secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-01-22,99.99,99.69,99.69,100.0,99.99,8159,815795.83,15.07,15.07,2025-12-26,20.67,,1.0472,14.5,3.63,100.0,RUB,58
RU000A0JQ7Z2,TQCB,РЖД-19 обл,2024-01-22,97.3,98.8,97.22,98.8,97.34,658,640465.0,14.62,14.52,2024-07-08,5.57,,3.01,7.85,39.14,1000.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-01-22,94.87,94.88,94.71,95.35,94.85,602,571025.0,14.06,14.08,2025-01-16,11.73,,0.86,7.85,39.14,1000.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2024-01-22,96.01,96.01,96.01,96.01,96.01,3,2131.42,31.99,31.99,2031-09-26,2.43,,17.85,8.15,30.07,740.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-01-22,94.5,95.6,94.5,95.6,94.72,10,9472.1,15.44,15.19,2032-02-17,12.47,,37.12,9.28,46.27,1000.0,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2024-01-22,96.0,96.0,96.0,96.0,96.0,4,3840.0,14.38,14.38,2025-01-24,11.4,,46.33,9.5,47.37,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-01-22,95.33,95.11,95.11,95.34,95.3,8,7623.6,12.42,12.44,2032-06-25,26.97,,4.56,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2024-01-22,98.7,97.59,97.59,98.7,98.59,59,58168.7,12.25,12.5,2027-07-21,5.83,2024-07-31,45.12,9.15,45.62,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-01-22,95.99,95.99,95.0,95.99,95.23,49,46663.7,14.5,15.85,2032-09-17,8.03,2024-10-01,24.17,7.67,38.24,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-01-22,98.5,98.5,98.3,98.5,98.47,1424,1402217.4,15.9,16.08,2032-09-23,2.4,2024-04-08,22.34,7.48,37.3,1000.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-01-22,98.71,98.92,98.55,98.92,98.56,22015,21698803.8,15.0,15.99,2028-03-21,2.1,2024-03-29,21.98,6.8,33.91,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2024-01-22,79.98,79.83,79.83,79.98,79.89,5,3994.5,14.31,14.39,2025-09-24,20.33,,0.03,0.01,0.05,1000.0,RUB,58
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-01-22,99.67,99.05,99.05,100.9,99.52,17,16919.0,17.07,17.63,2025-11-11,3.73,2024-05-16,29.3,15.5,77.29,1000.0,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-01-22,94.72,94.73,94.72,94.94,94.73,85,80523.2,14.35,14.33,2028-11-07,9.6,2024-11-15,12.76,6.75,33.66,1000.0,RUB,58
RU000A0JUFU0,TQCB,РоснефтьБ1,2024-01-22,99.82,99.73,99.73,99.83,99.82,53,52902.0,14.54,14.54,2024-02-06,0.47,,43.47,9.5,47.37,1000.0,RUB,58
RU000A0JUFV8,TQCB,РоснефтьБ7,2024-01-22,99.81,99.8,99.78,99.94,99.83,310,309471.1,14.83,14.26,2024-02-06,0.47,,43.47,9.5,47.37,1000.0,RUB,58
RU000A0JUJG1,TQCB,Росбн14ИП,2024-01-22,99.71,99.31,98.8,99.87,99.67,468,23322.14,14.46,14.72,2024-03-27,2.13,,0.43,12.0,1.5,50.0,RUB,58
RU000A0JUMH3,TQCB,ГПБ БО-08,2024-01-22,97.95,97.54,97.33,98.4,97.95,230,225281.3,13.53,13.53,2024-05-23,4.03,,10.93,6.65,33.16,1000.0,RUB,58
RU000A0JUQ39,TQCB,ГПБ БО-09,2024-01-22,97.0,96.89,96.89,97.0,97.0,125,121245.0,13.49,13.49,2024-06-27,5.2,,4.02,5.65,28.33,1000.0,RUB,58
RU000A0JUV08,TQCB,ГПБ БО-10,2024-01-22,96.05,95.71,95.71,96.23,96.02,7411,7115986.0,14.95,15.01,2024-09-26,8.0,,26.35,8.15,40.64,1000.0,RUB,58
RU000A0JUW23,TQCB,Росбн15ИП,2024-01-22,99.27,99.6,99.27,99.6,99.57,30,5600.83,14.26,13.51,2024-10-10,5.53,,0.73,11.92,5.57,187.5,RUB,58
RU000A0JUW72,TQCB,РСХБ БО14,2024-01-22,99.87,99.74,99.74,99.87,99.81,6,5988.3,11.66,11.76,2024-09-30,8.13,,6.33,11.0,27.42,1000.0,RUB,58
RU000A0JV1X3,TQCB,РоснфтБО3,2024-01-22,96.45,96.6,96.4,96.6,96.4,909,876310.7,14.42,14.49,2024-11-28,10.07,,13.65,9.4,46.87,1000.0,RUB,58
RU000A0JV219,TQCB,РоснфтБО9,2024-01-22,96.76,96.84,95.83,96.85,96.09,487,467973.4,13.98,14.93,2024-11-28,10.07,,13.65,9.4,46.87,1000.0,RUB,58
RU000A0JV375,TQCB,ГТЛК БО-03,2024-01-22,97.47,97.53,97.47,97.53,97.49,4,3899.4,14.2,14.17,2024-12-10,10.27,,11.7,10.42,25.98,1000.0,RUB,58
RU000A0JV8G3,TQCB,ВЭБлизБ05,2024-01-22,93.01,93.0,93.0,93.01,93.0,73,67890.5,7.36,7.37,2025-02-04,12.6,,0.46,0.1,0.5,1000.0,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-01-22,99.98,100.16,99.95,100.2,100.1,177,177179.4,14.54,14.41,2025-03-06,12.63,,17.39,13.8,34.41,1000.0,RUB,58
