secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-10-22,94.95,94.96,94.74,95.07,94.97,528,50141.9,20.53,20.51,2025-12-26,13.23,,1.0472,14.5,3.63,100,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-10-22,98.1,98.59,98.1,98.59,98.27,342,336068.5,16.99,16.14,2025-01-16,2.83,,20.65,7.85,39.14,1000,RUB,58
RU000A0JRJB8,TQCB,ЗСД 01,2024-10-22,116.22,116.22,116.22,116.22,116.22,1,1162.2,7.42,7.42,2031-05-13,59.1,,44.05,10.44,52.06,1000,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2024-10-22,90.61,90.61,90.61,90.61,90.61,600,367514.16,39.94,39.94,2031-09-26,5.43,,4.02,12.05,40.62,676,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2024-10-22,87.4,91.96,87.4,91.96,87.84,33,19594.46,51.62,49.94,2031-09-26,5.43,,4.02,12.05,40.62,676,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-10-22,96.71,95.75,95.12,96.71,95.86,12,11502.8,20.48,23.58,2032-02-17,4.17,,14.24,9.28,46.27,1000,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-10-22,85.65,85.76,85.15,85.76,85.17,1146,976021.2,21.2,21.63,2032-06-25,18.77,,29.27,9.8,48.87,1000,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-10-22,99.9,101.9,99.0,101.9,99.95,44,43979.5,19.57,19.44,2032-09-17,5.2,2025-04-01,12.72,18.57,92.6,1000,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-10-22,98.0,97.62,97.6,98.0,98.0,100041,98040090.2,21.1,21.1,2028-03-21,5.1,,11.51,15.0,74.79,1000,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-10-22,99.42,100.0,99.21,100.0,99.44,68,67617.9,18.35,17.93,2028-11-07,0.67,2024-11-15,29.77,6.75,33.66,1000,RUB,58
RU000A0JV1X3,TQCB,РоснфтБО3,2024-10-22,99.21,99.19,99.08,99.21,99.16,423,419461.2,18.25,18.84,2024-11-28,1.2,,37.34,9.4,46.87,1000,RUB,58
RU000A0JV219,TQCB,РоснфтБО9,2024-10-22,99.0,99.2,99.0,99.2,99.16,478,474003.1,20.73,18.84,2024-11-28,1.2,,37.34,9.4,46.87,1000,RUB,58
RU000A0JV375,TQCB,ГТЛК БО-03,2024-10-22,98.94,98.92,98.4,98.94,98.83,1314,1298687.4,19.99,21.0,2024-12-10,1.6,,11.99,10.42,25.98,1000,RUB,58
RU000A0JV3Q3,TQCB,ВТБ БО-30,2024-10-22,100.95,100.85,99.8,100.95,100.39,51,51200.2,6.21,10.47,2024-12-13,1.7,,13.89,13.0,32.41,1000,RUB,58
RU000A0JV805,TQCB,РСХБ БО8,2024-10-22,99.02,99.02,99.02,99.02,99.02,14,13862.8,20.18,20.18,2025-01-29,3.17,,34.11,15.0,37.4,1000,RUB,58
RU000A0JV8G3,TQCB,ВЭБлизБ05,2024-10-22,99.99,93.12,93.12,99.99,98.27,4,3930.8,0.14,6.42,2025-02-04,3.47,,0.21,0.1,0.5,1000,RUB,58
RU000A0JV9D8,TQCB,ВЭБлизБ06,2024-10-22,98.0,94.72,93.54,98.0,96.94,109,105662.7,14.87,18.75,2025-02-18,3.93,,13.65,7.91,39.44,1000,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-10-22,97.8,98.21,97.8,98.21,97.96,462,452590.7,21.68,21.13,2025-03-06,4.37,,17.77,13.8,34.41,1000,RUB,58
