cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T04:05:00Z;106.5;105.9;106.5;105.9;202;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T04:08:00Z;106.5;106.5;106.5;106.5;1;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T04:09:00Z;106.5;106.5;106.5;106;11;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T04:17:00Z;106.3;106.3;106.3;106.3;2;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T04:19:00Z;106.2;106.2;106.2;106.2;56;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T04:21:00Z;106.2;106.2;106.2;106.2;3;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T04:24:00Z;106.2;106.2;106.2;106.2;9;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T04:26:00Z;106.2;106.2;106.2;106.2;3;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T04:28:00Z;106.2;106.2;106.2;106.2;2;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T04:34:00Z;106.2;106.2;106.2;106.2;12;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T04:35:00Z;106.2;106.2;106.2;106.2;7;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T04:42:00Z;106.4;106.4;106.4;106.4;1;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T04:46:00Z;106.2;106.2;106.2;106.2;1;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T04:48:00Z;106.4;106.4;106.4;106.4;2;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T04:50:00Z;106.2;106.2;106.2;106.2;2;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T05:00:00Z;106.4;106.4;106.4;106.4;1;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T05:04:00Z;106.4;106.5;106.5;106.4;13;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T05:28:00Z;106.4;106.4;106.4;106.4;1;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T05:41:00Z;106.2;106.2;106.2;106.2;5;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T05:44:00Z;106.4;106.4;106.4;106.4;2;
cf1c6158-a303-43ac-89eb-9b1db8f96043;2024-10-13T05:45:00Z;106.4;106.4;106.4;106.4;3;
