date,open,high,low,close,volume,SMA_20,EMA_20,WMA,RSI_14,Stoch_%K,Stoch_%D,BB_upper,BB_mid,BB_lower,ATR_14,OBV,CMF_20,MACD,MACD_signal,MACD_diff,ADX_14,Vortex_14+,Vortex_14-,CCI_20,Williams_%R_14,Ichimoku_Conversion,Ichimoku_Base,KAMA_10,ROC_10,Ultimate_Osc
2024-02-21,185.5,190.3,178.4,189.6,2013481,195.965,193.6068769011831,193.24761904761905,44.94249398994263,46.66666666666662,18.95467836257308,204.73409915555794,195.965,187.19590084444206,5.145618443787145,9232483,-0.04212727757208254,0.2946325044308651,2.010744632471311,-1.716112128040446,30.5079100624832,0.6625194401244172,1.2519440124416792,-209.7262194671973,-53.33333333333338,189.85000000000002,189.3,195.71726119270016,-2.7193432529502366,47.786447299131645
2024-02-22,190.5,191.2,186.3,190.9,507372,195.68,193.34907910107043,192.78190476190477,47.112337702192384,52.7426160337553,35.21976090014065,204.7145116082723,195.68,186.64548839172772,5.128074269230919,9739855,-0.0178563395229839,0.08521675843229559,1.6256390576635082,-1.5404222992312127,31.046763367653167,0.8375394321766564,1.1766561514195586,-119.60478419136773,-47.2573839662447,188.45,189.3,195.20617164174348,-4.740518962075848,53.72315064176092
2024-02-23,191.3,191.8,188.9,191.8,35685,195.495,193.20154775811133,192.49333333333337,48.62197685102633,56.5400843881857,51.9831223628692,204.68683877143232,195.495,186.3031612285677,4.968926107142997,9775540,-0.016551598158629534,-0.008031666591477915,1.2989049128125112,-1.306936579403989,31.380464608958118,0.918918918918919,1.0890302066772655,-97.6268987512837,-43.45991561181429,188.2,189.3,195.00095120153614,-3.082364830722584,58.456923541013545
2024-02-24,191.31130434782608,191.8,190.7,191.3,13797,195.29500000000002,193.02044797162455,192.16190476190476,47.80556479312302,54.43037974683549,54.57102672292549,204.66740097307016,195.29500000000002,185.92259902692987,4.692574242347071,9761743,-0.015812465622978777,-0.12088406036690458,1.014947118176628,-1.1358311785435327,31.69033004731271,0.9535999999999999,1.0527999999999997,-79.20927062031359,-45.5696202531645,187.8,189.3,194.89093208102273,-1.5946502057613139,58.64195762177218
2024-02-25,191.1,192.2,191.1,192.2,13733,194.75,192.94231006956508,191.98095238095235,49.45087440229906,58.22784810126577,56.399437412095644,203.4899084663402,194.75,186.0100915336598,4.435961796465137,9775476,-0.13488041908743387,-0.13612871007279637,0.7847319525267432,-0.9208606625995396,31.85301484074816,0.9471999999999998,1.0528000000000002,-60.094669685120245,-41.77215189873422,187.3,189.3,194.82177460019687,-1.435897435897442,59.445681096856916
2024-02-26,192.0,196.4,192.0,193.5,558608,194.095,192.99542339627317,191.9990476190476,51.81370451680388,65.93886462882092,59.532364158974055,200.94320414415375,194.095,187.24679585584624,4.433393096717628,10334084,-0.3131337591328352,-0.04281749590992945,0.6192220628394087,-0.6620395587493382,30.785991936483494,0.9594594594594594,1.0962837837837835,-6.416202844774373,-34.06113537117908,187.4,189.3,194.8040614084994,-0.8200922603792897,59.92070082852204
2024-02-27,194.4,194.5,189.8,192.1,374496,193.665,192.91014497758047,191.89619047619047,49.149268619782525,68.15920398009946,64.10863890339539,199.8479685426989,193.665,187.48203145730108,4.452436446952083,9959588,-0.15235757895181562,-0.08090338229615668,0.4791969738122957,-0.5601003561084523,30.19278235871593,0.8806722689075632,1.1142857142857143,-39.8774923432714,-31.840796019900534,187.4,189.3,194.7370816041021,-1.588114754098358,68.00099357411885
2024-02-28,192.6,195.3,187.5,188.6,933760,193.25,192.49965497971567,191.38190476190474,43.17218473629174,52.04081632653057,62.04629497848365,199.62008634164434,193.25,186.87991365835566,4.6915481293126495,9025828,-0.11391126373050815,-0.38902305530766057,0.30555296798830445,-0.694576023295965,30.03030564448941,0.8964968152866243,1.0509554140127386,-71.35117112611461,-47.95918367346943,187.4,189.3,194.4041510256517,-3.381147540983604,52.60481883517214
2024-02-29,188.8,203.2,187.0,203.6,11726810,193.715,193.55683069593323,192.92285714285717,63.60179724063436,101.61290322580649,73.93764117747884,201.51994074288874,193.715,185.91005925711127,5.513580405790316,20752638,0.526196937359537,0.5705871502281639,0.35855980443627633,0.21202734579188753,27.99723576081536,0.9315068493150686,0.9287671232876714,107.62637186573738,1.6129032258064757,190.8,192.8,194.9720454229576,5.7113187954309454,65.66235513305723
2024-03-01,203.7,203.7,198.2,202.0,3019580,194.09,194.3609420582253,194.1685714285714,61.079434269976495,93.28063241106724,82.3114506544681,202.68997674415488,194.09,185.49002325584513,5.512610376805293,17733058,0.509222332558057,1.1882807625399323,0.5245039960570076,0.6637767664829247,26.008932906828367,1.0557768924302786,0.9136786188579018,163.9344262295085,-6.719367588932766,195.0,192.8,196.04247626018588,8.89487870619946,64.99336409224269
