secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-02-18,97.0,97.0,96.39,98.25,97.48,3574,348395.14,19.46,18.75,2025-12-26,9.7,,2.0944,14.5,3.63,100.0,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2025-02-18,96.03,96.03,96.03,96.03,96.03,4,3841.2,10.95,10.95,2032-02-06,62.7,,1.08,9.84,49.07,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-02-18,99.8,99.75,99.75,99.99,99.79,428,427120.5,20.09,20.1,2032-02-17,24.57,2025-02-27,44.49,9.28,46.27,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-02-18,88.6,88.56,87.95,89.0,88.8,8892,7895795.0,20.64,20.44,2032-06-25,15.73,,12.35,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2025-02-18,100.0,99.99,99.99,100.0,100.0,3,2999.9,16.53,16.53,2027-07-21,5.13,2025-07-30,11.84,16.0,79.78,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2025-02-18,94.34,93.8,93.8,94.34,94.23,50,47115.2,21.07,21.2,2032-09-23,12.33,2026-04-04,53.73,14.21,70.86,1000.0,RUB,58
RU000A0JTFB2,TQCB,ГлДорога 6,2025-02-18,83.01,83.01,83.01,83.01,83.01,1,415.05,40.5,40.5,2028-11-22,9.33,,12.61,11.09,55.3,500.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2025-02-18,99.59,99.48,99.35,99.62,99.48,20070,19966279.9,19.96,21.31,2028-03-21,1.13,,60.41,15.0,74.79,1000.0,RUB,58
RU000A0JUAG0,TQCB,РСГ-ФинБ01,2025-02-18,99.12,99.29,98.31,99.3,99.17,24,23801.8,24.93,24.67,2025-11-11,2.77,,53.7,20.0,99.73,1000.0,RUB,58
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2025-02-18,22.01,30.02,22.01,30.02,26.02,2,520.3,16.36,14.6,2034-08-04,115.1,,39.32,0.51,87.58,1000.0,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2025-02-18,99.7,99.73,99.65,99.75,99.71,257,256250.0,22.76,22.47,2025-03-06,0.5,,28.36,13.8,34.41,1000.0,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2025-02-18,98.32,99.59,98.32,99.59,98.64,11,10850.0,11.91,9.53,2025-04-15,1.83,,0.03,0.01,0.05,1000.0,RUB,58
RU000A0JVFC6,TQCB,РостелБО-1,2025-02-18,98.98,98.97,98.97,98.98,98.98,2,1979.5,11.73,11.73,2025-05-16,2.87,,18.22,7.0,34.9,1000.0,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2025-02-18,95.51,95.06,95.0,95.51,95.19,12,11423.0,27.04,28.5,2025-06-04,3.5,,17.7,8.5,42.38,1000.0,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2025-02-18,97.76,97.93,97.64,97.98,97.83,1917,375066.42,22.05,21.81,2025-07-03,4.37,,3.61,14.0,6.98,200.0,RUB,58
RU000A0JVUK8,TQCB,СистемБ1P1,2025-02-18,93.9,93.59,93.59,93.93,93.82,30,28146.0,22.77,22.94,2025-09-30,7.1,,40.27,10.5,52.36,1000.0,RUB,58
RU000A0JVUP7,TQCB,ВымпелКБО3,2025-02-18,95.02,95.02,95.02,95.02,95.02,10,9502.0,19.7,19.7,2025-10-03,7.23,,37.53,10.0,49.86,1000.0,RUB,58
RU000A0JVW71,TQCB,РЖД БО-02,2025-02-18,99.99,100.01,99.9,100.05,99.97,34511,34499075.5,21.91,21.95,2025-10-16,7.4,,71.34,21.0,104.71,1000.0,RUB,58
RU000A0JVWD9,TQCB,ГТЛК БО-05,2025-02-18,97.59,97.59,97.58,97.59,97.59,16,15614.3,19.58,19.58,2025-10-17,7.7,,12.57,14.34,35.75,1000.0,RUB,58
RU000A0JVWJ6,TQCB,ГТЛК БО-06,2025-02-18,93.5,93.19,93.19,93.5,93.43,4223,3945350.6,24.34,24.49,2025-10-20,7.83,,9.25,11.64,29.02,1000.0,RUB,58
RU000A0JW0S4,TQCB,ПКТ 01,2025-02-18,88.23,89.02,88.23,89.03,88.45,9,7960.3,22.89,22.51,2025-12-09,9.6,,9.59,5.0,24.93,1000.0,RUB,58
RU000A0JW1P8,TQCB,ГТЛК БО-07,2025-02-18,92.99,92.99,92.13,93.24,92.61,178,164854.6,22.06,22.69,2025-12-16,9.5,,18.95,10.98,27.37,1000.0,RUB,58
RU000A105104,TQOY,РУСАЛ БО05,2025-02-18,99.8697,99.8,99.561,99.8697,99.7493,91,90852.1,8.98,9.28,2027-07-28,5.37,2025-08-04,4.66,8.5,42.38,1000.0,CNY,245
RU000A1054W1,TQOY,Полюс Б1P2,2025-02-18,90.35,90.7605,90.1201,91.0,90.6233,893,810503.19,8.29,8.16,2027-08-24,28.77,,18.22,3.8,18.95,1000.0,CNY,245
RU000A1057D4,TQOY,МЕТАЛИН1P2,2025-02-18,90.2718,90.8696,90.0224,90.8699,90.2468,244,221120.96,8.18,8.19,2027-09-10,29.5,,6.79,3.7,9.22,1000.0,CNY,245
RU000A105C44,TQOY,РУСАЛ 1Р1,2025-02-18,99.5,99.2487,99.2487,99.5997,99.3721,32,31838.17,6.74,7.51,2025-04-24,2.13,,12.02,3.75,18.7,1000.0,CNY,245
RU000A105EW9,TQOY,Сегежа3P1R,2025-02-18,86.9999,87.1699,86.5115,87.298,86.8696,382,331914.51,26.96,27.23,2037-10-22,8.57,2025-11-06,1.36,4.15,10.35,1000.0,CNY,245
RU000A105M75,TQOY,МЕТАЛИН1P3,2025-02-18,96.5,97.0998,96.4997,97.0998,96.5588,46,44435.77,7.95,7.86,2025-12-11,9.73,,6.05,3.25,16.21,1000.0,CNY,245
RU000A105N25,TQOY,БДеньг-Ю01,2025-02-18,97.31,97.0299,95.8302,97.3191,96.9774,149,14449.65,10.77,11.08,2026-06-03,14.87,,0.22,8.0,0.66,100.0,CNY,245
RU000A105PQ7,TQOY,РУСАЛ 1Р2,2025-02-18,97.4999,97.7862,97.4999,97.7862,97.5817,7,6830.72,7.22,7.12,2025-12-23,10.07,,6.06,3.95,9.85,1000.0,CNY,245
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2025-02-18,96.55,97.0429,96.3715,97.0429,96.4142,4945,4767619.59,8.49,8.63,2026-03-24,12.83,,19.94,4.95,24.68,1000.0,CNY,245
RU000A1061L9,TQOY,ЮГК 1P2,2025-02-18,99.6312,99.7003,99.6301,99.7024,99.4947,677,674951.15,8.96,10.27,2025-04-01,1.37,,21.1,5.5,27.42,1000.0,CNY,245
RU000A1063Z5,TQOY,ФосА1П1CHY,2025-02-18,98.5,98.5895,98.4003,98.5895,98.5567,221,217810.39,16.47,15.98,2026-04-09,1.67,,4.71,4.3,10.72,1000.0,CNY,245
RU000A1071S3,TQOY,МЕТАЛИН1P5,2025-02-18,98.2997,98.9997,98.0002,98.9997,98.1278,39,38262.2,7.44,7.61,2026-04-14,13.47,,19.85,5.75,28.67,1000.0,CNY,245
RU000A1076U8,TQOY,РУСАЛ 1Р5,2025-02-18,96.0,96.3879,95.3031,96.388,95.9621,353,338746.09,10.54,10.57,2026-05-08,14.17,,18.72,6.7,33.41,1000.0,CNY,245
RU000A107RH8,TQOY,РУСАЛ 1Р6,2025-02-18,96.4,96.18,95.252,96.4439,95.6931,420,403009.5,10.25,10.84,2026-08-05,16.93,,2.56,7.2,17.95,1000.0,CNY,245
RU000A107U81,TQOY,УралСт1Р03,2025-02-18,95.9996,95.9993,95.7,95.9996,95.8438,656,629372.91,11.83,12.02,2026-02-19,11.63,,17.19,7.05,17.58,1000.0,CNY,245
RU000A1080Z9,TQOY,СлавЭКО1Р3,2025-02-18,99.6999,99.41,98.5,99.7,99.4588,242,240690.46,11.78,12.05,2026-03-12,12.07,,20.49,11.0,27.42,1000.0,CNY,245
RU000A1087C3,TQOY,ГПБ3P6CNY,2025-02-18,99.95,99.9898,99.5,99.9899,98.6528,12,1198.21,5.08,5.76,2027-04-09,24.5,,1.81,5.0,2.49,100.0,CNY,245
RU000A1089K2,TQOY,РУСАЛ 1Р7,2025-02-18,97.2389,97.149,96.8,97.24,97.1075,585,568234.75,10.11,10.2,2026-10-09,18.7,,8.44,7.9,19.7,1000.0,CNY,245
RU000A108FX8,TQOY,ЕСЭГ1PC5,2025-02-18,97.1284,96.45,96.41,97.4998,96.6548,448,433548.06,10.29,10.62,2026-11-17,19.97,,0.0,8.1,20.19,1000.0,CNY,245
RU000A108JH3,TQOY,Акрон Б1P4,2025-02-18,99.4,99.4,99.1201,99.4,99.232,734,729440.6,8.65,8.84,2026-05-22,11.6,,18.68,7.75,19.32,1000.0,CNY,245
RU000A108NS2,TQOY,ГТЛК 2P-05,2025-02-18,98.4198,98.0701,98.0701,99.4999,98.9832,194,192329.46,9.9,9.4,2026-06-09,14.93,,15.82,8.25,20.57,1000.0,CNY,245
RU000A108PZ2,TQOY,Газпн3P12R,2025-02-18,99.49,99.1997,99.1997,99.8,99.4197,562,559731.55,8.3,8.34,2026-12-14,20.53,,13.59,7.75,19.32,1000.0,CNY,245
