secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-01-13,95.49,95.98,95.01,96.23,95.52,1689,161330.65,21.06,21.02,2025-12-26,10.9,,0.6847,14.5,3.63,100.0,RUB,58
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2025-01-13,99.0,98.0,98.0,99.0,98.56,18,17740.0,27.39,30.66,2028-09-15,2.0,,65.75,20.0,99.18,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-01-13,98.5,98.57,98.5,98.57,98.5,195,192076.7,24.11,24.11,2032-02-17,1.4,,35.34,9.28,46.27,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-01-13,88.49,87.49,86.9,88.49,87.56,183,160243.4,20.09,21.0,2032-06-25,16.93,,2.68,9.8,48.87,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2025-01-13,98.39,97.86,97.86,98.39,98.21,3,2946.4,16.27,16.46,2032-09-23,13.57,2026-04-04,39.71,14.21,70.86,1000.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2025-01-13,98.93,99.23,98.56,99.23,98.79,56,55320.5,21.54,22.4,2028-03-21,2.33,,45.62,15.0,74.79,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2025-01-13,90.9,86.45,86.45,90.9,90.49,11,9954.1,14.77,15.52,2025-09-24,8.43,,0.03,0.01,0.05,1000.0,RUB,58
RU000A0JUAG0,TQCB,РСГ-ФинБ01,2025-01-13,99.9,98.79,98.79,99.99,98.99,22,21777.6,20.98,24.31,2025-11-11,3.97,,33.97,20.0,99.73,1000.0,RUB,58
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2025-01-13,29.99,29.99,29.99,29.99,29.99,1,299.9,12.98,12.98,2034-08-04,116.3,,38.82,0.51,87.58,1000.0,RUB,58
RU000A0JV987,TQCB,РСХБ БО17,2025-01-13,99.42,99.42,99.42,99.42,99.42,2,1988.4,17.9,17.9,2025-02-13,1.0,,15.95,9.7,24.18,1000.0,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2025-01-13,99.01,99.37,99.01,99.37,99.05,1790,1772935.6,22.74,22.39,2025-03-06,1.7,,14.75,13.8,34.41,1000.0,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2025-01-13,98.96,98.95,98.95,98.97,98.96,10,9896.1,4.29,4.29,2025-04-15,3.03,,0.02,0.01,0.05,1000.0,RUB,58
RU000A0JVFC6,TQCB,РостелБО-1,2025-01-13,97.52,98.98,97.51,99.0,98.65,26,25649.6,15.33,11.47,2025-05-16,4.07,,11.32,7.0,34.9,1000.0,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2025-01-13,95.68,95.67,95.43,95.68,95.61,4,3824.5,21.66,21.89,2025-06-04,4.7,,9.32,8.5,42.38,1000.0,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2025-01-13,97.11,97.76,97.02,97.8,97.11,6223,1208681.8,22.3,22.3,2025-07-03,5.57,,0.84,14.0,6.98,200.0,RUB,58
RU000A0JVUK8,TQCB,СистемБ1P1,2025-01-13,94.29,94.12,94.0,94.54,94.17,44,41432.7,20.35,20.56,2025-09-30,8.33,,29.92,10.5,52.36,1000.0,RUB,58
RU000A0JVW71,TQCB,РЖД БО-02,2025-01-13,98.99,101.8,98.9,101.8,98.64,1610672,1594511347.7,23.57,24.16,2025-10-16,8.6,,50.63,21.0,104.71,1000.0,RUB,58
RU000A0JVWD9,TQCB,ГТЛК БО-05,2025-01-13,97.99,97.86,96.67,98.0,97.13,29,28167.0,18.37,19.81,2025-10-17,8.57,,34.18,14.34,35.75,1000.0,RUB,58
RU000A0JVWJ6,TQCB,ГТЛК БО-06,2025-01-13,92.8,93.46,92.65,93.46,92.93,423,393110.6,24.03,23.8,2025-10-20,8.77,,26.79,11.64,29.02,1000.0,RUB,58
RU000A0JVYG8,TQCB,РОСЭКСИМБ1,2025-01-13,98.17,98.17,98.17,98.17,98.17,9,8835.3,18.85,18.85,2025-11-11,9.6,,26.58,15.65,78.04,1000.0,RUB,58
RU000A105104,TQOY,РУСАЛ БО05,2025-01-13,99.0,99.3,98.9065,99.4982,99.3267,32,31717.85,10.71,10.04,2027-07-28,6.33,2025-08-04,38.66,8.5,42.38,1000.0,CNY,245
RU000A105112,TQOY,РУСАЛ БО06,2025-01-13,99.2501,99.6995,98.502,102.398,99.9559,217,216904.36,10.19,8.76,2027-07-28,6.33,2025-08-04,38.66,8.5,42.38,1000.0,CNY,245
RU000A1054W1,TQOY,Полюс Б1P2,2025-01-13,87.0519,86.8401,86.84,87.7746,87.2842,1258,1097430.93,9.75,9.63,2027-08-24,29.93,,14.47,3.8,18.95,1000.0,CNY,245
RU000A1057D4,TQOY,МЕТАЛИН1P2,2025-01-13,86.9799,87.0,86.4016,87.9406,87.2884,171,148924.89,9.62,9.46,2027-09-10,30.67,,3.14,3.7,9.22,1000.0,CNY,245
RU000A105C44,TQOY,РУСАЛ 1Р1,2025-01-13,99.0196,98.8019,98.8019,99.2203,98.8999,112,110764.09,7.54,8.01,2025-04-24,3.33,,8.32,3.75,18.7,1000.0,CNY,245
RU000A105EV1,TQOY,ЕАБР П3-04,2025-01-13,93.5,93.5,93.5,93.5,93.5,91,85085.0,12.48,12.48,2027-11-07,9.8,,6.33,3.5,17.45,1000.0,CNY,245
RU000A105EW9,TQOY,Сегежа3P1R,2025-01-13,79.7999,78.9997,77.5008,80.0,79.4503,4087,3245571.82,38.11,38.87,2037-10-22,9.63,2025-11-06,7.62,4.15,10.35,1000.0,CNY,245
RU000A105M75,TQOY,МЕТАЛИН1P3,2025-01-13,95.8853,95.6082,95.0002,95.8905,95.3958,76,72500.82,8.2,8.82,2025-12-11,10.93,,2.85,3.25,16.21,1000.0,CNY,245
