secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-02-19,99.85,99.99,99.0,99.99,99.83,8556,854184.47,15.18,15.2,2025-12-26,19.7,,2.1347,14.5,3.63,100.0,RUB,58
RU000A0JQ7Z2,TQCB,РЖД-19 обл,2024-02-19,97.68,98.41,97.51,98.41,97.69,647,632079.3,14.76,14.73,2024-07-08,4.63,,9.03,7.85,39.14,1000.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-02-19,95.43,95.67,94.65,95.67,95.37,855,815417.7,13.79,13.87,2025-01-16,10.8,,6.88,7.85,39.14,1000.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2024-02-19,97.9,97.89,97.89,97.9,97.9,37,26804.8,27.84,27.84,2031-09-26,1.5,,22.47,8.15,30.07,740.0,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2024-02-19,98.0,97.5,97.5,98.0,97.74,21,15188.57,26.82,29.5,2031-09-26,1.5,,22.47,8.15,30.07,740.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-02-19,95.08,95.42,94.5,95.42,95.11,303,288171.1,15.2,15.16,2032-02-17,11.53,,44.24,9.28,46.27,1000.0,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2024-02-19,98.0,93.04,93.03,98.0,96.58,7,6760.5,12.17,13.98,2025-01-24,11.03,,6.25,9.5,47.37,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-02-19,94.91,94.01,94.01,95.78,94.81,74,70155.7,12.71,12.77,2032-06-25,26.0,,12.08,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2024-02-19,97.51,98.7,97.51,98.7,97.62,11,10738.0,15.97,15.66,2027-07-21,5.17,2024-07-31,6.52,9.15,45.62,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-02-19,96.69,96.69,96.69,96.69,96.69,1,966.9,13.99,13.99,2032-09-17,7.1,2024-10-01,30.05,7.67,38.24,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-02-19,99.23,99.23,99.23,99.23,99.23,2,1984.6,14.43,14.43,2032-09-23,1.47,2024-04-08,28.08,7.48,37.3,1000.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-02-19,99.2,99.31,99.12,99.31,99.21,81,80362.3,15.89,15.77,2028-03-21,1.17,2024-03-29,27.2,6.8,33.91,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2024-02-19,80.58,80.58,80.58,80.58,80.58,1,805.8,14.51,14.51,2025-09-24,19.4,,0.04,0.01,0.05,1000.0,RUB,58
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-02-19,99.11,100.73,99.11,100.73,99.65,3,2989.5,20.15,17.46,2025-11-11,2.8,2024-05-16,41.19,15.5,77.29,1000.0,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-02-19,94.82,94.58,94.58,95.16,94.59,136,128642.8,14.97,15.36,2028-11-07,8.67,2024-11-15,17.94,6.75,33.66,1000.0,RUB,58
RU000A0JUG98,TQCB,МежИнБанк4,2024-02-19,85.0,85.0,85.0,85.0,85.0,1,850.0,9.97,9.97,2025-11-06,20.83,,0.03,0.01,0.05,1000.0,RUB,58
RU000A0JUMH3,TQCB,ГПБ БО-08,2024-02-19,98.06,98.21,97.2,98.21,97.86,6308,6172806.0,15.09,16.0,2024-05-23,3.1,,16.03,6.65,33.16,1000.0,RUB,58
RU000A0JUQ39,TQCB,ГПБ БО-09,2024-02-19,97.5,97.6,97.5,97.6,97.55,100,97550.0,13.55,13.39,2024-06-27,4.27,,8.36,5.65,28.33,1000.0,RUB,58
RU000A0JUU90,TQCB,АльфаБО-13,2024-02-19,99.25,96.45,95.91,99.25,98.72,36,35539.4,10.61,11.7,2029-08-30,6.33,,40.23,8.9,44.38,1000.0,RUB,58
RU000A0JUV08,TQCB,ГПБ БО-10,2024-02-19,96.38,97.4,95.77,97.4,96.29,7593,7311242.8,15.16,15.34,2024-09-26,7.07,,32.6,8.15,40.64,1000.0,RUB,58
RU000A0JUW23,TQCB,Росбн15ИП,2024-02-19,99.7,99.7,99.42,99.7,99.69,57,10653.88,13.31,13.34,2024-10-10,4.6,,2.45,11.92,5.57,187.5,RUB,58
RU000A0JV1X3,TQCB,РоснфтБО3,2024-02-19,96.3,96.72,95.75,96.91,96.03,917,880631.6,15.11,15.53,2024-11-28,9.13,,20.86,9.4,46.87,1000.0,RUB,58
RU000A0JV219,TQCB,РоснфтБО9,2024-02-19,96.67,97.2,96.32,97.45,96.98,99,96008.5,14.54,14.06,2024-11-28,9.13,,20.86,9.4,46.87,1000.0,RUB,58
RU000A0JV375,TQCB,ГТЛК БО-03,2024-02-19,97.68,97.59,97.18,97.68,97.65,57,55658.1,14.2,14.24,2024-12-10,9.33,,19.7,10.42,25.98,1000.0,RUB,58
RU000A0JV8G3,TQCB,ВЭБлизБ05,2024-02-19,94.0,87.09,87.09,94.0,92.85,12,11141.7,6.77,8.15,2025-02-04,11.67,,0.04,0.1,0.5,1000.0,RUB,58
RU000A0JV9D8,TQCB,ВЭБлизБ06,2024-02-19,96.86,96.86,96.86,96.86,96.86,1,968.6,11.65,11.65,2025-02-18,11.9,,39.22,7.91,39.44,1000.0,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-02-19,99.09,99.38,98.28,99.45,98.79,2062,2037079.1,15.59,15.94,2025-03-06,11.67,,27.98,13.8,34.41,1000.0,RUB,58
RU000A0JVA77,TQCB,Солид БО-2,2024-02-19,96.17,96.17,96.17,96.17,96.17,1,961.7,14.0,14.0,2025-03-07,11.87,,42.68,9.5,47.37,1000.0,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2024-02-19,86.59,85.58,83.6,86.59,84.86,108,91646.8,13.34,15.35,2025-04-15,14.0,,0.03,0.01,0.05,1000.0,RUB,58
RU000A102K96,TQOD,ВЭБ1P-23В,2024-02-19,95.4884,95.4959,95.4874,95.4959,95.4889,11,10503.78,5.98,5.98,2025-12-17,21.6,,5.43,3.25,16.21,1000.0,USD,193
RU000A103FY7,TQOD,ВЭБ1P-30В,2024-02-19,93.6161,94.295,93.605,94.3,93.7522,16,15033.26,6.36,6.29,2026-07-23,28.43,,2.32,3.38,16.85,1000.0,USD,193
RU000A1040E8,TQOD,ЦифрБро1П2,2024-02-19,96.6,94.0005,94.0005,98.0,95.7965,181,175158.08,7.06,7.42,2026-11-06,30.77,,1.51,5.5,13.71,1000.0,USD,193
RU000A105146,TQOD,ПИК К 1P5,2024-02-19,95.1499,94.9,94.9,95.15,94.9574,54,51288.5,7.75,7.84,2026-11-19,30.93,,14.18,5.63,28.05,1000.0,USD,193
