secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2025-02-03,89.2509,92.0,89.2509,92.0,89.7715,12,1204.89,32.73,31.83,2025-12-25,10.1,,1.83,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-02-03,95.15,94.85,94.49,95.74,95.03,4056,385432.59,21.97,22.15,2025-12-26,10.2,,1.4903,14.5,3.63,100.0,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2025-02-03,92.0,92.01,92.0,92.01,92.01,2,1840.1,20.68,20.65,2025-07-16,5.4,,0.0,0.01,0.05,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-02-03,99.44,99.54,99.25,99.54,99.48,134,133309.7,20.04,19.24,2032-02-17,0.7,,40.68,9.28,46.27,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-02-03,86.42,86.42,86.14,86.42,86.42,15037,12994926.4,22.6,22.6,2032-06-25,16.23,,8.32,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2025-02-03,98.62,98.62,98.62,98.62,98.62,10,9862.0,20.12,20.12,2027-07-21,5.63,2025-07-30,5.26,16.0,79.78,1000.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2025-02-03,99.05,99.31,99.04,99.31,99.06,2715,2689579.8,23.15,23.06,2028-03-21,1.63,,54.25,15.0,74.79,1000.0,RUB,58
RU000A0JUAG0,TQCB,РСГ-ФинБ01,2025-02-03,98.42,99.87,98.42,99.88,99.39,6,5963.4,27.53,23.15,2025-11-11,3.27,,45.48,20.0,99.73,1000.0,RUB,58
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2025-02-03,22.0,22.0,22.0,22.0,22.0,1,220.0,16.3,16.3,2034-08-04,115.6,,39.11,0.51,87.58,1000.0,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2025-02-03,99.44,99.37,99.32,99.46,99.38,1329,1320762.0,22.26,23.15,2025-03-06,1.0,,22.68,13.8,34.41,1000.0,RUB,58
RU000A0JVA77,TQCB,Солид БО-2,2025-02-03,100.0,100.02,100.0,100.02,100.0,19,19000.7,9.53,9.53,2025-03-07,1.03,,39.04,9.5,47.37,1000.0,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2025-02-03,99.34,96.16,96.16,99.34,98.54,4,3941.7,3.52,7.98,2025-04-15,2.33,,0.03,0.01,0.05,1000.0,RUB,58
RU000A0JVFC6,TQCB,РостелБО-1,2025-02-03,99.99,99.0,99.0,99.99,99.02,44,43569.9,7.1,10.89,2025-05-16,3.37,,15.34,7.0,34.9,1000.0,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2025-02-03,95.85,93.6,93.6,99.72,95.8,9,8622.1,23.33,23.52,2025-06-04,4.0,,14.21,8.5,42.38,1000.0,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2025-02-03,97.33,98.85,97.29,98.85,97.54,4130,805719.96,22.64,21.99,2025-07-03,4.87,,2.45,14.0,6.98,200.0,RUB,58
RU000A0JVUK8,TQCB,СистемБ1P1,2025-02-03,93.84,93.81,93.81,94.27,94.03,45,42315.3,22.1,21.73,2025-09-30,7.63,,35.96,10.5,52.36,1000.0,RUB,58
