secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-07-01,80.001,90.0002,80.001,90.0002,82.5008,8,654.67,36.82,33.75,2025-12-25,16.23,,0.2562,15.5,3.88,100,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-07-01,96.7,96.58,95.68,98.0,96.3,7149,688449.05,17.89,18.25,2025-12-26,16.5,,0.2014,14.5,3.63,100,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-07-01,95.85,95.9,95.58,95.9,95.86,428,410261.3,16.77,16.75,2025-01-16,6.37,,35.49,7.85,39.14,1000,RUB,58
RU000A0JR4U9,TQCB,ГлДорога 3,2024-07-01,99.5,99.5,99.5,99.5,99.5,5000,3109375.0,5.44,5.44,2028-10-30,4.17,,16.3,4.0,24.93,625,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2024-07-01,94.5,94.5,94.5,94.5,94.5,1,670.01,37.28,37.28,2031-09-26,3.13,,18.07,10.69,37.79,709,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2024-07-01,84.85,80.72,80.72,85.49,84.98,17,14447.2,17.15,16.98,2025-07-16,12.63,,0.05,0.01,0.05,1000,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-07-01,96.1,94.99,94.99,96.1,95.05,101,96004.9,16.36,18.34,2032-02-17,7.67,,31.78,9.28,46.27,1000,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2024-07-01,96.79,91.06,90.74,96.79,91.22,54,49257.2,16.23,29.11,2025-01-24,6.57,,40.86,9.5,47.37,1000,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-07-01,90.01,88.56,88.56,90.64,90.44,364,329206.6,16.44,16.14,2032-06-25,21.47,,47.79,9.8,48.87,1000,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2024-07-01,99.99,99.35,99.35,99.99,99.49,12,11939.1,9.34,18.44,2027-07-21,0.73,2024-07-31,39.86,9.15,45.62,1000,RUB,58
RU000A0JTB96,TQCB,ГлДорога 7,2024-07-01,89.5,89.5,89.5,89.5,89.5,6,4027.5,42.11,42.11,2029-10-30,4.2,,19.48,4.0,29.92,750,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-07-01,98.6,98.19,97.78,98.6,98.21,415,407565.4,17.73,18.38,2028-03-21,8.43,,39.86,15.0,74.79,1000,RUB,58
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-07-01,99.05,99.06,99.05,99.06,99.06,6,5943.3,20.02,19.99,2025-11-11,4.43,,21.7,16.5,82.27,1000,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-07-01,96.39,97.68,96.39,97.68,96.61,6,5796.3,18.07,17.34,2028-11-07,4.43,2024-11-15,8.88,6.75,33.66,1000,RUB,58
RU000A0JUV08,TQCB,ГПБ БО-10,2024-07-01,98.27,98.09,97.27,98.44,97.95,7770,7610488.2,16.35,17.94,2024-09-26,2.87,,21.66,8.15,41.08,1000,RUB,58
RU000A0JV0U1,TQCB,АльфаБО-15,2024-07-01,96.78,101.98,96.78,101.99,100.34,6,6020.3,21.03,16.06,2029-11-13,10.3,2025-05-22,17.92,15.95,79.53,1000,RUB,58
RU000A0JV1X3,TQCB,РоснфтБО3,2024-07-01,97.35,97.21,97.21,97.7,97.58,166,161981.6,16.96,16.3,2024-11-28,4.97,,8.24,9.4,46.87,1000,RUB,58
RU000A0JV219,TQCB,РоснфтБО9,2024-07-01,97.33,97.31,97.05,97.34,97.29,810,788069.4,17.02,17.14,2024-11-28,4.97,,8.24,9.4,46.87,1000,RUB,58
RU000A0JV375,TQCB,ГТЛК БО-03,2024-07-01,97.43,96.93,96.93,97.43,97.07,7,6795.1,17.62,18.62,2024-12-10,5.3,,5.71,10.42,25.98,1000,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-07-01,98.4,97.5,97.41,98.45,98.18,108,106039.6,17.35,17.75,2025-03-06,7.93,,9.45,13.8,34.41,1000,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2024-07-01,87.82,87.89,87.82,90.13,88.06,89,78375.8,17.97,17.56,2025-04-15,9.57,,0.02,0.01,0.05,1000,RUB,58
RU000A0JVFC6,TQCB,РостелБО-1,2024-07-01,93.56,93.56,93.56,93.56,93.56,1,935.6,15.71,15.71,2025-05-16,10.4,,8.63,7.0,34.9,1000,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2024-07-01,93.16,90.35,90.35,93.16,90.75,7,6352.6,17.48,20.92,2025-06-04,10.97,,6.05,8.5,42.38,1000,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2024-07-01,99.17,99.46,98.68,99.47,98.91,431,170519.92,16.77,17.42,2025-07-03,5.57,,13.5,14.0,13.96,400,RUB,58
RU000A105104,TQOY,РУСАЛ БО05,2024-07-01,99.4,98.8921,98.8904,99.45,99.4621,4321,4293016.61,11.95,11.08,2027-07-28,0.97,2024-08-05,16.24,3.9,19.45,1000,CNY,245
RU000A105112,TQOY,РУСАЛ БО06,2024-07-01,98.8048,99.3799,98.5001,99.3799,99.3496,266,262744.8,20.59,12.65,2027-07-28,0.97,2024-08-05,16.24,3.9,19.45,1000,CNY,245
RU000A1054W1,TQOY,Полюс Б1P2,2024-07-01,89.698,89.5,88.13,89.7996,90.1062,914,813878.0,7.68,7.52,2027-08-24,35.8,,13.01,3.8,18.95,1000,CNY,245
RU000A1057A0,TQOY,МЕТАЛИН1P1,2024-07-01,98.5906,97.9999,97.0019,98.7993,98.4108,292,286182.15,10.71,11.72,2024-09-13,2.43,,1.44,3.1,7.73,1000,CNY,245
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-07-01,91.0484,89.1737,89.1736,91.2988,90.681,84,76046.76,7.02,7.17,2027-09-10,36.6,,1.72,3.7,9.22,1000,CNY,245
RU000A1057S2,TQOY,Роснфт2P12,2024-07-01,99.0001,98.8018,98.8017,99.17,98.9565,77,76196.49,8.05,8.27,2032-09-07,2.57,2024-09-20,8.69,3.05,15.21,1000,CNY,245
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-07-01,96.4702,96.4422,96.4422,98.2875,97.2083,159,154441.83,8.5,7.48,2025-04-24,9.77,,6.88,3.75,18.7,1000,CNY,245
RU000A105EW9,TQOY,Сегежа3P1R,2024-07-01,80.1,82.4,79.0001,82.4,80.6973,1675,1349257.21,23.35,22.66,2037-10-22,15.87,2025-11-06,6.03,4.15,10.35,1000,CNY,245
RU000A105GS2,TQOY,ЮГК 1P1,2024-07-01,98.9999,98.5002,98.5002,99.1496,98.6369,21,20713.77,6.73,7.75,2024-11-19,4.67,,4.44,3.95,19.7,1000,CNY,245
RU000A105M75,TQOY,МЕТАЛИН1P3,2024-07-01,95.5,95.6647,95.25,95.6725,95.6596,30,28679.35,6.67,6.55,2025-12-11,17.27,,1.6,3.25,16.21,1000,CNY,245
RU000A105NH1,TQOY,АЛЬФАБ2Р20,2024-07-01,98.8,98.5109,98.5108,99.3895,99.0502,312,309036.63,6.7,6.14,2024-12-23,5.8,,0.88,4.0,20.05,1000,CNY,245
RU000A105NL3,TQOY,НорНикБ1P6,2024-07-01,95.0,95.5006,95.0,95.5006,95.3915,406,387289.49,31.26,28.79,2026-06-18,2.63,,1.07,3.55,8.85,1000,CNY,245
RU000A105PQ7,TQOY,РУСАЛ 1Р2,2024-07-01,96.0,95.0009,95.0002,97.7876,96.2546,10,9537.95,7.0,6.8,2025-12-23,17.53,,0.65,3.95,9.85,1000,CNY,245
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2024-07-01,95.9997,95.5011,95.501,96.52,95.7666,208,199194.61,7.59,7.75,2026-03-24,20.1,,13.15,4.95,24.68,1000,CNY,245
RU000A1061L9,TQOY,ЮГК 1P2,2024-07-01,98.4993,98.4991,98.4991,98.6039,98.5101,768,756518.32,7.73,7.71,2025-04-01,8.93,,13.56,5.5,27.42,1000,CNY,245
RU000A1063Z5,TQOY,ФосА1П1CHY,2024-07-01,99.8991,99.88,99.87,99.9,99.8924,37,36960.19,9.01,9.3,2026-04-09,0.3,,10.32,4.65,11.59,1000,CNY,245
RU000A1071S3,TQOY,МЕТАЛИН1P5,2024-07-01,97.3474,97.3402,97.3402,98.4975,97.5106,7,6825.73,7.49,7.39,2026-04-14,20.7,,11.97,5.75,28.67,1000,CNY,245
RU000A1076U8,TQOY,РУСАЛ 1Р5,2024-07-01,98.7287,98.0054,98.0054,98.7289,98.4899,161,158568.76,7.58,7.73,2026-05-08,21.33,,9.55,6.7,33.41,1000,CNY,245
RU000A107RH8,TQOY,РУСАЛ 1Р6,2024-07-01,98.4999,98.5173,98.3,99.2,99.2825,1181,1162175.02,8.23,7.79,2026-08-05,23.6,,10.65,7.2,17.95,1000,CNY,245
RU000A107U81,TQOY,УралСт1Р03,2024-07-01,99.2092,98.8201,98.8201,99.379,99.3672,90,89330.12,7.78,7.67,2026-02-19,18.83,,7.53,7.05,17.58,1000,CNY,245
RU000A1080Z9,TQOY,СлавЭКО1Р3,2024-07-01,99.6955,99.6959,99.4602,99.6959,99.5468,320,318549.93,11.67,11.78,2026-03-12,18.97,,5.42,11.0,27.42,1000,CNY,245
RU000A1087C3,TQOY,ГПБ3P6CNY,2024-07-01,99.69,99.7998,99.6898,99.7998,99.6913,81,8075.0,5.18,5.18,2027-04-09,31.53,,1.14,5.0,2.51,100,CNY,245
RU000A1089K2,TQOY,РУСАЛ 1Р7,2024-07-01,99.62,99.645,99.5,99.7999,99.6949,336,334762.53,8.33,8.3,2026-10-09,25.13,,17.32,7.9,19.7,1000,CNY,245
RU000A108FX8,TQOY,ЕСЭГ1PC5,2024-07-01,99.55,99.4001,99.31,99.6498,99.4606,940,934337.8,8.57,8.61,2026-11-17,26.37,,9.1,8.1,20.19,1000,CNY,245
