secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-05-15,97.5,97.5,97.5,97.5,97.5,2,201.68,18.15,18.15,2025-12-25,17.33,,2.2265,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-05-15,98.9,99.21,98.7,99.4,99.13,1190,117968.47,15.9,15.72,2025-12-26,17.5,,1.9736,14.5,3.63,100.0,RUB,58
RU000A0JQ5C5,TQIR,НПФ 01,2024-05-15,,,,,,0,0.0,,,2029-05-06,,,751.64,5.0,1000.55,1000.0,RUB,58
RU000A0JQ7Z2,TQCB,РЖД-19 обл,2024-05-15,99.02,99.1,98.97,99.5,99.08,564,558783.2,15.25,14.79,2024-07-08,1.77,,27.53,7.85,39.14,1000.0,RUB,58
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2024-05-15,106.8,106.8,106.8,106.8,106.8,3,3204.0,-1.67,-1.67,2028-09-15,4.07,,30.92,18.5,93.26,1000.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-05-15,95.37,95.5,94.87,95.59,95.19,436,415015.5,15.9,16.23,2025-01-16,7.93,,25.38,7.85,39.14,1000.0,RUB,58
RU000A0JR4U9,TQCB,ГлДорога 3,2024-05-15,91.94,92.04,91.94,92.04,92.0,6,3449.94,23.78,23.61,2028-10-30,5.73,,13.08,4.0,24.93,625.0,RUB,58
RU000A0JRJB8,TQCB,ЗСД 01,2024-05-15,151.54,,,,,0,0.0,,,2031-05-13,,,50.34,10.44,52.06,1000.0,RUB,58
RU000A0JRJL7,TQCB,ЗСД 02,2024-05-15,117.5,,,,,0,0.0,,,2031-05-13,,,50.34,10.44,52.06,1000.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2024-05-15,95.33,94.82,94.82,95.33,94.88,50,33635.38,25.34,26.86,2031-09-26,4.7,,8.31,10.69,37.79,709.0,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2024-05-15,95.25,95.24,95.24,95.25,95.25,2,1350.57,25.61,25.61,2031-09-26,4.7,,8.31,10.69,37.79,709.0,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2024-05-15,83.01,,,,,0,0.0,,,2025-07-16,14.2,,0.03,0.01,0.05,1000.0,RUB,58
RU000A0JS4J1,TQCB,ЗСД 03,2024-05-15,98.22,,,,,0,0.0,,,2032-02-06,,,23.99,9.84,49.07,1000.0,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2024-05-15,106.94,,,,,0,0.0,,,2032-02-06,,,23.99,9.84,49.07,1000.0,RUB,58
RU000A0JS4L7,TQCB,ЗСД 05,2024-05-15,116.0,,,,,0,0.0,,,2032-02-06,,,23.99,9.84,49.07,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-05-15,95.37,94.81,94.81,95.37,95.28,6,5716.6,16.37,16.51,2032-02-17,9.23,,19.83,9.28,46.27,1000.0,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2024-05-15,98.0,,,,,0,0.0,,,2025-01-24,,,28.63,9.5,47.37,1000.0,RUB,58
RU000A0JS9X1,TQIR,СитиматНН,2024-05-15,,,,,,0,0.0,,,2036-12-20,,,,0.0,127.7,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-05-15,92.14,92.13,91.15,92.8,91.83,585,537185.7,14.69,14.88,2032-06-25,23.07,,35.17,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2024-05-15,98.36,99.32,98.36,99.32,99.18,7,6942.8,18.92,13.95,2027-07-21,2.3,2024-07-31,28.08,9.15,45.62,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-05-15,97.39,96.71,96.71,97.39,97.12,3,2913.6,15.74,16.61,2032-09-17,4.47,2024-10-01,9.88,7.67,38.24,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-05-15,100.01,100.01,100.01,100.01,100.01,1,1000.1,14.68,14.68,2032-09-23,20.57,2026-04-04,15.96,14.21,70.86,1000.0,RUB,58
RU000A0JT7T2,TQCB,ФСК РС-21,2024-05-15,100.35,,,,,0,0.0,,,2027-10-06,,2025-04-16,11.51,12.0,59.84,1000.0,RUB,58
RU000A0JTB96,TQCB,ГлДорога 7,2024-05-15,91.02,,,,,0,0.0,,,2029-10-30,,,15.62,4.0,29.92,750.0,RUB,58
RU000A0JTFB2,TQCB,ГлДорога 6,2024-05-15,96.99,,,,,0,0.0,,,2028-11-22,,,11.51,4.0,24.93,625.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-05-15,100.02,99.63,99.5,100.17,99.61,339,337679.5,15.46,16.03,2028-03-21,10.0,,20.55,15.0,74.79,1000.0,RUB,58
RU000A0JTW83,TQCB,ДОМ.РФ25об,2024-05-15,101.99,,,,,0,0.0,,,2026-10-01,,2024-07-03,15.43,16.0,31.91,800.0,RUB,58
RU000A0JTYJ6,TQCB,ФСК РС-23,2024-05-15,,,,,,0,0.0,,,2048-04-27,,,18.22,8.42,20.99,1000.0,RUB,58
RU000A0JTYK4,TQCB,ФСК РС-28,2024-05-15,,,,,,0,0.0,,,2048-04-27,,,18.22,8.42,20.99,1000.0,RUB,58
RU000A0JTZF1,TQCB,ДОМ.РФ26об,2024-05-15,116.05,,,,,0,0.0,,,2029-11-01,,2024-11-05,5.37,14.0,35.29,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2024-05-15,80.5,,,,,0,0.0,,,2025-09-24,16.53,,0.01,0.01,0.05,1000.0,RUB,58
RU000A0JU2K9,TQCB,ФСК РС-26,2024-05-15,,,,,,0,0.0,,,2048-06-30,,2047-07-09,3.58,8.72,21.74,1000.0,RUB,58
RU000A0JU2L7,TQCB,ФСК РС-27,2024-05-15,,,,,,0,0.0,,,2048-06-30,,2047-07-09,3.58,8.72,21.74,1000.0,RUB,58
RU000A0JU7S1,TQCB,ФСК РС-29,2024-05-15,,,,,,0,0.0,,,2048-09-07,,,8.81,8.69,21.67,1000.0,RUB,58
RU000A0JU9K4,TQIR,Ситимат01,2024-05-15,98.9,,,,,0,0.0,,,2036-12-20,,,4.93,20.0,200.0,1000.0,RUB,58
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-05-15,99.63,98.51,98.24,99.65,98.47,101,99452.2,18.06,20.89,2025-11-11,6.0,2024-05-16,0.45,16.5,82.27,1000.0,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-05-15,96.27,95.03,94.25,96.27,95.29,1500,1429424.4,15.42,17.84,2028-11-07,6.0,2024-11-15,0.18,6.75,33.66,1000.0,RUB,58
RU000A0JUAN6,TQCB,ГазпромБ19,2024-05-15,,,,,,0,0.0,,,2043-10-21,,,0.0,7.0,34.9,1000.0,RUB,58
RU000A0JUAP1,TQCB,ГазпромБ20,2024-05-15,,,,,,0,0.0,,,2043-10-21,,,0.0,7.0,34.9,1000.0,RUB,58
