secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
AMUNIBB2DER6,TQCB,UBANK02/24,2023-01-04,101.2,,,,,0,0.0,,,2024-02-05,,,61.0959,5.3,1.33,100.0,USD,58
RU000A0JQ5C5,TQIR,НПФ 01,2023-01-04,,,,,,0,0.0,,,2029-05-06,,,683.56,5.0,1000.55,1000.0,RUB,58
RU000A0JQ7Z2,TQCB,РЖД-19 обл,2023-01-04,99.5,,,,,0,0.0,,,2024-07-08,17.03,,38.07,7.85,39.14,1000.0,RUB,58
RU000A0JQAL8,TQCB,ДОМ.РФ14об,2023-01-04,101.5,,,,,0,0.0,,,2023-05-15,4.37,,13.7,10.0,49.59,1000.0,RUB,58
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2023-01-04,106.5,,,,,0,0.0,,,2028-09-15,2.33,,31.93,10.5,52.07,1000.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2023-01-04,100.21,101.3,99.99,101.3,100.06,69,69038.5,7.88,7.97,2025-01-16,22.57,,35.92,7.85,39.14,1000.0,RUB,58
RU000A0JR4U9,TQCB,ГлДорога 3,2023-01-04,129.99,,,,,0,0.0,,,2028-10-30,,,20.25,16.99,127.08,750.0,RUB,58
RU000A0JRDY3,TQCB,ДОМ.РФ18об,2023-01-04,101.66,,,,,0,0.0,,,2023-07-15,,,5.13,7.71,5.83,300.0,RUB,58
RU000A0JRJB8,TQCB,ЗСД 01,2023-01-04,112.01,,,,,0,0.0,,,2031-05-13,,,12.3,10.44,52.06,1000.0,RUB,58
RU000A0JRJL7,TQCB,ЗСД 02,2023-01-04,101.1,,,,,0,0.0,,,2031-05-13,,,12.3,10.44,52.06,1000.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2023-01-04,100.0,,,,,0,0.0,,,2031-09-26,3.1,,33.66,17.3,68.84,798.0,RUB,58
