secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2025-01-20,99.0,100.99,99.0,100.99,99.9982,563,65932.31,17.52,16.2,2025-12-25,10.6,,1.2606,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-01-20,93.77,94.28,92.3,95.22,93.44,11344,1059975.65,23.65,24.14,2025-12-26,10.63,,0.9667,14.5,3.63,100.0,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2025-01-20,95.5,95.5,95.5,95.5,95.5,2,1910.0,10.03,10.03,2025-07-16,5.87,,0.0,0.01,0.05,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-01-20,99.42,98.81,98.76,99.42,99.36,1005,998550.9,15.9,16.61,2032-02-17,1.17,,37.12,9.28,46.27,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-01-20,85.44,85.01,85.0,85.46,85.27,260168,221875694.7,23.3,23.48,2032-06-25,16.7,,4.56,9.8,48.87,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2025-01-20,99.38,97.01,97.01,99.38,98.56,6,5913.4,15.28,16.12,2032-09-23,13.33,2026-04-04,42.44,14.21,70.86,1000.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2025-01-20,98.91,99.18,98.91,99.4,99.04,56,55463.5,22.36,21.48,2028-03-21,2.1,,48.49,15.0,74.79,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2025-01-20,90.0,90.0,90.0,90.0,90.0,10,9000.0,16.93,16.93,2025-09-24,8.2,,0.03,0.01,0.05,1000.0,RUB,58
RU000A0JUAG0,TQCB,РСГ-ФинБ01,2025-01-20,99.88,99.85,99.85,99.88,99.87,4,3994.7,21.03,21.07,2025-11-11,3.73,,37.81,20.0,99.73,1000.0,RUB,58
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2025-01-20,23.0,31.05,23.0,31.05,27.03,2,540.5,15.77,14.09,2034-08-04,116.07,,38.91,0.51,87.58,1000.0,RUB,58
RU000A0JV8D0,TQCB,ВЭБлизБ04,2025-01-20,99.01,99.1,99.01,99.1,99.04,10,9903.7,43.92,42.34,2025-01-31,0.33,,0.47,0.1,0.5,1000.0,RUB,58
RU000A0JV9H9,TQCB,ВЭБлизБ07,2025-01-20,98.75,98.99,98.75,98.99,98.92,13,12859.3,25.16,22.65,2025-02-20,1.0,,32.72,7.91,39.44,1000.0,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2025-01-20,99.07,99.08,99.05,99.24,99.1,547,542067.5,23.45,23.15,2025-03-06,1.47,,17.39,13.8,34.41,1000.0,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2025-01-20,98.89,97.82,97.82,98.94,98.86,30,29657.8,4.98,5.12,2025-04-15,2.8,,0.03,0.01,0.05,1000.0,RUB,58
RU000A0JVFC6,TQCB,РостелБО-1,2025-01-20,98.98,98.98,98.98,98.98,98.98,2,1979.6,10.57,10.57,2025-05-16,3.83,,12.66,7.0,34.9,1000.0,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2025-01-20,95.79,94.7,94.51,95.79,94.73,47,44521.6,21.97,25.68,2025-06-04,4.47,,10.95,8.5,42.38,1000.0,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2025-01-20,97.35,97.35,97.33,97.61,97.35,28499,5548784.34,21.92,21.92,2025-07-03,5.33,,1.38,14.0,6.98,200.0,RUB,58
