secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-08-15,96.5,82.0,82.0,96.5,94.4286,7,694.21,19.47,21.53,2025-12-25,14.87,,2.2609,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-08-15,95.9,96.04,95.52,96.05,95.87,3545,339874.36,18.9,18.93,2025-12-26,15.0,,1.9736,14.5,3.63,100.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-08-15,96.28,96.34,96.02,96.68,96.19,683,657006.9,18.13,18.39,2025-01-16,5.1,,6.02,7.85,39.14,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-08-15,95.32,95.37,95.32,97.48,96.38,4,3855.3,19.87,17.39,2032-02-17,6.17,,43.22,9.28,46.27,1000.0,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2024-08-15,96.5,96.5,96.5,96.5,96.5,25,24125.0,18.87,18.87,2025-01-24,5.37,,5.21,9.5,47.37,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-08-15,87.51,89.15,87.33,89.19,88.24,103,90882.2,18.69,18.13,2032-06-25,21.1,,11.01,9.8,48.87,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-08-15,98.85,98.84,98.84,98.85,98.84,7,6919.1,18.74,18.84,2032-09-17,1.4,2024-10-01,29.21,7.67,38.24,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-08-15,99.38,99.37,99.37,99.38,99.38,2,1987.5,15.15,15.15,2032-09-23,17.5,2026-04-04,51.78,14.21,70.86,1000.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-08-15,98.45,98.59,98.0,98.59,98.11,159,155999.7,18.5,19.18,2028-03-21,6.93,,58.36,15.0,74.79,1000.0,RUB,58
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-08-15,95.1,99.8,95.1,99.8,96.44,183,176488.7,42.62,34.91,2025-11-11,2.93,,42.04,16.5,82.27,1000.0,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-08-15,97.5,97.51,97.5,97.52,97.5,1233,1202175.4,18.42,18.42,2028-11-07,2.93,2024-11-15,17.2,6.75,33.66,1000.0,RUB,58
RU000A0JUV08,TQCB,ГПБ БО-10,2024-08-15,99.16,99.05,98.8,99.18,98.99,1373,1359186.7,16.34,18.08,2024-09-26,1.37,,31.71,8.15,41.08,1000.0,RUB,58
RU000A0JUW72,TQCB,РСХБ БО14,2024-08-15,99.51,100.4,99.51,100.43,100.19,4,4007.5,15.84,9.7,2024-09-30,1.5,,13.56,11.0,27.42,1000.0,RUB,58
RU000A0JV1X3,TQCB,РоснфтБО3,2024-08-15,98.14,98.02,97.81,98.29,97.9,336,328936.8,16.83,17.82,2024-11-28,3.47,,19.83,9.4,46.87,1000.0,RUB,58
RU000A0JV219,TQCB,РоснфтБО9,2024-08-15,97.84,98.19,97.81,98.2,97.86,1114,1090131.6,18.06,17.98,2024-11-28,3.47,,19.83,9.4,46.87,1000.0,RUB,58
RU000A0JV375,TQCB,ГТЛК БО-03,2024-08-15,97.89,98.2,97.86,98.2,98.06,182,178466.5,18.51,17.87,2024-12-10,3.8,,18.56,10.42,25.98,1000.0,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-08-15,98.08,98.18,97.66,98.46,98.23,415,407662.1,18.68,18.34,2025-03-06,6.43,,26.47,13.8,34.41,1000.0,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2024-08-15,92.56,91.0,91.0,92.56,92.11,7,6448.0,12.38,13.21,2025-04-15,8.07,,0.03,0.01,0.05,1000.0,RUB,58
RU000A0JVFC6,TQCB,РостелБО-1,2024-08-15,96.49,96.49,96.49,96.49,96.49,14,13508.6,12.37,12.37,2025-05-16,8.9,,17.26,7.0,34.9,1000.0,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2024-08-15,97.59,97.52,97.41,98.43,97.65,1585,309547.88,18.1,18.01,2025-07-03,10.1,,3.22,14.0,6.98,200.0,RUB,58
RU000A105104,TQOY,РУСАЛ БО05,2024-08-15,98.8701,99.25,98.87,99.3993,98.7873,57,56399.0,10.0,10.1,2027-07-28,11.37,2025-08-04,3.49,8.5,42.38,1000.0,CNY,245
RU000A105112,TQOY,РУСАЛ БО06,2024-08-15,98.8202,99.3877,98.82,99.3877,98.6719,25,24734.62,10.06,10.23,2027-07-28,11.37,2025-08-04,3.49,8.5,42.38,1000.0,CNY,245
RU000A1054W1,TQOY,Полюс Б1P2,2024-08-15,87.4991,87.8725,86.9002,87.8725,87.1408,1459,1272446.01,8.77,8.92,2027-08-24,34.23,,17.7,3.8,18.95,1000.0,CNY,245
RU000A1057A0,TQOY,МЕТАЛИН1P1,2024-08-15,99.38,99.3498,99.3498,99.38,99.3575,16,15897.2,11.79,12.12,2024-09-13,0.93,,5.27,3.1,7.73,1000.0,CNY,245
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-08-15,87.0131,88.8999,87.001,88.8999,87.4358,75,65654.51,8.83,8.65,2027-09-10,35.03,,6.28,3.7,9.22,1000.0,CNY,245
RU000A1057S2,TQOY,Роснфт2P12,2024-08-15,98.7011,98.7501,98.7,99.0399,98.9119,617,610286.49,19.41,16.58,2032-09-07,1.07,2024-09-20,12.45,3.05,15.21,1000.0,CNY,245
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-08-15,96.0001,96.0001,95.5557,96.0001,95.6291,216,206817.61,10.14,10.76,2025-04-24,8.27,,11.51,3.75,18.7,1000.0,CNY,245
RU000A105EW9,TQOY,Сегежа3P1R,2024-08-15,70.55,71.2938,70.55,71.2938,70.8126,66,46778.52,39.45,39.02,2037-10-22,14.53,2025-11-06,0.8,4.15,10.35,1000.0,CNY,245
RU000A105GS2,TQOY,ЮГК 1P1,2024-08-15,98.65,98.6999,98.3775,98.7,98.5845,17,16759.38,9.49,9.77,2024-11-19,3.17,,9.31,3.95,19.7,1000.0,CNY,245
RU000A105M75,TQOY,МЕТАЛИН1P3,2024-08-15,94.3499,94.3499,94.3499,94.3499,94.3499,1,943.5,7.99,7.99,2025-12-11,15.77,,5.61,3.25,16.21,1000.0,CNY,245
RU000A105ML5,TQOY,НорНикБ1P5,2024-08-15,99.6999,99.6999,99.6999,99.6999,99.6999,1,997.0,4.23,4.23,2025-12-15,15.87,,6.38,3.95,19.7,1000.0,CNY,245
RU000A105N25,TQIY,БДеньг-Ю01,2024-08-15,96.4689,96.9997,96.05,96.9997,96.2956,203,19548.02,10.68,10.8,2026-06-03,20.37,,0.07,8.0,0.66,100.0,CNY,245
RU000A105NH1,TQOY,АЛЬФАБ2Р20,2024-08-15,98.5,98.4999,98.45,98.5,98.4999,838,825428.88,8.54,8.54,2024-12-23,4.3,,5.81,4.0,20.05,1000.0,CNY,245
RU000A105PQ7,TQOY,РУСАЛ 1Р2,2024-08-15,97.195,97.195,97.195,97.195,97.195,1,971.95,6.27,6.27,2025-12-23,16.03,,5.52,3.95,9.85,1000.0,CNY,245
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2024-08-15,94.2223,94.7897,94.15,94.85,94.1721,484,456619.71,9.09,9.13,2026-03-24,18.6,,19.26,4.95,24.68,1000.0,CNY,245
RU000A1061L9,TQOY,ЮГК 1P2,2024-08-15,97.9,97.9993,97.9,97.9994,97.5089,14,13708.08,9.22,9.92,2025-04-01,7.43,,20.34,5.5,27.42,1000.0,CNY,245
