Полное наименование,Код ценной бумаги,"Цена, %","Объем сделок за n дней, шт.",Доходность,"Дюрация, месяцев",Месяцы выплат
ГК Самолет БО-П06,RU000A100QA0,101.34,48972,8.24,12.66,––-02-––-––-05-––-––-08-––-––-11-––
Первое кол.бюро НАО БО-01,RU000A0JWWG0,101.8,36662,10.27,4.66,01-––-––-04-––-––-07-––-––-10-––-––
ВсеИнструменты.ру ООО БО-01,RU000A0ZZXT0,101.03,24309,7.29,10.86,––-––-03-––-––-06-––-––-09-––-––--12
ТрансФин-М ПАО 001P-04,RU000A0ZYEB1,100.83,23606,8.32,14.93,––-––-––-04-––-––-––-––-––-10-––-––
Ренессанс Страхование 001P-01R,RU000A100X69,101.49,21034,7.03,8.93,––-––-––-04-––-––-––-––-––-10-––-––
