Полное наименование,Код ценной бумаги,"Цена, %","Объем сделок за n дней, шт.",Доходность,"Дюрация, месяцев",Месяцы выплат
ГК Самолет БО-П06,RU000A100QA0,101.55,44200,8.48,12.46,––-02-––-––-05-––-––-08-––-––-11-––
Первое кол.бюро НАО БО-01,RU000A0JWWG0,101.98,17129,9.99,4.46,01-––-––-04-––-––-07-––-––-10-––-––
ТрансФин-М ПАО 001P-04,RU000A0ZYEB1,100.89,14763,8.35,14.73,––-––-––-04-––-––-––-––-––-10-––-––
РОЛЬФ ООО БО 001Р-02,RU000A101GB7,101.81,11602,7.15,13.0,––-02-––-––-05-––-––-08-––-––-11-––
