Полное наименование,Код ценной бумаги,"Цена, %","Объем сделок за n дней, шт.",Доходность,"Дюрация, месяцев",Месяцы выплат
ГК Самолет БО-П06,RU000A100QA0,101.24,46406,8.55,12.86,––-02-––-––-05-––-––-08-––-––-11-––
Первое кол.бюро НАО БО-01,RU000A0JWWG0,101.77,45245,10.26,4.86,01-––-––-04-––-––-07-––-––-10-––-––
РОЛЬФ ООО БО 001Р-02,RU000A101GB7,101.76,30109,7.35,13.4,––-02-––-––-05-––-––-08-––-––-11-––
Вита Лайн БО-01,RU000A101DU4,101.87,28002,9.05,12.6,––-02-––-––-05-––-––-08-––-––-11-––
Кировский завод 1P1,RU000A101S99,100.66,27739,9.28,5.26,––-––-03-––-––-06-––-––-09-––-––--12
ВсеИнструменты.ру ООО БО-01,RU000A0ZZXT0,101.36,24681,7.41,11.06,––-––-03-––-––-06-––-––-09-––-––--12
