Полное наименование,Код ценной бумаги,"Цена, %","Объем сделок за n дней, шт.",Доходность,"Дюрация, месяцев",Месяцы выплат
Обувь России 001P-01,RU000A100V61,101.9,46271,10.87,14.03,––-––-03-––-––-06-––-––-09-––-––--12
ГК Самолет БО-П06,RU000A100QA0,101.3,44442,8.43,11.5,––-02-––-––-05-––-––-08-––-––-11-––
Вита Лайн БО-01,RU000A101DU4,101.81,43327,9.75,11.53,––-02-––-––-05-––-––-08-––-––-11-––
ЛЕГЕНДА БО 001P-01,RU000A0ZZCV0,101.55,39805,8.38,3.4,––-––-––-04-––-––-07-––-––-––-––-––
РОЛЬФ ООО БО 001Р-02,RU000A101GB7,101.99,39467,7.29,12.03,––-02-––-––-05-––-––-08-––-––-11-––
Ренессанс Страхование 001P-01R,RU000A100X69,101.19,37161,7.22,7.76,––-––-––-04-––-––-––-––-––-10-––-––
ТрансФин-М ПАО 001P-04,RU000A0ZYEB1,100.46,26356,8.7,13.76,––-––-––-04-––-––-––-––-––-10-––-––
ВсеИнструменты.ру ООО БО-01,RU000A0ZZXT0,101.21,8180,7.69,9.69,––-––-03-––-––-06-––-––-09-––-––--12
