Полное наименование,Код ценной бумаги,"Цена, %","Объем сделок за n дней, шт.",Доходность,"Дюрация, месяцев",Месяцы выплат
Ренессанс Страхование 001P-01R,RU000A100X69,101.28,51482,7.57,9.76,––-––-––-04-––-––-––-––-––-10-––-––
Первое кол.бюро НАО БО-01,RU000A0JWWG0,101.75,41498,11.17,5.5,01-––-––-04-––-––-07-––-––-10-––-––
ЛЕГЕНДА БО 001P-01,RU000A0ZZCV0,101.56,36219,9.24,3.83,01-––-––-04-––-––-07-––-––-––-––-––
ВсеИнструменты.ру ООО БО-01,RU000A0ZZXT0,100.85,33587,8.85,11.7,––-––-03-––-––-06-––-––-09-––-––-12
АВТОБАН-Финанс АО БО-П02,RU000A100733,100.2,29151,10.76,3.4,––-––-03-––-––-––-––-––-09-––-––-––
Кировский завод 1P1,RU000A101S99,100.55,22360,8.74,5.9,––-––-03-––-––-06-––-––-09-––-––-12
