Полное наименование,Код ценной бумаги,"Цена, %","Объем сделок за n дней, шт.",Доходность,"Дюрация, месяцев",Месяцы выплат
ФПК Гарант-Инвест БО 001P-05,RU000A1005T9,99.99,209833,12.55,19.0,01-––-––-04-––-––-07-––-––-10-––-––
ПР-Лизинг ООО БО 002Р-01,RU000A1022E6,100.49,49909,10.16,19.63,01-02-03-04-05-06-07-08-09-10-11--12
Брусника 001P-01,RU000A101HU5,102.25,42436,9.76,16.23,––-––-03-––-––-06-––-––-09-––-––--12
ОР ООО 001P-01,RU000A100V61,100.62,32414,11.83,11.33,––-––-03-––-––-06-––-––-09-––-––--12
Лизинг-Трейд 001P-01,RU000A101CB6,100.7,22446,12.53,13.53,––-––-––-––-05-06-07-08-09-––-––-––
ЛЕГЕНДА БО 001P-02,RU000A101GW3,101.45,21453,9.76,13.2,––-––-03-––-––-06-––-––-09-––-––--12
АПРИ Флай Плэнинг АО БО-П03,RU000A101178,102.38,20103,12.39,12.43,––-02-––-––-05-––-––-08-––-––-11-––
ТрансФин-М ПАО 001P-04,RU000A0ZYEB1,100.18,16172,8.83,11.2,––-––-––-04-––-––-––-––-––-10-––-––
АО им. Т.Г. Шевченко 001P-01,RU000A100YP2,102.6,11515,11.98,16.13,01-––-––-04-––-––-07-––-––-10-––-––
