Полное наименование,Код ценной бумаги,"Цена, %","Объем сделок за n дней, шт.",Доходность,"Дюрация, месяцев",Месяцы выплат
ФПК Гарант-Инвест БО 001P-05,RU000A1005T9,100.1,217026,12.42,18.03,01-––-––-04-––-––-07-––-––-10-––-––
ДОМОДЕДОВО ФьюэлФ 001Р-01,RU000A0ZYM21,100.4,54549,8.04,17.23,––-––-––-––-––-06-––-––-––-––-––--12
ТрансФин-М ПАО 001P-04,RU000A0ZYEB1,100.1,26875,8.99,10.23,––-––-––-04-––-––-––-––-––-10-––-––
Республика Карелия 35018,RU000A0ZYCZ4,100.33,18837,8.04,16.76,––-02-––-––-05-––-––-08-––-––-11-––
ВсеИнструменты.ру ООО БО-01,RU000A0ZZXT0,100.25,15779,8.86,6.0,––-––-––-––-––-––-––-––-09-––-––--12
