Полное наименование,Код ценной бумаги,"Цена, %","Объем сделок за n дней, шт.",Доходность,"Дюрация, месяцев",Месяцы выплат
ГК Самолет БО-П06,RU000A100QA0,101.2,69808,8.39,11.33,––-02-––-––-05-––-––-08-––-––-11-––
Обувь России 001P-01,RU000A100V61,101.67,41044,10.9,13.6,––-––-03-––-––-06-––-––-09-––-––--12
РОЛЬФ ООО БО 001Р-02,RU000A101GB7,101.54,40719,7.63,11.6,––-02-––-––-05-––-––-08-––-––-11-––
ТрансФин-М ПАО 001P-04,RU000A0ZYEB1,100.4,26891,8.96,13.33,––-––-––-04-––-––-––-––-––-10-––-––
Ренессанс Страхование 001P-01R,RU000A100X69,100.72,22725,7.91,7.33,––-––-––-04-––-––-––-––-––-10-––-––
Кировский завод 1P1,RU000A101S99,100.39,15912,9.19,3.46,––-––-03-––-––-06-––-––-09-––-––--12
