Полное наименование,Код ценной бумаги,"Цена, %","Объем сделок за n дней, шт.",Доходность,"Дюрация, месяцев",Месяцы выплат
Ренессанс Страхование 001P-01R,RU000A100X69,100.98,50340,8.07,9.56,––-––-––-04-––-––-––-––-––-10-––-––
Первое кол.бюро НАО БО-01,RU000A0JWWG0,101.78,46901,10.94,5.3,01-––-––-04-––-––-07-––-––-10-––-––
ЛЕГЕНДА БО 001P-01,RU000A0ZZCV0,101.57,43603,9.94,3.63,01-––-––-04-––-––-07-––-––-––-––-––
ВсеИнструменты.ру ООО БО-01,RU000A0ZZXT0,100.72,38462,8.36,11.5,––-––-03-––-––-06-––-––-09-––-––-12
АВТОБАН-Финанс АО БО-П02,RU000A100733,100.15,37624,11.11,3.2,––-––-03-––-––-––-––-––-09-––-––-––
Кировский завод 1P1,RU000A101S99,100.59,21726,9.41,5.7,––-––-03-––-––-06-––-––-09-––-––-12
