date,KG000A3LSJ06,RU000A0JSGV0,RU000A0JUAH8,RU000A105104,RU000A105112,RU000A1054W1,RU000A1057D4,RU000A1057S2,RU000A105C44,RU000A105EW9,RU000A105N25,RU000A1060Q0,RU000A1071S3,RU000A1076U8
2024-12-05,92.86,84.28,100.04,94.77,95.45,80.5,80.47,97.7998,95.9719,73.7,90.51,90.4999,90.4141,90.3001
2024-12-06,93.0,85.0,99.99,95.9854,95.7,80.42,80.1599,97.8,96.799,73.6292,90.49,90.0448,91.8999,91.4994
2024-12-07,93.0,85.0,99.99,95.9854,95.7,80.42,80.1599,97.8,96.799,73.6292,90.49,90.0448,91.8999,91.4994
2024-12-08,93.0,85.0,99.99,95.9854,95.7,80.42,80.1599,97.8,96.799,73.6292,90.49,90.0448,91.8999,91.4994
2024-12-09,91.95,84.55,100.04,95.5,95.6999,80.9987,80.7,98.3,96.7671,71.5,90.87,90.515,92.2999,92.4379
2024-12-10,93.0,83.46,100.02,96.4732,95.8507,81.3017,80.3733,99.7489,96.99,71.0,90.8699,90.98,92.5,92.9848
2024-12-11,93.2,83.94,100.0,95.3006,95.91,82.3999,82.9997,99.9,97.0483,69.0,91.49,91.1875,92.4999,90.7003
2024-12-12,93.45,82.77,99.55,96.6,96.8998,82.3654,82.4,99.45,97.25,69.5959,91.23,91.8295,92.95,92.7997
2024-12-13,93.0,83.04,99.96,96.9699,97.05,82.9699,82.5001,99.1186,97.5,68.8654,91.0,91.7,,92.7598
2024-12-14,93.0,83.04,99.96,96.9699,97.05,82.9699,82.5001,99.1186,97.5,68.8654,91.0,91.7,,92.7598
2024-12-15,93.0,83.04,99.96,96.9699,97.05,82.9699,82.5001,99.1186,97.5,68.8654,91.0,91.7,,92.7598
2024-12-16,93.85,83.47,99.95,96.1092,96.5,82.75,82.75,99.1524,97.45,69.1001,90.545,91.7999,92.7497,90.9117
2024-12-17,93.79,82.73,99.65,96.1015,97.0475,82.05,83.0,99.9366,96.8,68.9001,90.0,90.7999,92.0,90.3999
2024-12-18,93.75,82.25,98.97,96.1227,97.0007,81.7,82.1998,99.18,97.28,67.2514,90.5,91.1,92.7499,92.45
2024-12-19,92.86,82.98,99.71,96.865,96.3096,82.41,82.7777,98.7,97.5,67.4938,90.8,91.2002,92.5,92.6997
2024-12-20,93.26,84.02,99.9,95.8037,96.99,81.95,83.5999,98.62,97.8625,69.6,90.74,91.9948,93.0,92.6997
2024-12-21,93.26,84.02,99.9,95.8037,96.99,81.95,83.5999,98.62,97.8625,69.6,90.74,91.9948,93.0,92.6997
2024-12-22,93.26,84.02,99.9,95.8037,96.99,81.95,83.5999,98.62,97.8625,69.6,90.74,91.9948,93.0,92.6997
2024-12-23,94.14,84.37,101.79,98.0,97.3,83.184,83.6678,99.748,97.9498,70.4996,91.0,91.7,93.9,92.8895
2024-12-24,94.45,84.71,101.49,97.8678,98.2,83.199,82.0,101.39,99.25,70.1996,92.15,92.8998,93.49,91.5
2024-12-25,95.0,84.95,101.07,98.1995,98.8999,84.9,81.0,101.2,98.753,69.992,94.21,93.7499,94.7,92.0
2024-12-26,95.4,86.75,101.54,98.4449,100.0,85.698,82.0,100.6999,98.8076,69.8629,94.4,94.0,95.0,92.9981
2024-12-27,95.38,87.06,100.9,98.8997,98.999,86.4779,82.0,100.5,99.9462,70.9462,94.67,94.6999,96.95,91.0
2024-12-28,95.38,87.06,100.9,98.8997,98.999,86.4779,82.0,100.5,99.9462,70.9462,94.67,94.6999,96.95,91.0
2024-12-29,95.38,87.06,100.9,98.8997,98.999,86.4779,82.0,100.5,99.9462,70.9462,94.67,94.6999,96.95,91.0
2024-12-30,96.07,85.52,101.0,99.38,99.0211,86.8,85.44,101.9971,99.8888,75.6499,94.49,95.5,97.4972,92.6
2024-12-31,96.07,85.52,101.0,99.38,99.0211,86.8,85.44,101.9971,99.8888,75.6499,94.49,95.5,97.4972,92.6
2025-01-01,96.07,85.52,101.0,99.38,99.0211,86.8,85.44,101.9971,99.8888,75.6499,94.49,95.5,97.4972,92.6
2025-01-02,96.07,85.52,101.0,99.38,99.0211,86.8,85.44,101.9971,99.8888,75.6499,94.49,95.5,97.4972,92.6
2025-01-03,96.35,88.17,100.94,98.6003,98.1563,88.2499,87.2882,100.61,99.05,77.0,94.2399,95.9888,97.4857,93.4
2025-01-04,96.35,88.17,100.94,98.6003,98.1563,88.2499,87.2882,100.61,99.05,77.0,94.2399,95.9888,97.4857,93.4
2025-01-05,96.35,88.17,100.94,98.6003,98.1563,88.2499,87.2882,100.61,99.05,77.0,94.2399,95.9888,97.4857,93.4
2025-01-06,96.0,87.04,100.99,99.0501,99.5999,87.5014,85.75,100.5,99.0201,78.39,94.3004,95.2997,97.14,93.9789
2025-01-07,96.0,87.04,100.99,99.0501,99.5999,87.5014,85.75,100.5,99.0201,78.39,94.3004,95.2997,97.14,93.9789
2025-01-08,95.1,87.68,100.99,99.58,99.0653,87.9598,86.0,100.9599,98.8081,79.38,94.0,95.4755,97.4882,93.8049
2025-01-09,95.68,88.49,100.79,98.2695,99.2952,86.5999,86.4,100.2071,99.2203,77.9972,94.5,93.8905,96.95,93.7
2025-01-10,95.43,87.34,100.3,98.9002,99.399,86.84,85.96,101.4997,99.5179,77.9,94.66,94.5999,95.7,93.0
2025-01-11,95.43,87.34,100.3,98.9002,99.399,86.84,85.96,101.4997,99.5179,77.9,94.66,94.5999,95.7,93.0
2025-01-12,95.43,87.34,100.3,98.9002,99.399,86.84,85.96,101.4997,99.5179,77.9,94.66,94.5999,95.7,93.0
2025-01-13,95.49,88.49,101.0,99.0,99.2501,87.0519,86.9799,100.6006,99.0196,79.7999,94.7,94.15,95.9,92.9001
2025-01-14,94.94,88.54,101.18,99.5327,98.865,86.8999,86.7219,100.8911,98.802,80.25,94.7,94.75,96.2,93.1
2025-01-15,94.1,85.14,101.0,99.525,99.7846,87.0,86.7506,101.4741,99.1718,81.998,95.1991,94.7998,95.9,93.05
2025-01-16,94.85,85.99,100.46,99.1001,99.5754,86.9374,86.6008,100.8568,99.04,82.4916,94.9998,94.5057,96.2999,93.2101
2025-01-17,94.26,85.48,100.49,99.0,99.1911,86.7501,86.8601,101.4189,99.0,83.1,94.7663,94.9899,96.0,93.4999
2025-01-18,94.26,85.48,100.49,99.0,99.1911,86.7501,86.8601,101.4189,99.0,83.1,94.7663,94.9899,96.0,93.4999
2025-01-19,94.26,85.48,100.49,99.0,99.1911,86.7501,86.8601,101.4189,99.0,83.1,94.7663,94.9899,96.0,93.4999
2025-01-20,93.77,85.44,100.67,98.8,99.009,86.9999,87.2888,100.3,99.086,83.68,94.01,94.511,96.3999,93.4999
2025-01-21,93.72,85.37,100.64,99.2,99.5001,86.7,87.1998,101.4,99.0602,83.999,94.0,95.0999,95.6401,93.988
2025-01-22,94.39,85.44,100.61,98.6999,99.1,86.729,87.2499,100.8061,99.0257,84.0,94.7998,95.2994,95.4018,94.1001
2025-01-23,93.88,85.82,100.47,98.9599,98.3003,86.6622,87.2914,101.0,99.0162,84.3496,94.8492,94.6826,95.4,94.1996
2025-01-24,94.43,86.12,100.74,98.87,98.8999,86.793,87.11,101.0,99.3796,85.2,94.7499,94.9999,96.0798,94.33
2025-01-25,94.43,86.12,100.74,98.87,98.8999,86.793,87.11,101.0,99.3796,85.2,94.7499,94.9999,96.0798,94.33
2025-01-26,94.43,86.12,100.74,98.87,98.8999,86.793,87.11,101.0,99.3796,85.2,94.7499,94.9999,96.0798,94.33
2025-01-27,94.37,86.0,100.45,98.7194,98.5211,87.321,87.112,100.9826,99.2999,86.95,94.7506,95.2,96.9769,94.3
2025-01-28,94.07,85.97,100.5,99.4799,99.1,87.5993,87.24,100.6,99.4,88.5,95.367,95.663,96.9985,94.9001
2025-01-29,94.5,86.14,100.89,99.3,99.8,88.9605,86.9482,101.4476,99.3994,87.5,95.2,95.9499,97.1635,94.8979
2025-01-30,95.08,86.16,100.89,99.8,99.849,89.0,88.9999,101.5897,99.15,87.6979,96.4699,95.75,96.4701,95.429
2025-01-31,94.85,86.41,100.8,99.5039,99.5,89.1998,89.3,101.0,99.22,87.5799,96.44,95.7999,97.3398,95.7989
2025-02-01,94.85,86.41,100.8,99.5039,99.5,89.1998,89.3,101.0,99.22,87.5799,96.44,95.7999,97.3398,95.7989
2025-02-02,94.85,86.41,100.8,99.5039,99.5,89.1998,89.3,101.0,99.22,87.5799,96.44,95.7999,97.3398,95.7989
2025-02-03,95.15,86.42,100.75,98.86,99.8489,88.85,89.3003,101.78,99.1501,86.3484,95.25,95.7,96.409,95.2997
2025-02-04,94.93,86.82,100.46,99.2998,99.3409,88.68,88.6001,101.1017,99.0002,86.9389,96.3999,96.0,97.9994,95.205
2025-02-05,94.88,86.87,100.49,98.8999,99.1,88.5601,88.8998,100.5,98.6542,86.6996,96.0,96.1499,96.5115,95.0
2025-02-06,95.99,87.29,100.69,98.79,99.341,89.0699,89.0,100.9999,98.5512,86.9957,96.4,95.8,97.0048,94.9201
2025-02-07,95.04,87.4,100.64,98.3999,98.8011,89.0,88.9995,100.75,98.5,85.7837,96.0,95.6909,97.6892,94.9
2025-02-08,95.04,87.4,100.64,98.3999,98.8011,89.0,88.9995,100.75,98.5,85.7837,96.0,95.6909,97.6892,94.9
2025-02-09,95.04,87.4,100.64,98.3999,98.8011,89.0,88.9995,100.75,98.5,85.7837,96.0,95.6909,97.6892,94.9
2025-02-10,95.99,88.07,100.53,98.8998,99.3302,89.1998,89.2999,100.75,98.7145,86.8999,96.5,95.7001,97.7002,93.5
2025-02-11,96.05,88.5,100.88,98.8,98.83,88.9,89.3385,101.1499,98.6807,86.5,96.2999,96.0999,97.6,93.0
2025-02-12,96.3,88.99,100.89,98.83,98.79,89.73,89.272,101.4999,99.0199,86.8,96.72,96.46,97.5589,94.48
2025-02-13,96.96,87.69,101.69,99.45,99.87,90.1998,89.7601,101.3119,99.3296,87.1,96.8478,96.8,97.9999,94.9233
2025-02-14,96.91,87.94,101.4,99.8394,99.8699,89.9999,90.8,102.2,98.7937,87.168,96.8297,96.6999,97.5,94.89
2025-02-15,96.91,87.94,101.4,99.8394,99.8699,89.9999,90.8,102.2,98.7937,87.168,96.8297,96.6999,97.5,94.89
2025-02-16,96.91,87.94,101.4,99.8394,99.8699,89.9999,90.8,102.2,98.7937,87.168,96.8297,96.6999,97.5,94.89
2025-02-17,97.0,88.98,100.96,99.81,99.994,90.7605,90.8699,102.1999,99.4842,87.0999,96.9988,96.5777,97.4,95.7887
2025-02-18,97.0,88.6,100.95,99.8697,100.7568,90.35,90.2718,102.7,99.5,86.9999,97.31,96.55,98.2997,96.0
2025-02-19,95.5,88.56,101.05,99.94,100.1,90.8999,90.6386,102.3979,99.5996,87.4999,97.3189,96.7499,97.3046,96.8163
2025-02-20,96.14,88.62,101.18,100.0,100.3,91.7999,91.9444,102.0,99.6,88.9,97.5,97.1203,98.3851,97.25
2025-02-21,96.1,88.9,101.27,99.8,100.4993,91.3997,91.9498,102.26,99.6509,89.9194,98.9494,97.8,98.001,97.4405
2025-02-22,96.1,88.9,101.27,99.8,100.4993,91.3997,91.9498,102.26,99.6509,89.9194,98.9494,97.8,98.001,97.4405
2025-02-23,96.1,88.9,101.27,99.8,100.4993,91.3997,91.9498,102.26,99.6509,89.9194,98.9494,97.8,98.001,97.4405
2025-02-24,96.07,88.96,101.85,100.0463,99.9703,91.6614,92.7986,102.002,99.699,89.9435,98.98,97.75,98.4165,97.8002
2025-02-25,95.71,88.74,101.4,100.4399,101.3998,92.0,92.9982,102.68,99.875,90.982,98.9982,97.7038,98.0,98.0
2025-02-26,95.7,88.86,101.47,99.82,100.5402,92.2891,92.4899,102.7,99.8789,90.84,98.645,97.666,97.7983,97.5999
2025-02-27,95.47,88.75,101.33,100.05,100.8963,91.7997,91.699,102.5,99.66,90.6613,98.0999,97.2499,97.5987,97.5
2025-02-28,95.5,88.62,101.48,100.0496,100.2031,91.8779,91.8636,102.2,99.55,90.0,98.2998,97.27,97.55,97.4004
2025-03-01,95.5,88.62,101.48,100.0496,100.2031,91.8779,91.8636,102.2,99.55,90.0,98.2998,97.27,97.55,97.4004
2025-03-02,95.5,88.62,101.48,100.0496,100.2031,91.8779,91.8636,102.2,99.55,90.0,98.2998,97.27,97.55,97.4004
2025-03-03,96.01,88.72,101.49,100.01,101.4709,91.0,91.59,102.0,99.3598,90.5959,97.71,97.2001,97.0987,97.49
2025-03-04,96.02,88.83,101.5,100.0003,100.0,90.3999,90.7163,101.82,99.625,90.8481,97.9102,96.753,97.4,97.7
2025-03-05,96.0,88.52,101.57,100.1098,100.001,90.4,90.9998,101.5834,99.7325,90.65,98.11,96.7109,97.5,97.5073
2025-03-06,96.27,88.83,101.44,100.1096,100.8999,90.0604,90.6982,101.7999,99.55,91.0474,98.2005,97.142,97.3499,97.42
2025-03-07,95.3,88.99,101.5,99.8,99.9999,90.1998,90.0,101.8966,99.4101,91.0,98.9,96.61,97.4996,97.7082
2025-03-08,95.3,88.99,101.5,99.8,99.9999,90.1998,90.0,101.8966,99.4101,91.0,98.9,96.61,97.4996,97.7082
2025-03-09,95.3,88.99,101.5,99.8,99.9999,90.1998,90.0,101.8966,99.4101,91.0,98.9,96.61,97.4996,97.7082
2025-03-10,95.91,88.79,101.45,99.989,100.3,90.3,89.8,101.2201,99.5819,91.8763,98.65,97.4798,97.4899,97.6999
2025-03-11,95.77,89.18,101.49,100.1111,100.0005,90.4999,90.0499,101.5076,99.64,91.6004,98.5,97.7424,97.25,96.75
2025-03-12,95.79,89.08,101.49,100.1,99.0,89.969,89.8498,101.65,99.4201,91.3999,98.65,96.4494,97.4,96.5
2025-03-13,95.69,89.2,101.27,99.7008,99.6887,90.4897,90.1999,100.9999,99.6,91.9408,99.4594,97.101,97.5,97.1001
2025-03-14,95.4,89.98,101.21,99.67,99.4093,90.5966,90.1007,101.4604,99.6499,91.7999,99.1999,97.3478,97.7999,96.5
2025-03-15,95.4,89.98,101.21,99.67,99.4093,90.5966,90.1007,101.4604,99.6499,91.7999,99.1999,97.3478,97.7999,96.5
2025-03-16,95.4,89.98,101.21,99.67,99.4093,90.5966,90.1007,101.4604,99.6499,91.7999,99.1999,97.3478,97.7999,96.5
2025-03-17,95.69,89.98,101.35,99.9797,99.999,90.6,90.265,102.0,99.95,91.9285,99.0097,98.5507,97.5,97.5
2025-03-18,95.64,90.11,101.5,99.9,100.2939,91.6997,90.85,102.3994,99.95,92.1,99.0075,98.7965,97.89,98.0011
2025-03-19,95.53,91.0,101.5,99.9994,99.808,92.1,91.5,102.3895,99.8511,92.8997,99.21,97.987,97.3206,97.5
2025-03-20,95.75,91.44,101.31,99.955,99.8,92.6658,91.6998,102.22,99.7,92.9898,99.0999,98.1453,98.2998,97.8
2025-03-21,95.98,91.68,101.54,100.0,99.6418,92.9999,91.5,101.9969,99.7101,93.0,99.1721,98.1986,98.4,97.6
2025-03-22,95.98,91.68,101.54,100.0,99.6418,92.9999,91.5,101.9969,99.7101,93.0,99.1721,98.1986,98.4,97.6
2025-03-23,95.98,91.68,101.54,100.0,99.6418,92.9999,91.5,101.9969,99.7101,93.0,99.1721,98.1986,98.4,97.6
2025-03-24,95.71,91.38,101.5,99.84,100.35,92.6739,91.6033,101.89,99.7001,92.9985,99.2899,98.1883,98.39,97.6
2025-03-25,95.97,91.04,101.5,100.09,100.2825,93.0499,91.9999,102.0,99.8899,92.9261,98.9289,98.4497,98.4499,97.6
2025-03-26,96.2,91.2,101.4,100.079,100.3,93.0499,91.9,101.9498,99.8163,93.099,99.3999,98.0,98.4,97.4
2025-03-27,96.09,90.9,101.62,99.999,100.1,93.1,92.0499,101.75,99.8303,92.9635,99.39,98.29,98.4499,97.51
2025-03-28,96.04,90.95,101.61,99.7,99.6601,92.493,91.95,101.5,99.8676,92.689,99.3999,98.07,98.4499,96.9601
2025-03-29,96.04,90.95,101.61,99.7,99.6601,92.493,91.95,101.5,99.8676,92.689,99.3999,98.07,98.4499,96.9601
2025-03-30,96.04,90.95,101.61,99.7,99.6601,92.493,91.95,101.5,99.8676,92.689,99.3999,98.07,98.4499,96.9601
2025-03-31,95.75,90.69,101.49,99.79,99.9997,92.5984,92.4,101.8441,99.765,92.3497,99.41,98.2998,98.99,98.0
2025-04-01,95.96,91.0,101.49,99.9999,100.3915,93.1332,92.1047,101.9,99.8798,92.4999,99.3999,98.2504,98.8501,97.9793
2025-04-02,95.88,90.59,101.44,100.4769,100.4921,93.7,92.9912,101.9,99.88,92.4949,99.8836,99.4444,98.8551,97.5
2025-04-03,95.74,90.44,101.31,100.3487,100.3811,93.529,93.4495,101.7017,99.8708,92.2839,99.8399,99.0,100.0,97.79
2025-04-04,96.15,89.05,101.32,100.41,99.7944,93.6993,93.4983,101.349,99.9501,92.4846,99.84,99.4,99.2475,97.58
2025-04-05,96.15,89.05,101.32,100.41,99.7944,93.6993,93.4983,101.349,99.9501,92.4846,99.84,99.4,99.2475,97.58
2025-04-06,96.15,89.05,101.32,100.41,99.7944,93.6993,93.4983,101.349,99.9501,92.4846,99.84,99.4,99.2475,97.58
2025-04-07,95.75,89.95,101.38,99.9989,99.988,93.2309,92.1997,100.5,100.02,91.61,99.85,99.1872,98.6983,97.9979
2025-04-08,96.17,89.05,101.44,100.12,100.1301,93.6467,92.6999,100.9945,,91.7,98.77,98.0927,98.0,98.2083
2025-04-09,96.83,90.49,101.45,100.105,100.2,93.0052,93.3,101.7041,99.9003,91.3541,99.839,97.82,98.0211,97.6081
2025-04-10,96.46,88.82,101.36,100.2766,100.2,93.4454,93.193,100.9001,100.078,91.4009,99.6937,97.9203,99.08,98.0891
2025-04-11,96.7,88.62,101.4,100.165,100.4981,93.5,93.339,101.6001,99.991,90.4998,99.4975,98.65,99.8893,98.0
2025-04-12,96.7,88.62,101.4,100.165,100.4981,93.5,93.339,101.6001,99.991,90.4998,99.4975,98.65,99.8893,98.0
2025-04-13,96.7,88.62,101.4,100.165,100.4981,93.5,93.339,101.6001,99.991,90.4998,99.4975,98.65,99.8893,98.0
2025-04-14,96.72,89.1,101.39,100.3988,100.3998,93.2527,92.8928,101.7479,100.087,91.9001,99.4697,98.8854,99.7,97.9898
2025-04-15,96.68,89.0,101.39,100.26,100.4487,93.2502,92.8125,101.5704,99.95,91.9,99.2992,98.4,98.9211,98.2993
