secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2025-04-02,99.4999,98.5999,98.5999,99.4999,98.7874,24,2321.86,16.97,18.15,2025-12-25,8.53,,0.2952,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-04-02,95.88,96.14,95.74,96.32,95.95,1163,111589.62,22.01,21.88,2025-12-26,8.57,,0.2417,14.5,3.63,100.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-04-02,90.59,90.54,90.52,90.59,90.59,121,109608.1,19.39,19.39,2032-06-25,14.3,,23.9,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2025-04-02,100.0,98.27,98.26,100.0,99.51,30,29853.6,16.37,18.21,2027-07-21,3.7,2025-07-30,30.68,16.0,79.78,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2025-04-02,99.45,97.93,97.9,99.45,98.59,16,15774.6,18.12,18.61,2032-09-17,25.7,2027-09-28,2.34,17.09,85.22,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2025-04-02,99.98,99.0,98.99,100.53,99.53,117,116449.2,14.74,15.28,2032-09-23,11.73,2026-04-04,70.47,14.21,70.86,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2025-04-02,93.58,93.58,93.58,93.58,93.58,1,935.8,14.95,14.95,2025-09-24,5.8,,0.0,0.01,0.05,1000.0,RUB,58
RU000A0JUAG0,TQCB,РСГ-ФинБ01,2025-04-02,99.13,99.98,99.0,99.98,99.13,20,19825.3,29.39,29.39,2025-11-11,1.33,,77.26,20.0,99.73,1000.0,RUB,58
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2025-04-02,29.98,29.28,23.0,29.98,28.47,6,1708.0,13.26,13.82,2034-08-04,113.67,,39.92,0.51,87.58,1000.0,RUB,58
RU000A0JVFC6,TQCB,РостелБО-1,2025-04-02,99.3,98.67,98.67,99.3,98.99,2,1979.7,13.42,16.39,2025-05-16,1.43,,26.47,7.0,34.9,1000.0,RUB,58
