date,ticker,close,composite_score,tech_score,sentiment_score,fundamental_score,signal,recommendation
2025-04-14,TATN,686.4,0.7912153378670738,0.7526724018816001,1.0355176996004187,0.5211191352307403,1,BUY
2025-04-14,MVID,110.35,0.7060068922751461,-0.020934295743125136,2.0408340436685353,0.5211191352307403,1,BUY
2025-04-14,ROSN,449.3,0.4901961919731825,-0.0065520890506383005,1.297494698174512,0.5211191352307403,0,HOLD
2025-04-14,SNGS,23.01,0.4649994917197292,-0.11688531871124681,1.397394413430682,0.5211191352307403,0,HOLD
2025-04-14,PHOR,6089.0,0.4034460635455852,0.782157426083622,-0.3061882551412462,0.5211191352307403,0,HOLD
2025-04-14,SIBN,545.5,0.2980286223902974,-0.0721739590273859,0.7663059161928077,0.5211191352307403,0,HOLD
2025-04-14,GAZP,132.05,0.25727951662276194,0.09066602405536511,0.35907559182977106,0.5211191352307403,0,HOLD
2025-04-14,NVTK,1115.6,0.24757858262318788,-0.17466183738674115,0.7689522475680347,0.5211191352307403,0,HOLD
2025-04-14,SBER,296.5,0.08586845843272989,0.11467343033214493,-0.25230694593163544,0.5211191352307403,0,HOLD
2025-04-14,MTSS,215.5,0.059892217263768734,0.08582832093175256,-0.29081923416085204,0.5211191352307403,0,HOLD
2025-04-14,GMKN,114.5,0.03157909667802014,0.02920207976025539,-0.29081923416085204,0.5211191352307403,0,HOLD
2025-04-14,AFKS,14.919,-0.0874695303113417,-0.20889517421846834,-0.29081923416085204,0.5211191352307403,0,HOLD
2025-04-14,MAGN,32.26,-0.0918598348216902,-0.21767578323916534,-0.29081923416085204,0.5211191352307403,0,HOLD
2025-04-14,ALRS,48.44,-0.11842776227947795,-0.196471994428101,-0.4147186403719183,0.5211191352307403,0,HOLD
2025-04-14,RUAL,32.875,-0.12559477968550886,-0.3138521273289404,-0.2429751435572891,0.5211191352307403,0,HOLD
2025-04-14,LKOH,6474.0,-0.1685816576298444,-0.025674417778259507,-0.8665609192895424,0.5211191352307403,0,HOLD
