Ticker,Weight
AFKS,0.011647100130485429
ALRS,2.9709958451751282e-15
GAZP,6.847452292679801e-15
GMKN,7.219160165494731e-15
LKOH,8.435960263675212e-16
MAGN,5.767066511841445e-15
MTSS,7.026410703270258e-15
MVID,1.5550321447177495e-14
NVTK,7.559057546568937e-15
PHOR,5.27377620740399e-16
ROSN,1.3370814871960234e-15
RUAL,0.10835289986979177
SBER,0.2399999999999691
SIBN,4.200936473686134e-15
SNGS,7.295010949481816e-15
TATN,0.23999999999968655
RISK_FREE,0.4
