id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media
70012,2025-04-21 15:11:06+00:00,"#Политика
🇷🇺🇺🇸 **Россия ради диалога с США не будет забывать об остальных партнерах** — МИД РФ

От результатов диалога РФ и США пока не надо впадать ""ни в эйфорию, ни в уныние — МИД РФ",['MAGN'],[],['MAGN'],False
