secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-11-08,88.6463,88.6463,88.6463,88.6463,88.6463,1,100.86,30.14,30.14,2025-12-25,12.47,,2.1064,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-11-08,93.25,93.24,92.91,93.25,93.21,1681,156682.39,22.86,22.91,2025-12-26,12.6,,1.6917,14.5,3.63,100.0,RUB,58
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2024-11-08,98.99,98.99,98.99,98.99,98.99,5,4949.5,24.21,24.21,2028-09-15,4.13,,29.59,20.0,99.18,1000.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-11-08,98.46,98.5,98.25,98.76,98.51,213,209827.3,17.32,17.0,2025-01-16,2.2,,24.3,7.85,39.14,1000.0,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2024-11-08,85.45,85.44,85.44,85.45,85.45,17,9819.83,66.45,66.45,2031-09-26,4.8,,7.81,12.05,40.62,676.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-11-08,95.83,96.58,95.83,96.67,96.05,12,11525.6,26.33,25.35,2032-02-17,3.53,,18.56,9.28,46.27,1000.0,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2024-11-08,97.86,97.86,97.86,97.86,97.86,12,11743.2,21.57,21.57,2025-01-24,2.47,,27.33,9.5,47.37,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-11-08,83.94,86.6,81.04,86.6,82.85,114,94446.2,23.14,24.18,2032-06-25,18.1,,33.83,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2024-11-08,98.96,98.96,98.96,98.96,98.96,1,989.6,18.29,18.29,2027-07-21,8.0,2025-07-30,46.9,16.0,79.78,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-11-08,96.4,94.83,94.83,96.4,95.09,6,5705.5,17.93,19.17,2032-09-23,15.7,2026-04-04,14.02,14.21,70.86,1000.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-11-08,97.89,97.88,97.51,97.91,97.75,100026,97775392.4,22.16,22.63,2028-03-21,4.47,,18.49,15.0,74.79,1000.0,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-11-08,100.0,99.99,99.95,100.0,99.95,14381,14374309.3,23.72,23.78,2028-11-07,11.17,2024-11-15,32.92,6.75,33.66,1000.0,RUB,58
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2024-11-08,35.04,25.0,25.0,35.04,30.03,4,1201.0,11.16,12.75,2034-08-04,118.43,,37.89,0.51,87.58,1000.0,RUB,58
RU000A0JV0U1,TQCB,АльфаБО-15,2024-11-08,97.32,97.33,97.32,97.33,97.33,5,4866.4,22.8,22.78,2029-11-13,5.87,2025-05-22,74.72,15.95,79.53,1000.0,RUB,58
RU000A0JV1X3,TQCB,РоснфтБО3,2024-11-08,99.5,99.66,99.44,99.66,99.5,299,297515.2,21.32,21.32,2024-11-28,0.57,,41.72,9.4,46.87,1000.0,RUB,58
RU000A0JV219,TQCB,РоснфтБО9,2024-11-08,99.51,99.5,99.47,99.6,99.58,107,106555.7,21.07,19.33,2024-11-28,0.57,,41.72,9.4,46.87,1000.0,RUB,58
RU000A0JV375,TQCB,ГТЛК БО-03,2024-11-08,99.58,99.34,99.05,99.58,99.15,76,75350.8,16.65,23.07,2024-12-10,0.97,,16.84,10.42,25.98,1000.0,RUB,58
RU000A0JV805,TQCB,РСХБ БО8,2024-11-08,98.9,99.45,98.55,99.45,98.6,14918,14708591.5,21.87,23.58,2025-01-29,2.63,,3.7,15.0,37.4,1000.0,RUB,58
RU000A0JV8D0,TQCB,ВЭБлизБ04,2024-11-08,95.51,93.53,93.53,95.51,94.19,3,2825.7,23.11,31.08,2025-01-31,2.7,,0.27,0.1,0.5,1000.0,RUB,58
RU000A0JV9H9,TQCB,ВЭБлизБ07,2024-11-08,95.0,96.0,92.0,97.85,94.1,1241,1167721.2,29.56,34.01,2025-02-20,3.37,,16.9,7.91,39.44,1000.0,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-11-08,97.9,98.14,97.3,98.14,97.7,836,816750.0,22.49,23.28,2025-03-06,3.73,,24.2,13.8,34.41,1000.0,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2024-11-08,93.98,91.23,91.22,93.98,93.01,10,9300.5,15.75,18.62,2025-04-15,5.17,,0.01,0.01,0.05,1000.0,RUB,58
RU000A0JVFC6,TQCB,РостелБО-1,2024-11-08,96.5,96.5,96.5,96.5,96.5,2,1930.0,14.87,14.87,2025-05-16,6.0,,33.56,7.0,34.9,1000.0,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2024-11-08,96.25,96.34,96.1,96.45,96.32,1101,212099.24,21.96,21.82,2025-07-03,7.5,,2.76,14.0,6.98,200.0,RUB,58
RU000A0JVUK8,TQCB,СистемБ1P1,2024-11-08,90.04,90.05,90.04,90.05,90.05,301,271049.6,24.94,24.93,2025-09-30,10.43,,10.93,10.5,52.36,1000.0,RUB,58
RU000A105104,TQOY,РУСАЛ БО05,2024-11-08,94.9999,94.4987,94.0,95.4727,93.9382,114,107673.95,16.77,18.63,2027-07-28,8.43,2025-08-04,23.29,8.5,42.38,1000.0,CNY,245
RU000A105112,TQOY,РУСАЛ БО06,2024-11-08,94.2309,95.4993,94.2059,95.65,94.8609,171,162808.52,18.11,17.01,2027-07-28,8.43,2025-08-04,23.29,8.5,42.38,1000.0,CNY,245
RU000A1054W1,TQOY,Полюс Б1P2,2024-11-08,78.7119,76.35,76.35,80.0,78.5211,2753,2167304.3,13.61,13.72,2027-08-24,31.93,,7.6,3.8,18.95,1000.0,CNY,245
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-11-08,77.9997,77.8897,75.5002,77.9997,76.1603,792,602878.65,13.79,14.81,2027-09-10,32.3,,5.68,3.7,9.22,1000.0,CNY,245
RU000A1057S2,TQOY,Роснфт2P12,2024-11-08,98.9912,98.4999,97.6336,98.9998,98.3795,78,76838.48,10.51,11.33,2032-09-07,10.03,,12.82,9.0,44.88,1000.0,CNY,245
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-11-08,95.7,95.4999,95.45,95.75,95.6431,129,123363.8,14.43,14.58,2025-04-24,5.47,,1.54,3.75,18.7,1000.0,CNY,245
RU000A105EW9,TQOY,Сегежа3P1R,2024-11-08,65.9,64.4999,63.9,67.111,65.8947,275,181221.3,60.23,60.24,2037-10-22,11.77,2025-11-06,0.11,4.15,10.35,1000.0,CNY,245
RU000A105GS2,TQOY,ЮГК 1P1,2024-11-08,99.7,99.5,99.5,99.7,99.48,4,3986.0,18.94,31.31,2024-11-19,0.27,,18.51,3.95,19.7,1000.0,CNY,245
