Ticker,Weight
AFKS,0.16000000000000003
ALRS,0.0
GAZP,0.0
GMKN,0.15999999999999992
LKOH,5.602021862246147e-17
MAGN,0.15999999999999984
MTSS,3.0310840289978657e-16
MVID,0.15999999999999998
NVTK,0.15999999999999992
PHOR,0.0
ROSN,2.7850762946501044e-17
RUAL,4.282563599467326e-18
SBER,1.7917665826026822e-17
SIBN,2.4728586264865164e-17
SNGS,1.394812254688252e-17
TATN,2.878712516877743e-17
RISK_FREE,0.2
