secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-02-14,96.91,96.96,96.2,98.2,96.99,3149,305417.86,19.57,19.45,2025-12-26,9.77,,1.9333,14.5,3.63,100.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-02-14,100.0,99.7,98.62,100.0,99.73,4695,4682239.8,19.95,20.1,2032-02-17,24.63,2025-02-27,43.48,9.28,46.27,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-02-14,87.94,88.57,87.86,90.0,89.82,553,496732.1,21.29,19.36,2032-06-25,15.8,,11.28,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2025-02-14,99.85,99.84,99.84,99.85,99.85,6,5990.9,16.95,16.95,2027-07-21,5.2,2025-07-30,10.08,16.0,79.78,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2025-02-14,94.0,95.24,92.75,95.26,93.1,494,459927.8,21.44,22.53,2032-09-23,12.4,2026-04-04,52.17,14.21,70.86,1000.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2025-02-14,99.59,99.36,99.36,99.63,99.43,123,122293.8,19.7,21.55,2028-03-21,1.2,,58.77,15.0,74.79,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2025-02-14,88.0,88.0,88.0,88.0,88.0,1,880.0,23.76,23.76,2025-09-24,7.3,,0.04,0.01,0.05,1000.0,RUB,58
RU000A0JUAG0,TQCB,РСГ-ФинБ01,2025-02-14,99.28,99.66,99.28,99.88,99.78,17,16962.7,24.02,21.51,2025-11-11,2.83,,51.51,20.0,99.73,1000.0,RUB,58
RU000A0JV0U1,TQCB,АльфаБО-15,2025-02-14,97.98,97.73,97.72,97.98,97.81,3,2934.3,25.66,26.5,2029-11-13,3.07,2025-05-22,38.02,15.95,79.53,1000.0,RUB,58
RU000A0JV9H9,TQCB,ВЭБлизБ07,2025-02-14,99.96,99.98,99.96,100.05,99.99,9,8999.3,13.08,9.18,2025-02-20,0.1,,38.14,7.91,39.44,1000.0,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2025-02-14,99.65,99.57,99.51,99.66,99.57,649,646236.4,23.01,25.09,2025-03-06,0.57,,26.84,13.8,34.41,1000.0,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2025-02-14,98.92,99.57,98.92,99.57,99.1,5,4955.2,7.21,5.97,2025-04-15,1.9,,0.03,0.01,0.05,1000.0,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2025-02-14,99.71,94.52,94.52,99.71,98.83,6,5929.7,9.66,12.97,2025-06-04,3.57,,16.77,8.5,42.38,1000.0,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2025-02-14,97.6,97.97,97.29,97.97,97.73,1223,239053.1,22.47,22.03,2025-07-03,4.43,,3.3,14.0,6.98,200.0,RUB,58
RU000A0JVUK8,TQCB,СистемБ1P1,2025-02-14,93.78,94.55,93.25,94.55,93.88,179,168040.6,22.91,22.7,2025-09-30,7.17,,39.12,10.5,52.36,1000.0,RUB,58
RU000A0JVW71,TQCB,РЖД БО-02,2025-02-14,99.99,100.29,99.87,100.49,99.98,13629,13626819.8,21.91,21.93,2025-10-16,7.47,,69.04,21.0,104.71,1000.0,RUB,58
RU000A0JVWD9,TQCB,ГТЛК БО-05,2025-02-14,98.06,98.09,98.06,98.09,98.08,2,1961.5,18.65,18.62,2025-10-17,7.77,,11.0,14.34,35.75,1000.0,RUB,58
RU000A0JVWJ6,TQCB,ГТЛК БО-06,2025-02-14,93.0,93.53,92.1,94.08,92.99,2513,2336796.0,25.26,25.28,2025-10-20,7.9,,7.97,11.64,29.02,1000.0,RUB,58
RU000A0JVZB6,TQCB,ДелоПортс1,2025-02-14,98.01,90.0,90.0,109.97,95.52,27,25790.4,2.76,6.4,2025-11-14,9.0,,0.02,0.01,0.05,1000.0,RUB,58
RU000A0JW0S4,TQCB,ПКТ 01,2025-02-14,88.19,89.2,88.19,89.21,88.44,21,18572.3,22.84,22.4,2025-12-09,9.67,,9.04,5.0,24.93,1000.0,RUB,58
RU000A0JW1P8,TQCB,ГТЛК БО-07,2025-02-14,93.81,93.69,93.4,94.02,93.68,189,177056.1,20.66,20.87,2025-12-16,9.57,,17.75,10.98,27.37,1000.0,RUB,58
RU000A105104,TQOY,РУСАЛ БО05,2025-02-14,99.8394,99.35,99.3,99.9498,99.8716,160,159526.89,9.05,8.97,2027-07-28,5.43,2025-08-04,3.73,8.5,42.38,1000.0,CNY,245
RU000A105112,TQOY,РУСАЛ БО06,2025-02-14,99.8699,99.87,99.2129,99.87,99.8475,117,116814.34,8.98,9.03,2027-07-28,5.43,2025-08-04,3.73,8.5,42.38,1000.0,CNY,245
RU000A1054W1,TQOY,Полюс Б1P2,2025-02-14,89.9999,90.1998,89.9,90.5999,90.1676,19741,17795847.53,8.46,8.37,2027-08-24,28.83,,17.8,3.8,18.95,1000.0,CNY,245
RU000A1057D4,TQOY,МЕТАЛИН1P2,2025-02-14,90.8,90.9997,88.5108,90.9999,90.2514,1987,1792138.06,7.91,8.18,2027-09-10,29.57,,6.39,3.7,9.22,1000.0,CNY,245
RU000A105C44,TQOY,РУСАЛ 1Р1,2025-02-14,98.7937,99.6999,98.7704,99.6999,99.4792,157,156008.37,10.88,6.77,2025-04-24,2.2,,11.61,3.75,18.7,1000.0,CNY,245
RU000A105EV1,TQOY,ЕАБР П3-04,2025-02-14,97.7999,97.7999,97.7999,97.7999,97.7999,1,978.0,6.78,6.78,2027-11-07,8.67,,9.4,3.5,17.45,1000.0,CNY,245
RU000A105EW9,TQOY,Сегежа3P1R,2025-02-14,87.168,87.2983,86.5605,87.2984,87.2866,594,516709.73,26.43,26.19,2037-10-22,8.63,2025-11-06,0.91,4.15,10.35,1000.0,CNY,245
RU000A105M75,TQOY,МЕТАЛИН1P3,2025-02-14,96.7999,97.1,96.3487,97.1,96.5482,314,302928.16,7.5,7.85,2025-12-11,9.8,,5.7,3.25,16.21,1000.0,CNY,245
RU000A105N25,TQOY,БДеньг-Ю01,2025-02-14,96.8297,96.8499,95.8001,97.0298,96.9684,560,54139.0,11.21,11.08,2026-06-03,14.93,,0.13,8.0,0.66,100.0,CNY,245
RU000A105NL3,TQOY,НорНикБ1P6,2025-02-14,95.5,95.5609,95.0545,95.561,95.5891,72,68753.63,77.01,75.09,2026-06-18,1.03,,5.0,3.2,7.98,1000.0,CNY,245
