date,avg_sentiment,sentiment_compound_median,sentiment_compound_std,sentiment_compound_min,sentiment_compound_max,sentiment_compound_count,sentiment_positive_mean,sentiment_positive_sum,sentiment_negative_mean,sentiment_negative_sum,sentiment_neutral_mean,news_count,stock_impact_mean,stock_impact_median,stock_impact_std,positive_ratio,negative_ratio,sentiment_ratio,sentiment_strength,sentiment_direction,cbr_meeting,days_to_cbr_meeting,cbr_proximity_factor,cbr_adjusted_sentiment,day_of_week,month,is_weekend,trading_activity_index,weighted_sentiment,sentiment_ma_3d,news_count_ma_3d,sentiment_ma_7d,news_count_ma_7d,sentiment_ma_14d,news_count_ma_14d,sentiment_std_3d,sentiment_std_7d,sentiment_std_14d,sentiment_change_1d,news_count_change_1d,sentiment_zscore_3d,sentiment_zscore_7d,sentiment_zscore_14d
2024-04-26 00:00:00+00:00,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,1,0.2857142857142857,0.2857142857142857,0.0,0.0,0.7142857142857143,1,0.41428571428571426,0.41428571428571426,0.0,0.2857142857142857,0.0,285.71428571428567,0.29706307738283366,1.0,1,99,1.5,0.6428571428571428,4,4,0,1.0,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,1.0,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,5,4,1,0.3,0.0,0.21428571428571427,0.5,0.21428571428571427,0.5,0.21428571428571427,0.5,0.3030457633656632,0.3030457633656632,0.3030457633656632,-0.42857142857142855,-1.0,-0.7071067811865476,-0.7071067811865476,-0.7071067811865476
2024-04-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,6,4,1,0.3,0.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.24743582965269673,0.24743582965269673,0.24743582965269673,0.0,0.0,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258
2024-04-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,0,4,0,1.0,0.0,0.0,0.0,0.10714285714285714,0.25,0.10714285714285714,0.25,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,-0.5,-0.5
2024-04-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,1,4,0,1.0,0.0,0.0,0.0,0.08571428571428572,0.2,0.08571428571428572,0.2,0.0,0.19166296949998196,0.19166296949998196,0.0,0.0,0.0,-0.447213595499958,-0.447213595499958
2024-05-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,2,5,0,1.0,0.0,0.0,0.0,0.07142857142857142,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.0,0.17496355305594127,0.17496355305594127,0.0,0.0,0.0,-0.408248290463863,-0.408248290463863
2024-05-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,3,5,0,1.0,0.0,0.0,0.0,0.061224489795918366,0.14285714285714285,0.061224489795918366,0.14285714285714285,0.0,0.16198477414681167,0.16198477414681167,0.0,0.0,0.0,-0.3779644730092272,-0.3779644730092272
2024-05-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,4,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.125,0.0,0.0,0.1515228816828316,0.0,0.0,0.0,0.0,-0.3535533905932738
2024-05-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,5,5,1,0.3,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.1111111111111111,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,-0.3333333333333333
2024-05-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,6,5,1,0.3,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.1,0.0,0.0,0.13552618543578768,0.0,0.0,0.0,0.0,-0.31622776601683794
