date,open,high,low,close,volume,SMA_20,EMA_20,WMA,RSI_14,Stoch_%K,Stoch_%D,BB_upper,BB_mid,BB_lower,ATR_14,OBV,CMF_20,MACD,MACD_signal,MACD_diff,ADX_14,Vortex_14+,Vortex_14-,CCI_20,Williams_%R_14,Ichimoku_Conversion,Ichimoku_Base,KAMA_10,ROC_10,Ultimate_Osc
2024-06-01,685.2,695.8,688.7,688.7,29310,,688.7,,,,,,,,0.0,29310,,,,,0.0,,,,,,,,,
2024-06-02,662.1,691.8,662.1,686.2,28700,,688.4619047619049,,,,,,,,0.0,610,,,,,0.0,,,,,,,,,
2024-06-03,688.4,695.2,675.1,685.5,3241271,,688.1798185941044,,,,,,,,0.0,-3240661,,,,,0.0,,,,,,,,,
2024-06-04,685.5,695.8,675.3,694.0,2489415,,688.734121585142,,,,,,,,0.0,-751246,,,,,0.0,,,,,,,,,
2024-06-05,694.1,703.7,689.0,691.6,1948881,,689.0070623865571,,,,,,,,0.0,-2700127,,,,,0.0,,,,,,,,,
2024-06-06,691.7,696.6,685.1,692.9,1537593,,689.3778183497421,,,,,,,,0.0,-1162534,,,,,0.0,,,,,,,,,
2024-06-07,692.9,708.9,690.6,695.7,2877115,,689.9799308878619,,,,,,,,0.0,1714581,,,,,0.0,,,,,,,,,
2024-06-08,729.1,703.5,696.1,700.8,45137,,691.0104136604465,,,,,,,,0.0,1759718,,,,,0.0,,,,,,,,,
2024-06-09,699.4,704.2,700.5,703.3,30684,,692.1808504546897,,,,,,,,0.0,1790402,,,,,0.0,,,,,685.5,,,,
2024-06-10,698.6,700.6,685.9,686.3,1446324,,691.6207694590049,,,,,,,,0.0,344078,,,,,0.0,,,,,685.5,,686.3,,
2024-06-11,686.3,698.5,680.7,693.2,2374648,,691.7711723676712,,,,,,,,0.0,2718726,,,,,0.0,,,,,692.0,,686.3977713446925,0.6534049658777406,
2024-06-12,696.0,697.0,661.8,662.3,170365,,688.9643940469406,,,,,,,,0.0,2548361,,,,,0.0,,,,,685.3499999999999,,684.9062646074069,-3.4829495773827004,
2024-06-13,677.9,691.2,666.8,678.0,4033397,,687.9201660424701,,,,,,,,0.0,6581758,,,,,0.0,,,,,685.3499999999999,,684.8180402756141,-1.0940919037199124,
2024-06-14,678.0,699.7,672.6,695.3,2074552,,688.6230073717587,688.5619047619049,53.85035769620387,71.12526539278129,,,,,18.557142857142853,8656310,,,,,0.0,,,,-28.874734607218716,685.3499999999999,,684.8726782211917,0.18731988472621822,
2024-06-15,698.1,699.3,695.5,696.7,28513,,689.3922447649246,689.5142857142857,54.605067137319224,74.09766454352457,,,,,17.517346938775507,8684823,,,,,0.0,0.9961044020257109,0.9559797428905339,,-25.902335456475427,685.3499999999999,,684.9793117032409,0.7374204742625827,
2024-06-16,698.1,698.5,696.3,697.9,15320,,690.2025071682651,690.550476190476,55.280138656368486,76.64543524416138,73.95612172682242,,,,16.423250728862975,8700143,,,,,0.0,1.1151832460732982,0.9367364746945899,,-23.35456475583863,683.0,,685.0944153056842,0.7216048491845866,
2024-06-17,700.0,700.0,684.4,688.3,1864776,,690.0213160093828,690.1952380952382,49.002000246261986,56.26326963906579,69.00212314225057,,,,16.364447105372765,6835367,,,,,0.0,1.006675567423231,0.9439252336448603,,-43.73673036093421,683.0,,685.1303843208168,-1.063676872215048,
2024-06-18,688.3,691.4,676.8,679.8,1715147,,689.0478573418225,688.68,44.21400217575356,38.21656050955412,57.04175513092709,,,,16.238415169274713,5120220,,,,,0.0,0.9712065813528339,0.9844606946983547,,-61.78343949044588,681.2,,684.9606670967099,-2.9965753424657535,
2024-06-19,677.0,683.9,645.3,657.2,2901827,,686.0147280711727,684.2866666666667,34.54816734017524,18.710691823899506,37.73017399083981,,,,17.835671228612235,2218393,,,,,0.0,0.7878038730943553,1.0494437577255875,,-81.28930817610049,672.65,,682.8420407894052,-6.554813024313937,
