secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2025-01-30,89.2508,96.0,89.2508,100.8,95.4182,25,2673.56,32.54,22.7,2025-12-25,10.23,,1.689,15.5,3.88,100,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-01-30,95.08,94.5,94.5,95.16,94.96,1406,133508.92,22.0,22.17,2025-12-26,10.33,,1.3694,14.5,3.63,100,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2025-01-30,102.93,102.93,102.93,102.93,102.93,10,10293.0,9.48,9.48,2032-02-06,61.3,,45.02,9.84,49.07,1000,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-01-30,99.45,99.45,99.45,99.45,99.45,6,5967.0,18.09,18.09,2032-02-17,0.83,,39.66,9.28,46.27,1000,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-01-30,86.16,86.03,86.02,86.42,86.27,5817,5018503.3,22.78,22.67,2032-06-25,16.37,,7.25,9.8,48.87,1000,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2025-01-30,98.59,98.59,98.59,98.59,98.59,1,985.9,20.14,20.14,2027-07-21,5.77,2025-07-30,3.51,16.0,79.78,1000,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2025-01-30,99.95,99.95,99.95,99.95,99.95,4,3998.0,19.16,19.16,2032-09-17,1.87,2025-04-01,63.6,18.57,92.6,1000,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2025-01-30,93.93,93.93,93.93,93.93,93.93,2,1878.6,21.26,21.26,2032-09-23,12.97,2026-04-04,46.33,14.21,70.86,1000,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2025-01-30,98.95,99.79,98.91,99.79,98.96,9068,8973315.0,23.37,23.29,2028-03-21,1.77,,52.6,15.0,74.79,1000,RUB,58
RU000A0JUAG0,TQCB,РСГ-ФинБ01,2025-01-30,99.88,96.85,96.85,99.88,98.25,15,14737.8,21.02,28.04,2025-11-11,3.4,,43.29,20.0,99.73,1000,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2025-01-30,100.89,100.9,100.16,100.9,100.36,18337,18403614.4,22.11,22.95,2028-11-07,8.87,,48.7,22.5,112.19,1000,RUB,58
RU000A0JV9D8,TQCB,ВЭБлизБ06,2025-01-30,100.0,99.87,99.86,100.0,99.91,3,2997.3,7.92,9.84,2025-02-18,0.6,,35.32,7.91,39.44,1000,RUB,58
RU000A0JV9H9,TQCB,ВЭБлизБ07,2025-01-30,99.95,99.94,99.94,99.95,99.94,10,9994.4,8.87,9.06,2025-02-20,0.67,,34.89,7.91,39.44,1000,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2025-01-30,98.96,99.42,98.96,99.45,99.19,4223,4188927.9,27.65,24.58,2025-03-06,1.13,,21.17,13.8,34.41,1000,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2025-01-30,99.86,99.88,97.34,100.21,98.38,54,53124.6,0.7,8.4,2025-04-15,2.47,,0.03,0.01,0.05,1000,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2025-01-30,95.35,95.27,94.73,95.45,95.21,33,31420.5,24.72,25.26,2025-06-04,4.13,,13.27,8.5,42.38,1000,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2025-01-30,97.8,97.21,97.11,97.8,97.54,6864,1339002.84,21.03,21.81,2025-07-03,5.0,,2.15,14.0,6.98,200,RUB,58
RU000A0JVUK8,TQCB,СистемБ1P1,2025-01-30,94.0,93.93,93.8,94.2,94.02,128,120342.7,21.6,21.56,2025-09-30,7.77,,34.81,10.5,52.36,1000,RUB,58
RU000A0JVW71,TQCB,РЖД БО-02,2025-01-30,99.57,99.59,99.39,99.6,99.49,80363,79956207.7,22.64,22.78,2025-10-16,8.03,,60.41,21.0,104.71,1000,RUB,58
RU000A0JVWB3,TQCB,РСХБ БО9,2025-01-30,100.5,100.76,99.53,100.78,100.15,239,239369.0,19.78,21.76,2025-10-17,2.57,,7.48,21.0,52.36,1000,RUB,58
RU000A0JVWD9,TQCB,ГТЛК БО-05,2025-01-30,97.15,97.44,97.01,98.1,97.5,113,110171.3,20.06,19.43,2025-10-17,8.33,,5.11,14.34,35.75,1000,RUB,58
RU000A0JVWJ6,TQCB,ГТЛК БО-06,2025-01-30,93.0,93.02,92.99,93.32,93.04,1710,1590932.2,24.42,24.34,2025-10-20,8.47,,3.19,11.64,29.02,1000,RUB,58
RU000A0JW0S4,TQCB,ПКТ 01,2025-01-30,87.18,87.09,87.07,87.86,87.41,136,118873.6,23.49,23.11,2025-12-09,10.23,,6.99,5.0,24.93,1000,RUB,58
RU000A105104,TQOY,РУСАЛ БО05,2025-01-30,99.8,99.8399,98.5,99.8399,99.4897,357,355199.11,9.13,9.84,2027-07-28,5.83,2025-08-04,0.23,8.5,42.38,1000,CNY,245
RU000A105112,TQOY,РУСАЛ БО06,2025-01-30,99.849,99.7999,98.359,99.85,99.1746,428,424494.79,9.02,10.56,2027-07-28,5.83,2025-08-04,0.23,8.5,42.38,1000,CNY,245
RU000A1054W1,TQOY,Полюс Б1P2,2025-01-30,89.0,89.2021,88.5026,89.6023,89.0526,2969,2645656.09,8.89,8.87,2027-08-24,29.2,,16.24,3.8,18.95,1000,CNY,245
RU000A1057D4,TQOY,МЕТАЛИН1P2,2025-01-30,88.9999,87.5075,87.3532,89.1499,89.186,237,209204.29,8.74,8.64,2027-09-10,29.97,,4.87,3.7,9.22,1000,CNY,245
RU000A1057S2,TQOY,Роснфт2P12,2025-01-30,101.5897,101.4974,100.7001,102.4,101.8516,114,116110.94,6.39,5.94,2032-09-07,7.17,,33.29,9.0,44.88,1000,CNY,245
RU000A105C44,TQOY,РУСАЛ 1Р1,2025-01-30,99.15,99.1,99.093,99.15,98.6382,21,20813.28,7.95,10.57,2025-04-24,2.6,,10.07,3.75,18.7,1000,CNY,245
RU000A105EV1,TQOY,ЕАБР П3-04,2025-01-30,93.647,92.95,92.95,93.67,93.1126,13,12104.64,12.98,13.84,2027-11-07,9.07,,7.96,3.5,17.45,1000,CNY,245
RU000A105EW9,TQOY,Сегежа3P1R,2025-01-30,87.6979,87.9,86.6201,87.9915,87.6318,133,116323.43,24.37,24.49,2037-10-22,8.93,2025-11-06,9.55,4.15,10.35,1000,CNY,245
RU000A105M75,TQOY,МЕТАЛИН1P3,2025-01-30,95.75,95.75,95.7198,95.75,95.7489,193,184795.39,8.74,8.74,2025-12-11,10.2,,4.36,3.25,16.21,1000,CNY,245
RU000A105N25,TQOY,БДеньг-Ю01,2025-01-30,96.4699,96.3152,94.05,97.5,96.0363,314,30155.41,11.47,11.87,2026-06-03,15.2,,0.46,8.0,0.66,100,CNY,245
RU000A105NL3,TQOY,НорНикБ1P6,2025-01-30,93.4,93.3002,92.5882,94.8655,93.7358,234,219341.86,83.84,78.34,2026-06-18,1.43,,3.68,3.2,7.98,1000,CNY,245
RU000A105PQ7,TQOY,РУСАЛ 1Р2,2025-01-30,96.0,98.9,96.0,98.9,97.7834,12,11734.0,9.01,6.73,2025-12-23,10.53,,4.0,3.95,9.85,1000,CNY,245
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2025-01-30,95.75,95.0012,95.0012,95.95,95.4655,300,287313.95,9.18,9.48,2026-03-24,13.3,,17.36,4.95,24.68,1000,CNY,245
RU000A1061L9,TQOY,ЮГК 1P2,2025-01-30,99.7999,99.7492,99.52,99.9384,99.6618,138,137618.77,6.9,7.87,2025-04-01,1.83,,18.23,5.5,27.42,1000,CNY,245
RU000A1063Z5,TQOY,ФосА1П1CHY,2025-01-30,98.6858,98.0203,98.0203,98.6858,98.5158,3873,3815516.34,12.51,13.62,2026-04-09,2.13,,2.47,4.3,10.72,1000,CNY,245
RU000A1071S3,TQOY,МЕТАЛИН1P5,2025-01-30,96.4701,97.1937,96.4701,97.1937,96.4102,718,693727.5,9.14,9.2,2026-04-14,13.93,,16.86,5.75,28.67,1000,CNY,245
RU000A1076U8,TQOY,РУСАЛ 1Р5,2025-01-30,95.429,95.2963,95.0001,95.429,95.2894,83,79090.2,10.96,11.1,2026-05-08,14.63,,15.24,6.7,33.41,1000,CNY,245
