Ticker,Weight
AFKS,0.23999999999999996
ALRS,0.0
GAZP,0.0
GMKN,0.12
LKOH,0.0
MAGN,0.0
MTSS,0.0
MVID,0.24
NVTK,0.0
PHOR,2.3081825893377384e-17
ROSN,2.6886468852828286e-17
RUAL,0.0
SBER,1.859380292376397e-17
SIBN,2.441297470821715e-18
SNGS,1.0361227783183184e-17
TATN,0.0
RISK_FREE,0.4
