Ticker,Weight
AFKS,0.15999999998511633
ALRS,6.8775934997018515e-12
GAZP,0.0
GMKN,7.380622644679546e-12
LKOH,5.972343835668088e-12
MAGN,7.358306350426094e-12
MTSS,2.6505773131901836e-10
MVID,9.4651805225271e-12
NVTK,7.215351394322785e-12
PHOR,0.15999999975903437
ROSN,5.882441359119895e-12
RUAL,0.1599999999844547
SBER,0.15999999998403808
SIBN,6.771027387463266e-12
SNGS,7.148191489255901e-12
TATN,0.15999999998442
RISK_FREE,0.2
