secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
BYM000001818,TQCB,РесБел 331,2025-03-27,92.532,91.5116,91.5116,92.7,92.652,67,5227271.5,,0.0,2027-06-29,,,1582.9572,7.63,38.44,1000.0,USD,58
BYM000001917,TQCB,РесБел 334,2025-03-27,92.8,92.9999,92.8,93.58,93.0325,496,38856365.77,,0.0,2026-02-24,,,420.1674,5.88,29.13,1000.0,USD,58
BYM000001925,TQCB,РесБел 335,2025-03-27,82.5,83.32,82.5,84.0,83.0776,209,14680130.07,,0.0,2031-02-24,,,456.1409,6.38,31.63,1000.0,USD,58
BYM000001941,TQCB,РесБел 336,2025-03-27,83.7005,83.6046,83.222,84.4,83.4604,722,50719751.46,,0.0,2030-02-28,,,386.1964,6.2,30.75,1000.0,USD,58
KG000A3LSC78,TQCB,Кыргыз. 01,2025-03-27,92.1002,95.0,92.1002,99.5999,93.4468,30,2730.45,29.99,27.42,2025-12-25,8.73,,0.0839,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-03-27,96.09,96.18,95.75,96.2,96.05,2615,251175.74,21.44,21.51,2025-12-26,8.77,,0.0403,14.5,3.63,100.0,RUB,58
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2025-03-27,100.55,,,,,0,0.0,,,2028-09-15,5.7,,6.58,20.0,100.82,1000.0,RUB,58
RU000A0JR4U9,TQCB,ГлДорога 3,2025-03-27,80.01,,,,,0,0.0,,,2028-10-30,,,21.72,11.09,55.3,500.0,RUB,58
RU000A0JRJB8,TQCB,ЗСД 01,2025-03-27,98.01,,,,,0,0.0,,,2031-05-13,,,36.61,10.44,52.06,1000.0,RUB,58
RU000A0JRJL7,TQCB,ЗСД 02,2025-03-27,100.33,,,,,0,0.0,,,2031-05-13,,,36.61,10.44,52.06,1000.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2025-03-27,90.0,,,,,0,0.0,,,2031-09-26,,,38.83,12.05,40.62,676.0,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2025-03-27,80.0,,,,,0,0.0,,,2031-09-26,,,38.83,12.05,40.62,676.0,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2025-03-27,93.01,,,,,0,0.0,,,2025-07-16,,,0.02,0.01,0.05,1000.0,RUB,58
RU000A0JS4J1,TQCB,ЗСД 03,2025-03-27,93.99,,,,,0,0.0,,,2032-02-06,,,11.05,9.84,49.07,1000.0,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2025-03-27,105.9,,,,,0,0.0,,,2032-02-06,,,11.05,9.84,49.07,1000.0,RUB,58
RU000A0JS4L7,TQCB,ЗСД 05,2025-03-27,113.88,,,,,0,0.0,,,2032-02-06,,,11.05,9.84,49.07,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-03-27,102.41,105.5,102.41,105.5,105.33,18,18959.1,18.64,17.03,2032-02-17,24.6,,15.74,19.15,95.49,1000.0,RUB,58
RU000A0JS9X1,TQCB,СитиматНН,2025-03-27,,,,,,0,0.0,,,2036-12-20,,,,0.0,127.7,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-03-27,90.9,90.52,90.52,91.26,90.79,29,26329.3,18.94,19.06,2032-06-25,14.5,,22.28,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2025-03-27,98.27,99.99,98.27,99.99,98.62,5,4930.9,22.72,21.41,2027-07-21,3.9,2025-07-30,28.05,16.0,79.78,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2025-03-27,100.0,100.0,100.0,101.95,101.88,124,126325.8,17.82,16.8,2032-09-17,25.97,2027-09-28,92.09,18.57,92.6,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2025-03-27,95.49,95.49,95.25,95.49,95.38,41,39105.0,20.24,20.38,2032-09-23,11.1,2026-04-04,68.13,14.21,70.86,1000.0,RUB,58
RU000A0JT7T2,TQCB,ФСК РС-21,2025-03-27,101.0,,,,,0,0.0,,,2027-10-06,,2025-04-16,55.56,12.0,59.84,1000.0,RUB,58
RU000A0JTB96,TQCB,ГлДорога 7,2025-03-27,97.6,,,,,0,0.0,,,2029-10-30,,,26.97,11.09,69.12,625.0,RUB,58
RU000A0JTFB2,TQCB,ГлДорога 6,2025-03-27,81.11,,,,,0,0.0,,,2028-11-22,,,18.23,11.09,55.3,500.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2025-03-27,101.48,101.89,100.5,101.93,101.53,47458,48183708.8,18.2,18.18,2028-03-21,29.6,2025-03-28,0.99,18.1,90.25,1000.0,RUB,58
RU000A0JTW83,TQCB,ДОМ.РФ25об,2025-03-27,99.0,,,,,0,0.0,,,2026-10-01,,2026-07-03,21.25,18.25,22.5,500.0,RUB,58
RU000A0JTYJ6,TQCB,ФСК РС-23,2025-03-27,,,,,,0,0.0,,,2048-04-27,,,8.93,10.52,26.23,1000.0,RUB,58
RU000A0JTYK4,TQCB,ФСК РС-28,2025-03-27,,,,,,0,0.0,,,2048-04-27,,,8.93,10.52,26.23,1000.0,RUB,58
RU000A0JTZF1,TQCB,ДОМ.РФ26об,2025-03-27,116.05,,,,,0,0.0,,,2029-11-01,,2025-05-06,31.66,21.4,52.18,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2025-03-27,93.59,,,,,0,0.0,,,2025-09-24,6.0,,0.0,0.01,0.05,1000.0,RUB,58
RU000A0JU2K9,TQCB,ФСК РС-26,2025-03-27,,,,,,0,0.0,,,2048-06-30,,2047-07-09,16.72,10.52,26.23,1000.0,RUB,58
RU000A0JU2L7,TQCB,ФСК РС-27,2025-03-27,,,,,,0,0.0,,,2048-06-30,,2047-07-09,16.72,10.52,26.23,1000.0,RUB,58
RU000A0JU7S1,TQCB,ФСК РС-29,2025-03-27,,,,,,0,0.0,,,2048-09-07,,,21.65,9.88,24.63,1000.0,RUB,58
RU000A0JU9K4,TQCB,Ситимат01,2025-03-27,98.9,,,,,0,0.0,,,2036-12-20,,,178.08,20.0,200.0,1000.0,RUB,58
RU000A0JUAG0,TQCB,РСГ-ФинБ01,2025-03-27,99.55,99.43,99.43,99.56,99.53,10,9952.7,24.27,24.46,2025-11-11,1.53,,73.97,20.0,99.73,1000.0,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2025-03-27,101.62,103.0,101.36,103.0,101.48,431,437357.7,20.39,20.66,2028-11-07,7.0,,83.22,22.5,112.19,1000.0,RUB,58
