secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-11-27,86.0,86.0,86.0,86.0,86.0,395,41116.27,34.66,34.66,2025-12-25,11.87,,3.231,15.5,3.88,100,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-11-27,93.09,93.0,92.09,93.12,92.9,1420,131918.42,23.37,23.62,2025-12-26,12.03,,2.4569,14.5,3.63,100,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-11-27,98.45,98.39,98.3,99.04,98.59,1670,1646403.7,20.81,19.57,2025-01-16,1.63,,28.39,7.85,39.14,1000,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2024-11-27,89.99,90.0,89.99,90.0,89.99,6,5399.5,12.3,12.3,2032-02-06,61.5,,27.77,9.84,49.07,1000,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-11-27,96.79,96.42,96.4,96.79,96.43,38,36642.6,24.65,26.52,2032-02-17,2.97,,23.39,9.28,46.27,1000,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-11-27,84.69,85.96,81.4,85.96,83.34,116,96679.5,22.8,24.11,2032-06-25,17.53,,38.93,9.8,48.87,1000,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2024-11-27,95.32,95.32,95.32,95.32,95.32,3,2859.6,25.49,25.49,2027-07-21,7.43,2025-07-30,55.23,16.0,79.78,1000,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-11-27,95.47,91.74,91.74,95.47,95.02,11,10452.1,18.93,19.37,2032-09-23,15.13,2026-04-04,21.41,14.21,70.86,1000,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-11-27,96.95,96.81,96.45,97.54,96.72,7171,6936097.5,26.73,27.64,2028-03-21,3.9,,26.3,15.0,74.79,1000,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2024-11-27,83.0,83.0,83.0,83.0,83.0,3,2490.0,25.46,25.46,2025-09-24,10.0,,0.02,0.01,0.05,1000,RUB,58
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-11-27,99.86,99.84,99.04,99.86,99.78,11,10975.9,21.27,21.49,2025-11-11,5.53,,8.22,20.0,99.73,1000,RUB,58
RU000A0JV375,TQCB,ГТЛК БО-03,2024-11-27,99.55,99.45,99.45,99.7,99.52,804,800141.4,26.62,27.76,2024-12-10,0.4,,22.27,10.42,25.98,1000,RUB,58
RU000A0JV805,TQCB,РСХБ БО8,2024-11-27,99.35,99.35,99.35,99.35,99.35,710,705385.0,20.24,20.24,2025-01-29,2.07,,11.51,15.0,37.4,1000,RUB,58
RU000A0JV8G3,TQCB,ВЭБлизБ05,2024-11-27,96.98,96.98,96.98,96.98,96.98,1,969.8,18.01,18.01,2025-02-04,2.27,,0.31,0.1,0.5,1000,RUB,58
RU000A0JV9H9,TQCB,ВЭБлизБ07,2024-11-27,97.0,97.0,97.0,97.0,97.0,1,970.0,22.91,22.91,2025-02-20,2.8,,21.02,7.91,39.44,1000,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-11-27,97.94,98.16,97.57,98.16,97.85,1375,1345487.2,23.75,24.17,2025-03-06,3.17,,31.38,13.8,34.41,1000,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2024-11-27,98.31,95.65,93.68,98.31,97.22,21,20416.7,4.62,7.75,2025-04-15,4.6,,0.01,0.01,0.05,1000,RUB,58
RU000A0JVFC6,TQCB,РостелБО-1,2024-11-27,97.62,96.1,94.17,97.64,96.45,13,12538.3,12.82,15.79,2025-05-16,5.63,,2.3,7.0,34.9,1000,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2024-11-27,94.31,94.31,94.31,94.31,94.31,1,943.1,21.76,21.76,2025-06-04,6.0,,40.75,8.5,42.38,1000,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2024-11-27,96.21,96.23,96.16,96.66,96.3,737,141940.6,22.6,22.4,2025-07-03,6.93,,4.22,14.0,6.98,200,RUB,58
RU000A0JVUK8,TQCB,СистемБ1P1,2024-11-27,92.15,91.53,90.72,93.47,91.67,485,444578.0,22.24,23.02,2025-09-30,9.87,,16.4,10.5,52.36,1000,RUB,58
RU000A0JVUP7,TQCB,ВымпелКБО3,2024-11-27,90.12,90.12,90.12,90.12,90.12,1,901.2,24.83,24.83,2025-10-03,10.0,,14.79,10.0,49.86,1000,RUB,58
RU000A105104,TQOY,РУСАЛ БО05,2024-11-27,95.9679,95.3013,94.2554,97.27,96.9226,860,821683.77,15.57,13.86,2027-07-28,7.87,2025-08-04,27.71,8.5,42.38,1000,CNY,245
RU000A105112,TQOY,РУСАЛ БО06,2024-11-27,94.5001,95.5102,93.0001,95.9871,95.0806,485,456878.36,18.27,17.19,2027-07-28,7.87,2025-08-04,27.71,8.5,42.38,1000,CNY,245
RU000A1054W1,TQOY,Полюс Б1P2,2024-11-27,79.0336,78.4002,76.8609,81.0,79.983,4914,3864441.26,13.6,13.08,2027-08-24,31.4,,9.58,3.8,18.95,1000,CNY,245
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-11-27,78.89,79.2487,78.0,79.2487,78.839,1472,1160268.73,13.47,13.5,2027-09-10,31.77,,7.6,3.7,9.22,1000,CNY,245
RU000A1057S2,TQOY,Роснфт2P12,2024-11-27,97.4995,98.2997,97.0002,98.2997,97.5993,206,200738.65,12.72,12.57,2032-09-07,9.47,,17.51,9.0,44.88,1000,CNY,245
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-11-27,96.7,96.8002,96.5,96.8497,96.9641,505,487883.89,12.76,12.0,2025-04-24,4.9,,3.49,3.75,18.7,1000,CNY,245
RU000A105EV1,TQOY,ЕАБР П3-04,2024-11-27,93.999,93.999,93.999,93.999,93.999,1,939.99,10.61,10.61,2027-11-07,11.37,,1.82,3.5,17.45,1000,CNY,245
RU000A105EW9,TQOY,Сегежа3P1R,2024-11-27,72.0,73.0,69.8168,73.4,73.1005,313,226387.81,48.62,46.2,2037-10-22,11.2,2025-11-06,2.27,4.15,10.35,1000,CNY,245
RU000A105M75,TQOY,МЕТАЛИН1P3,2024-11-27,91.75,91.7499,91.7499,91.75,92.1126,26,23855.0,12.31,11.88,2025-12-11,12.3,,14.87,3.25,16.21,1000,CNY,245
RU000A105ML5,TQOY,НорНикБ1P5,2024-11-27,90.0721,91.15,90.0721,91.15,90.6111,2,1812.22,15.03,14.37,2025-12-15,12.37,,17.64,3.95,19.7,1000,CNY,245
RU000A105N25,TQIY,БДеньг-Ю01,2024-11-27,91.2798,90.0499,89.51,91.2898,90.2733,186,16790.84,15.49,16.39,2026-06-03,17.23,,0.37,8.0,0.66,100,CNY,245
