secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-12-17,99.9,99.9,99.9,99.9,99.9,825,97494.13,16.3,16.3,2025-12-25,11.3,,4.1764,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-12-17,93.79,93.86,92.74,93.9,93.56,1151,107692.36,22.86,23.17,2025-12-26,11.37,,3.2625,14.5,3.63,100.0,RUB,58
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2024-12-17,93.6,97.51,93.5,99.7,93.7,341,319527.6,56.75,56.08,2028-09-15,2.9,,50.96,20.0,99.18,1000.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-12-17,99.38,99.8,99.32,99.85,99.51,1650,1641973.6,16.35,14.51,2025-01-16,0.97,,32.69,7.85,39.14,1000.0,RUB,58
RU000A0JR4U9,TQCB,ГлДорога 3,2024-12-17,99.49,99.49,99.49,99.49,99.49,1,497.45,11.66,11.66,2028-10-30,10.67,,6.53,11.09,55.3,500.0,RUB,58
RU000A0JRJB8,TQCB,ЗСД 01,2024-12-17,112.96,,,,,0,0.0,,,2031-05-13,,,8.01,10.44,52.06,1000.0,RUB,58
RU000A0JRJL7,TQCB,ЗСД 02,2024-12-17,133.0,,,,,0,0.0,,,2031-05-13,,,8.01,10.44,52.06,1000.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2024-12-17,79.9,79.9,79.9,79.9,79.9,4,2160.49,136.41,136.41,2031-09-26,3.57,,16.51,12.05,40.62,676.0,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2024-12-17,70.0,70.0,70.0,70.0,70.0,5,2366.0,265.89,265.89,2031-09-26,3.57,,16.51,12.05,40.62,676.0,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2024-12-17,92.58,,,,,0,0.0,,,2025-07-16,,,0.04,0.01,0.05,1000.0,RUB,58
RU000A0JS4J1,TQCB,ЗСД 03,2024-12-17,112.49,,,,,0,0.0,,,2032-02-06,,,33.16,9.84,49.07,1000.0,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2024-12-17,86.01,,,,,0,0.0,,,2032-02-06,,,33.16,9.84,49.07,1000.0,RUB,58
RU000A0JS4L7,TQCB,ЗСД 05,2024-12-17,116.3,,,,,0,0.0,,,2032-02-06,,,33.16,9.84,49.07,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-12-17,97.77,97.77,97.77,97.77,97.77,1,977.7,22.8,22.8,2032-02-17,2.3,,28.48,9.28,46.27,1000.0,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2024-12-17,98.66,,,,,0,0.0,,,2025-01-24,1.23,,37.48,9.5,47.37,1000.0,RUB,58
RU000A0JS9X1,TQCB,СитиматНН,2024-12-17,,,,,,0,0.0,,,2036-12-20,,,,0.0,127.7,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-12-17,82.73,84.0,82.45,85.35,82.66,898,742248.1,25.25,25.33,2032-06-25,16.87,,44.3,9.8,48.87,1000.0,RUB,58
