secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-08-20,100.0,100.0,100.0,100.0,100.0,1,104.48,16.16,16.16,2025-12-25,14.73,,2.4742,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-08-20,95.98,95.94,95.3,96.58,95.62,4279,409138.42,18.85,19.2,2025-12-26,14.83,,2.175,14.5,3.63,100.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-08-20,96.28,96.37,95.87,96.37,95.99,1188,1143255.4,18.47,19.35,2025-01-16,4.93,,7.1,7.85,39.14,1000.0,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2024-08-20,90.2,90.2,90.2,90.2,90.2,1,902.0,12.13,12.13,2025-07-16,10.97,,0.01,0.01,0.05,1000.0,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2024-08-20,98.51,98.51,98.51,98.51,98.51,1,985.1,10.39,10.39,2032-02-06,66.1,,1.08,9.84,49.07,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-08-20,96.69,97.98,95.4,97.98,96.69,37,35774.5,16.88,16.88,2032-02-17,6.0,,44.49,9.28,46.27,1000.0,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2024-08-20,96.15,96.15,96.15,96.15,96.15,12,11538.0,20.17,20.17,2025-01-24,5.2,,6.51,9.5,47.37,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-08-20,87.5,87.31,87.03,87.75,87.47,218,190675.5,18.76,18.78,2032-06-25,20.93,,12.35,9.8,48.87,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-08-20,99.38,99.38,99.38,99.38,99.38,1,993.8,14.3,14.3,2032-09-17,1.23,2024-10-01,30.26,7.67,38.24,1000.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-08-20,98.4,98.47,98.02,98.48,98.22,358,351610.2,18.68,19.05,2028-03-21,6.77,,60.41,15.0,74.79,1000.0,RUB,58
