Ticker,Weight
AFKS,0.08999999999999996
ALRS,5.958999778848112e-17
GAZP,3.2966794617341133e-17
GMKN,0.08999999999999998
LKOH,7.688430574485888e-17
MAGN,0.05999999999999993
MTSS,0.0
MVID,0.09
NVTK,0.09
PHOR,0.0
ROSN,7.257519008983699e-17
RUAL,0.0
SBER,7.867970377032823e-17
SIBN,6.910330827499444e-17
SNGS,0.08999999999999991
TATN,0.08999999999999996
RISK_FREE,0.4
