date,avg_sentiment,sentiment_compound_median,sentiment_compound_std,sentiment_compound_min,sentiment_compound_max,sentiment_compound_count,sentiment_positive_mean,sentiment_positive_sum,sentiment_negative_mean,sentiment_negative_sum,sentiment_neutral_mean,news_count,stock_impact_mean,stock_impact_median,stock_impact_std,positive_ratio,negative_ratio,sentiment_ratio,sentiment_strength,sentiment_direction,cbr_meeting,days_to_cbr_meeting,cbr_proximity_factor,cbr_adjusted_sentiment,day_of_week,month,is_weekend,trading_activity_index,weighted_sentiment,sentiment_ma_3d,news_count_ma_3d,sentiment_ma_7d,news_count_ma_7d,sentiment_ma_14d,news_count_ma_14d,sentiment_std_3d,sentiment_std_7d,sentiment_std_14d,sentiment_change_1d,news_count_change_1d,sentiment_zscore_3d,sentiment_zscore_7d,sentiment_zscore_14d
2024-04-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1,0.078125,0.078125,0.078125,0.078125,0.84375,1,0.0,0.0,0.0,0.078125,0.078125,1.0,0.0,0.0,0,99,1.0,0.0,3,4,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19 00:00:00+00:00,0.24485294117647055,0.24485294117647055,0.028076298664759955,0.22499999999999998,0.2647058823529411,2,0.16323529411764703,0.32647058823529407,0.0,0.0,0.8367647058823529,2,0.32242647058823526,0.32242647058823526,0.014038149332379997,0.16323529411764703,0.0,163.23529411764704,0.2689984500930004,1.0,0,99,1.0,0.24485294117647055,4,4,0,1.0,0.24485294117647055,0.12242647058823528,1.5,0.12242647058823528,1.5,0.12242647058823528,1.5,0.17313717509935317,0.17313717509935317,0.17313717509935317,0.24485294117647055,1.0,0.7071067811865475,0.7071067811865475,0.7071067811865475
2024-04-20 00:00:00+00:00,0.06584772826244739,0.06584772826244739,0.0,0.06584772826244739,0.06584772826244739,1,0.04389848550829826,0.04389848550829826,0.0,0.0,0.9561015144917018,1,0.032923864131223696,0.032923864131223696,0.0,0.04389848550829826,0.0,43.89848550829826,0.045642167191392836,1.0,0,99,1.0,0.06584772826244739,5,4,1,0.3,0.019754318478734215,0.10356688981297264,1.3333333333333333,0.10356688981297264,1.3333333333333333,0.10356688981297264,1.3333333333333333,0.126709478973548,0.126709478973548,0.126709478973548,-0.17900521291402316,-1.0,-0.29768224016136585,-0.29768224016136585,-0.29768224016136585
2024-04-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.1,0.0,6,4,1,0.3,0.0,0.10356688981297264,1.0,0.07767516735972949,1.0,0.07767516735972949,1.0,0.126709478973548,0.11569379070437807,0.11569379070437807,-0.06584772826244739,-1.0,-0.8173570805590115,-0.6713857925029516,-0.6713857925029516
2024-04-22 00:00:00+00:00,0.15865384615384615,0.15865384615384615,0.3059596649364869,-0.057692307692307696,0.375,2,0.14423076923076922,0.28846153846153844,0.038461538461538464,0.07692307692307693,0.8173076923076923,2,0.2793269230769231,0.2793269230769231,0.15297983246824345,0.14423076923076922,0.038461538461538464,3.7499999999999996,0.1742990650290751,1.0,0,4,1.2,0.19038461538461537,0,4,0,1.0,0.15865384615384615,0.07483385813876452,1.0,0.09387090311855281,1.2,0.09387090311855281,1.2,0.07970773878656703,0.10653778292000202,0.10653778292000202,0.15865384615384615,2.0,1.0515915931265587,0.608074818714203,0.608074818714203
2024-04-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1.3,0.0,1,4,0,1.0,0.0,0.052884615384615384,1.0,0.07822575259879401,1.1666666666666667,0.07822575259879401,1.1666666666666667,0.09159884078489255,0.10270766164373052,0.10270766164373052,-0.15865384615384615,-1.0,-0.5773502691896257,-0.7616350265099143,-0.7616350265099143
2024-04-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.4,0.0,2,4,0,1.0,0.0,0.052884615384615384,1.0,0.06705064508468059,1.0,0.06705064508468059,1.0,0.09159884078489255,0.09831022833832274,0.09831022833832274,0.0,-1.0,-0.5773502691896257,-0.6820312211455141,-0.6820312211455141
2024-04-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.5,0.0,3,4,0,1.0,0.0,0.0,0.3333333333333333,0.06705064508468059,0.8571428571428571,0.05866931444909551,0.875,0.0,0.09831022833832274,0.09405410400105338,0.0,0.0,0.0,-0.6820312211455141,-0.6237826097247009
2024-04-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99,1.5,0.0,4,4,0,1.0,0.0,0.0,0.0,0.03207165348804193,0.5714285714285714,0.052150501732529345,0.7777777777777778,0.0,0.060973805187875776,0.09012689355910271,0.0,0.0,0.0,-0.5259906838554855,-0.5786341864576803
2024-04-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,5,4,1,0.3,0.0,0.0,0.0,0.022664835164835164,0.42857142857142855,0.046935451559276406,0.7,0.0,0.05996551735242546,0.08655798498936339,0.0,0.0,0.0,-0.3779644730092273,-0.5422428856799755
