date,avg_sentiment,sentiment_compound_median,sentiment_compound_std,sentiment_compound_min,sentiment_compound_max,sentiment_compound_count,sentiment_positive_mean,sentiment_positive_sum,sentiment_negative_mean,sentiment_negative_sum,sentiment_neutral_mean,news_count,stock_impact_mean,stock_impact_median,stock_impact_std,positive_ratio,negative_ratio,sentiment_ratio,sentiment_strength,sentiment_direction,cbr_meeting,days_to_cbr_meeting,cbr_proximity_factor,cbr_adjusted_sentiment,day_of_week,month,is_weekend,trading_activity_index,weighted_sentiment,sentiment_ma_3d,news_count_ma_3d,sentiment_ma_7d,news_count_ma_7d,sentiment_ma_14d,news_count_ma_14d,sentiment_std_3d,sentiment_std_7d,sentiment_std_14d,sentiment_change_1d,news_count_change_1d,sentiment_zscore_3d,sentiment_zscore_7d,sentiment_zscore_14d
2024-06-01 00:00:00+00:00,0.27377462531812613,0.27377462531812613,0.3164651100398517,0.05,0.4975492506362522,2,0.20561204009174594,0.4112240801834919,0.0322956232129952,0.0645912464259904,0.7620923366952588,2,0.23688731265906307,0.23688731265906307,0.2996539112572354,0.20561204009174594,0.0322956232129952,6.366560531614427,0.30077216770000076,1.0,0,99,1.0,0.27377462531812613,5,6,1,0.3,0.08213238759543784,0.27377462531812613,2.0,0.27377462531812613,2.0,0.27377462531812613,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.1,0.0,6,6,1,0.3,0.0,0.13688731265906307,1.0,0.13688731265906307,1.0,0.13688731265906307,1.0,0.19358789407925325,0.19358789407925325,0.19358789407925325,-0.27377462531812613,-2.0,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475
2024-06-03 00:00:00+00:00,0.06527682843472314,0.0789473684210526,0.05962867180070725,0.0,0.1168831168831168,3,0.04351788562314877,0.1305536568694463,0.0,0.0,0.9564821143768513,3,0.09930508088402823,0.0394736842105263,0.1392223286809692,0.04351788562314877,0.0,43.517885623148764,0.09049289917084723,1.0,0,4,1.2,0.07833219412166777,0,6,0,1.0,0.06527682843472314,0.11301715125094976,1.6666666666666667,0.11301715125094976,1.6666666666666667,0.11301715125094976,1.6666666666666667,0.1429947208255194,0.1429947208255194,0.1429947208255194,0.06527682843472314,3.0,-0.33386073654060866,-0.33386073654060866,-0.33386073654060866
2024-06-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1.3,0.0,1,6,0,1.0,0.0,0.02175894281157438,1.0,0.08476286343821232,1.25,0.08476286343821232,1.25,0.03768759446863239,0.1297107522214928,0.1297107522214928,-0.06527682843472314,-3.0,-0.5773502691896263,-0.6534759993795433,-0.6534759993795433
2024-06-05 00:00:00+00:00,-0.2045454545454545,-0.2045454545454545,0.0,-0.2045454545454545,-0.2045454545454545,1,0.0,0.0,0.1363636363636363,0.1363636363636363,0.8636363636363636,1,-0.1022727272727272,-0.1022727272727272,0.0,0.0,0.1363636363636363,0.0,0.14178010511453423,-1.0,0,2,1.4,-0.28636363636363626,2,6,0,1.0,-0.2045454545454545,-0.04642287537024379,1.3333333333333333,0.02690119984147895,1.2,0.02690119984147895,1.2,0.1407740338854778,0.17134328117059863,0.17134328117059863,-0.2045454545454545,1.0,-1.1232368272109492,-1.3507775315478676,-1.3507775315478676
2024-06-06 00:00:00+00:00,0.20993914807302227,0.20993914807302227,0.07745185838554476,0.1551724137931034,0.2647058823529411,2,0.1399594320486815,0.279918864097363,0.0,0.0,0.8600405679513184,2,0.30496957403651115,0.30496957403651115,0.03872592919277237,0.1399594320486815,0.0,139.9594320486815,0.2306417279455362,1.0,0,1,1.5,0.3149087221095334,3,6,0,1.0,0.20993914807302227,0.0017978978425225907,1.0,0.05740752454673617,1.3333333333333333,0.05740752454673617,1.3333333333333333,0.20724815024370727,0.17050111754466885,0.17050111754466885,0.41448460261847675,1.0,1.0043093266972092,0.8946077640008724,0.8946077640008724
2024-06-07 00:00:00+00:00,0.2884615384615385,0.2884615384615385,0.0,0.2884615384615385,0.2884615384615385,1,0.1923076923076923,0.1923076923076923,0.0,0.0,0.8076923076923077,1,0.1442307692307692,0.1442307692307692,0.0,0.1923076923076923,0.0,192.3076923076923,0.19994630208459963,1.0,1,99,1.5,0.4326923076923077,4,6,0,1.0,0.2884615384615385,0.09795174399636876,1.3333333333333333,0.09041524082027937,1.2857142857142858,0.09041524082027937,1.2857142857142858,0.2648959376666997,0.1784715418168414,0.1784715418168414,0.07852239038851622,-1.0,0.7191873010331894,1.1096799838514677,1.1096799838514677
2024-06-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,5,6,1,0.3,0.0,0.16613356217818695,1.0,0.051304580060547056,1.0,0.07911333571774444,1.125,0.1491365542366852,0.1607064056100458,0.16829633674474276,-0.2884615384615385,-1.0,-1.1139694290812625,-0.3192441512570299,-0.4700835279483039
2024-06-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,6,6,1,0.3,0.0,0.09615384615384619,0.3333333333333333,0.051304580060547056,1.0,0.0703229650824395,1.0,0.16654334688162278,0.1607064056100458,0.15962028500363495,0.0,0.0,-0.5773502691896261,-0.3192441512570299,-0.44056408670638614
2024-06-10 00:00:00+00:00,-0.29166666666666663,-0.29166666666666663,0.41247895569215265,-0.5833333333333333,0.0,2,0.0,0.0,0.1944444444444444,0.3888888888888888,0.8055555555555556,2,-0.1458333333333333,-0.1458333333333333,0.2062394778460763,0.0,0.1944444444444444,0.0,0.3204285841948653,-1.0,0,99,1.0,-0.29166666666666663,0,6,0,1.0,-0.29166666666666663,-0.09722222222222221,0.6666666666666666,0.0003126521889199437,0.8571428571428571,0.034124001907528886,1.1,0.1683938285136408,0.20582845131530303,0.18908020850116647,-0.29166666666666663,2.0,-1.1547005383792517,-1.4185566523469166,-1.7230289259607288
2024-06-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,1,6,0,1.0,0.0,-0.09722222222222221,0.6666666666666666,0.00031265218891994573,0.8571428571428571,0.031021819915935354,1.0,0.16839382851364076,0.20582845131530303,0.1796720667949216,0.29166666666666663,-2.0,0.577350269189626,-0.0015189940308155082,-0.1726580011535337
2024-06-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,2,6,0,1.0,0.0,-0.09722222222222221,0.6666666666666666,0.029533431409699162,0.7142857142857143,0.028436668256274073,0.9166666666666666,0.16839382851364076,0.18540423606894235,0.17154450073728367,0.0,0.0,0.577350269189626,-0.1592921069975833,-0.1657684631920912
2024-06-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,3,6,0,1.0,0.0,0.0,0.0,-0.0004578754578754523,0.42857142857142855,0.026249232236560685,0.8461538461538461,0.0,0.16747041334043536,0.16443061195489522,0.0,0.0,0.0,0.0027340677600447487,-0.15963713766242676
2024-06-14 00:00:00+00:00,0.140625,0.140625,0.1988737822087165,0.0,0.28125,2,0.09375,0.1875,0.0,0.0,0.90625,2,0.1703125,0.1703125,0.24085824734166775,0.09375,0.0,93.75,0.15449235309395293,1.0,0,99,1.0,0.140625,4,6,0,1.0,0.140625,0.046875,0.6666666666666666,-0.02157738095238095,0.5714285714285714,0.034418929933949204,0.9285714285714286,0.08118988160479092,0.13011901698579345,0.16091003568149936,0.140625,2.0,1.1547005383792543,1.246569369411163,0.6600338482074045
2024-06-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,5,6,1,0.3,0.0,0.046875,0.6666666666666666,-0.021577380952380956,0.5714285714285714,0.014863599554083054,0.7857142857142857,0.0811898816047909,0.13011901698579345,0.14547965101069407,-0.140625,-2.0,-0.5773502691896273,0.1658280353803841,-0.10216961238785516
2024-06-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,6,6,1,0.3,0.0,0.046875,0.6666666666666666,-0.021577380952380956,0.5714285714285714,0.014863599554083054,0.7857142857142857,0.0811898816047909,0.13011901698579345,0.14547965101069407,0.0,0.0,-0.5773502691896273,0.1658280353803841,-0.10216961238785516
2024-06-17 00:00:00+00:00,0.04838709677419353,0.0,0.08380891004365533,0.0,0.1451612903225806,3,0.03225806451612903,0.0967741935483871,0.0,0.0,0.967741935483871,3,0.09086021505376345,0.0,0.15737450885975282,0.03225806451612903,0.0,32.25806451612903,0.06707875940902694,1.0,0,99,1.0,0.04838709677419353,0,6,0,1.0,0.04838709677419353,0.016129032258064512,1.0,0.027001728110599067,0.7142857142857143,0.01365719014975951,0.7857142857142857,0.027936303347884515,0.0532494890625318,0.14509896634448574,0.04838709677419353,3.0,1.1547005383792759,0.40160702083885264,0.23935323248258192
2024-06-18 00:00:00+00:00,0.5,0.5,0.0,0.5,0.5,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,1,0.45,0.45,0.0,0.3333333333333333,0.0,333.3333333333333,0.34657359027997264,1.0,0,99,1.0,0.5,1,6,0,1.0,0.5,0.18279569892473116,1.3333333333333333,0.0984302995391705,0.8571428571428571,0.04937147586404522,0.8571428571428571,0.275770292542627,0.18452508171322735,0.19457723351650888,0.4516129032258065,-2.0,1.150248266956591,2.1762336953461636,2.3159365358009434
2024-06-19 00:00:00+00:00,0.10153061224489796,0.10153061224489796,0.07287529071412376,0.05,0.1530612244897959,2,0.1260204081632653,0.2520408163265306,0.0625,0.125,0.8114795918367347,2,0.05076530612244895,0.05076530612244895,0.03643764535706185,0.1260204081632653,0.0625,2.0163265306122446,0.11154277828824176,1.0,0,99,1.0,0.10153061224489796,2,6,0,1.0,0.10153061224489796,0.21663923633969717,2.0,0.11293467271701307,1.1428571428571428,0.07123405206335612,0.9285714285714286,0.24683202809959387,0.1794182659180158,0.18054171775831895,-0.39846938775510204,1.0,-0.4663439545550151,-0.06356131252169242,0.16780919422788554
2024-06-20 00:00:00+00:00,0.4013638771186441,0.32772775423728817,0.38882295212706536,0.05,0.8999999999999999,4,0.2634092514124293,1.0536370056497173,0.0,0.0,0.7365907485875706,4,0.35068193855932206,0.3638638771186441,0.2668709060571755,0.2634092514124293,0.0,263.40925141242934,0.6459702405162873,1.0,0,99,1.0,0.4013638771186441,3,6,0,1.0,0.4013638771186441,0.3342981631211807,2.3333333333333335,0.17027236944824795,1.7142857142857142,0.08490724699518624,1.0714285714285714,0.20752787942821946,0.20023709706875187,0.19823611876159378,0.2998332648737461,2.0,0.32316484022408326,1.1540893823038711,1.5963621165527382
2024-06-21 00:00:00+00:00,0.1875,0.1875,0.2651650429449553,0.0,0.375,2,0.125,0.25,0.0,0.0,0.875,2,0.19375,0.19375,0.2740038777097872,0.125,0.0,125.0,0.20598980412527057,1.0,0,99,1.0,0.1875,4,6,0,1.0,0.1875,0.23013149645451403,2.6666666666666665,0.17696879801967652,1.7142857142857142,0.07769570853364778,1.1428571428571428,0.15439585502427156,0.19986382860382115,0.191999819619021,-0.21386387711864407,-2.0,-0.27611814091649167,0.05269188553972359,0.5718978886763191
2024-06-22 00:00:00+00:00,0.08310546875,0.08310546875,0.0,0.08310546875,0.08310546875,1,0.0638346354166666,0.0638346354166666,0.0084309895833333,0.0084309895833333,0.927734375,1,0.241552734375,0.241552734375,0.0,0.0638346354166666,0.0084309895833333,7.571428571428594,0.057604321353175135,1.0,0,99,1.0,0.08310546875,5,6,1,0.3,0.024931640624999998,0.22398978195621466,2.3333333333333335,0.18884100784110508,1.8571428571428572,0.08363181344436206,1.2142857142857142,0.16223665357971567,0.1898152713613142,0.1906931524603526,-0.10439453125,-1.0,-0.8683876922855202,-0.5570444271042714,-0.002760165677535271
2024-06-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,6,6,1,0.3,0.0,0.09020182291666667,1.0,0.18884100784110508,1.8571428571428572,0.08363181344436206,1.2142857142857142,0.0939512170322664,0.1898152713613142,0.1906931524603526,-0.08310546875,-1.0,-0.9600921176538666,-0.9948673069704986,-0.4385674701232396
2024-06-24 00:00:00+00:00,0.1470588235294118,0.1470588235294118,0.0,0.1470588235294118,0.1470588235294118,1,0.0980392156862745,0.0980392156862745,0.0,0.0,0.9019607843137256,1,0.2735294117647059,0.2735294117647059,0.0,0.0980392156862745,0.0,98.03921568627449,0.10193340890587432,1.0,0,99,1.0,0.1470588235294118,0,6,0,1.0,0.1470588235294118,0.07672143075980394,0.6666666666666666,0.20293696880613626,1.5714285714285714,0.11496934845836768,1.1428571428571428,0.07373697410566031,0.18111073980440195,0.15742052455435776,0.1470588235294118,1.0,0.9538958388612331,-0.308530269033589,0.2038455605575341
2024-06-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,1.0,0.0,1,6,0,1.0,0.0,0.04901960784313727,0.6666666666666666,0.13150839737756484,1.5714285714285714,0.11496934845836768,1.2142857142857142,0.08490445135141528,0.13785819013684392,0.15742052455435776,-0.1470588235294118,0.0,-0.5773502691896278,-0.9539396770480157,-0.7303326474348548
2024-06-26 00:00:00+00:00,0.1339285714285714,0.1339285714285714,0.18940360210353946,0.0,0.2678571428571428,2,0.08928571428571425,0.1785714285714285,0.0,0.0,0.9107142857142857,2,0.0669642857142857,0.0669642857142857,0.09470180105176973,0.08928571428571425,0.0,89.28571428571425,0.14713557437519323,1.0,0,99,1.0,0.1339285714285714,2,6,0,1.0,0.1339285714285714,0.0936624649859944,1.3333333333333333,0.13613667726094675,1.5714285714285714,0.12453567498897991,1.3571428571428572,0.08137932102504496,0.1372264104470307,0.153927099820069,0.1339285714285714,1.0,0.4947953108405128,-0.016090968387077926,0.061021720350550264
