secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-08-13,96.14,96.16,95.5,96.16,96.06,2129,204517.16,18.65,18.73,2025-12-26,15.07,,1.8931,14.5,3.63,100,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-08-13,96.37,97.33,96.27,97.33,96.64,743,718039.6,17.74,16.97,2025-01-16,5.17,,5.59,7.85,39.14,1000,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-08-13,97.9,97.9,97.9,97.9,97.9,1,979.0,13.92,13.92,2032-02-17,6.23,,42.71,9.28,46.27,1000,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2024-08-13,96.7,96.7,96.7,96.7,96.7,18,17406.0,18.22,18.22,2025-01-24,5.43,,4.68,9.5,47.37,1000,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-08-13,88.88,89.84,88.45,89.85,89.27,22,19639.4,17.63,17.34,2032-06-25,21.17,,10.47,9.8,48.87,1000,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2024-08-13,99.32,99.32,99.32,99.32,99.32,5,4966.0,17.48,17.48,2027-07-21,11.0,2025-07-30,8.77,16.0,79.78,1000,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-08-13,98.66,98.6,98.6,99.0,98.69,8,7895.3,20.07,19.77,2032-09-17,1.47,2024-10-01,28.79,7.67,38.24,1000,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-08-13,98.89,100.0,95.75,100.0,97.83,20,19566.6,15.53,16.35,2032-09-23,17.53,2026-04-04,51.0,14.21,70.86,1000,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-08-13,98.83,99.68,98.11,99.68,98.36,4254,4184401.1,17.72,18.65,2028-03-21,7.0,,57.53,15.0,74.79,1000,RUB,58
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-08-13,100.0,100.13,100.0,100.13,100.07,2,2001.3,16.81,16.49,2025-11-11,3.0,,41.14,16.5,82.27,1000,RUB,58
