secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
BYM000001818,TQCB,РесБел 331,2025-01-22,84.01,83.1102,82.0,87.8599,83.7782,1248,104480179.78,,0.0,2027-06-29,,,542.4755,7.63,38.44,1000.0,USD,58
KG000A3LSC78,TQCB,Кыргыз. 01,2025-01-22,100.99,100.99,100.99,100.99,100.99,2,230.8,14.92,14.92,2025-12-25,10.53,,1.3284,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-01-22,94.39,93.9,93.61,94.4,94.11,3913,368240.76,22.79,23.2,2025-12-26,10.6,,1.0472,14.5,3.63,100.0,RUB,58
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2025-01-22,104.42,100.98,100.98,104.42,103.73,5,5186.6,-9.97,-5.88,2028-09-15,1.7,,70.68,20.0,99.18,1000.0,RUB,58
RU000A0JR4U9,TQCB,ГлДорога 3,2025-01-22,92.11,,,,,0,0.0,,,2028-10-30,,,12.0,11.09,55.3,500.0,RUB,58
RU000A0JRJB8,TQCB,ЗСД 01,2025-01-22,117.97,117.97,117.97,117.97,117.97,2,2359.4,6.99,6.99,2031-05-13,58.83,,18.31,10.44,52.06,1000.0,RUB,58
RU000A0JRJL7,TQCB,ЗСД 02,2025-01-22,101.06,,,,,0,0.0,,,2031-05-13,,,18.31,10.44,52.06,1000.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2025-01-22,88.97,,,,,0,0.0,,,2031-09-26,2.37,,24.55,12.05,40.62,676.0,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2025-01-22,81.2,82.15,81.2,82.15,81.31,27,14841.18,213.83,211.75,2031-09-26,2.37,,24.55,12.05,40.62,676.0,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2025-01-22,95.5,95.5,95.5,95.5,95.5,1,955.0,10.15,10.15,2025-07-16,5.8,,0.0,0.01,0.05,1000.0,RUB,58
RU000A0JS4J1,TQCB,ЗСД 03,2025-01-22,112.49,,,,,0,0.0,,,2032-02-06,,,42.86,9.84,49.07,1000.0,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2025-01-22,102.68,,,,,0,0.0,,,2032-02-06,,,42.86,9.84,49.07,1000.0,RUB,58
RU000A0JS4L7,TQCB,ЗСД 05,2025-01-22,114.0,,,,,0,0.0,,,2032-02-06,,,42.86,9.84,49.07,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-01-22,98.81,99.25,98.81,99.25,99.03,2,1980.6,24.18,21.28,2032-02-17,1.1,,37.63,9.28,46.27,1000.0,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2025-01-22,99.01,99.01,99.01,99.01,99.01,1,990.1,,,2025-01-24,0.03,,46.85,9.5,47.37,1000.0,RUB,58
RU000A0JS9X1,TQCB,СитиматНН,2025-01-22,,,,,,0,0.0,,,2036-12-20,,,,0.0,127.7,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-01-22,85.44,86.95,85.04,86.95,85.57,28653,24411354.3,23.35,23.21,2032-06-25,16.63,,5.1,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2025-01-22,98.51,98.52,98.5,100.79,98.63,18,17754.1,20.22,19.93,2027-07-21,6.03,2025-07-30,0.0,16.0,79.78,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2025-01-22,100.99,99.36,99.15,100.99,99.25,892,885315.3,12.7,23.75,2032-09-17,2.13,2025-04-01,59.53,18.57,92.6,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2025-01-22,98.0,99.37,98.0,99.37,98.04,39,38233.7,16.71,16.67,2032-09-23,13.27,2026-04-04,43.21,14.21,70.86,1000.0,RUB,58
RU000A0JT7T2,TQCB,ФСК РС-21,2025-01-22,100.01,,,,,0,0.0,,,2027-10-06,,2025-04-16,34.52,12.0,59.84,1000.0,RUB,58
RU000A0JTB96,TQCB,ГлДорога 7,2025-01-22,109.51,,,,,0,0.0,,,2029-10-30,,,14.81,11.09,69.12,625.0,RUB,58
RU000A0JTFB2,TQCB,ГлДорога 6,2025-01-22,104.89,,,,,0,0.0,,,2028-11-22,,,8.51,11.09,55.3,500.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2025-01-22,98.81,99.17,98.6,99.17,98.74,5394,5326210.1,23.29,23.79,2028-03-21,2.03,,49.32,15.0,74.79,1000.0,RUB,58
RU000A0JTW83,TQCB,ДОМ.РФ25об,2025-01-22,99.0,,,,,0,0.0,,,2026-10-01,,2026-07-03,5.25,18.25,22.5,500.0,RUB,58
RU000A0JTYJ6,TQCB,ФСК РС-23,2025-01-22,,,,,,0,0.0,,,2048-04-27,,,15.3,9.63,24.01,1000.0,RUB,58
RU000A0JTYK4,TQCB,ФСК РС-28,2025-01-22,,,,,,0,0.0,,,2048-04-27,,,15.3,9.63,24.01,1000.0,RUB,58
RU000A0JTZF1,TQCB,ДОМ.РФ26об,2025-01-22,116.05,,,,,0,0.0,,,2029-11-01,,2025-02-04,47.18,21.0,52.93,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2025-01-22,90.0,91.0,90.0,91.0,90.06,53,47730.0,17.08,16.97,2025-09-24,8.13,,0.03,0.01,0.05,1000.0,RUB,58
RU000A0JU2K9,TQCB,ФСК РС-26,2025-01-22,,,,,,0,0.0,,,2048-06-30,,2047-07-09,22.43,9.63,24.01,1000.0,RUB,58
RU000A0JU2L7,TQCB,ФСК РС-27,2025-01-22,,,,,,0,0.0,,,2048-06-30,,2047-07-09,22.43,9.63,24.01,1000.0,RUB,58
RU000A0JU7S1,TQCB,ФСК РС-29,2025-01-22,,,,,,0,0.0,,,2048-09-07,,,4.33,9.88,24.63,1000.0,RUB,58
RU000A0JU9K4,TQCB,Ситимат01,2025-01-22,98.9,,,,,0,0.0,,,2036-12-20,,,143.01,20.0,200.0,1000.0,RUB,58
RU000A0JUAG0,TQCB,РСГ-ФинБ01,2025-01-22,99.67,97.71,97.71,99.68,98.5,5,4924.8,21.85,26.53,2025-11-11,3.67,,38.9,20.0,99.73,1000.0,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2025-01-22,100.61,100.64,100.3,100.99,100.3,62001,62188747.6,22.59,23.07,2028-11-07,9.13,,43.77,22.5,112.19,1000.0,RUB,58
RU000A0JUAN6,TQCB,ГазпромБ19,2025-01-22,,,,,,0,0.0,,,2043-10-21,,,18.47,9.63,48.02,1000.0,RUB,58
RU000A0JUAP1,TQCB,ГазпромБ20,2025-01-22,,,,,,0,0.0,,,2043-10-21,,,18.47,9.63,48.02,1000.0,RUB,58
RU000A0JUC92,TQCB,ФСК РС-30,2025-01-22,,,,,,0,0.0,,,2048-10-30,,2046-11-12,14.11,9.54,23.78,1000.0,RUB,58
RU000A0JUCA9,TQCB,ФСК РС-34,2025-01-22,,,,,,0,0.0,,,2048-10-30,,2047-11-11,14.11,9.54,23.78,1000.0,RUB,58
RU000A0JUG72,TQCB,МежИнБанк2,2025-01-22,69.43,,,,,0,0.0,,,2025-04-16,,,0.03,0.01,0.05,1000.0,RUB,58
RU000A0JUG98,TQCB,МежИнБанк4,2025-01-22,87.01,95.0,87.01,95.0,91.01,2,1820.1,19.37,12.74,2025-11-06,9.57,,0.02,0.01,0.05,1000.0,RUB,58
RU000A0JUKX4,TQCB,ДОМ.РФ30об,2025-01-22,100.0,,,,,0,0.0,,,2033-03-01,,2025-03-04,20.02,14.05,34.64,1000.0,RUB,58
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2025-01-22,25.0,25.0,25.0,25.0,25.0,1,250.0,14.91,14.91,2034-08-04,116.0,,38.94,0.51,87.58,1000.0,RUB,58
RU000A0JV0T3,TQCB,Ситимат02,2025-01-22,98.5,,,,,0,0.0,,,2036-12-20,,,12.24,22.0,31.24,142.0,RUB,58
RU000A0JV0U1,TQCB,АльфаБО-15,2025-01-22,101.22,,,,,0,0.0,,,2029-11-13,,2025-05-22,27.97,15.95,79.53,1000.0,RUB,58
RU000A0JV4R9,TQCB,ДОМ.РФ31об,2025-01-22,100.0,,,,,0,0.0,,,2034-02-01,,2025-02-04,66.74,14.0,70.58,1000.0,RUB,58
