date,avg_sentiment,news_count,sentiment_ma_3d,news_count_ma_3d,sentiment_ma_7d,news_count_ma_7d,sentiment_ma_14d,news_count_ma_14d,sentiment_std_3d,sentiment_std_7d,sentiment_std_14d,sentiment_change_1d,news_count_change_1d,sentiment_zscore_3d,sentiment_zscore_7d,sentiment_zscore_14d
2025-02-11,0.0,4,0.0,1.6666666666666667,0.0,0.7142857142857143,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2025-02-12,0.0,1,0.0,2.0,0.0,0.8571428571428571,0.0,0.5,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0
2025-02-13,0.0,1,0.0,2.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,0.0,0,0.0,0.6666666666666666,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-02-15,0.0,0,0.0,0.3333333333333333,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,0.0,0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,0.0,0,0.0,0.0,0.0,0.8571428571428571,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-18,0.0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-19,0.0,1,0.0,0.3333333333333333,0.0,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-02-20,0.0,1,0.0,0.6666666666666666,0.0,0.2857142857142857,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-21,0.0,1,0.0,1.0,0.0,0.42857142857142855,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,0.0,1,0.0,1.0,0.0,0.5714285714285714,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,0.0,0,0.0,0.6666666666666666,0.0,0.5714285714285714,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
