secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-06-21,99.4999,99.4999,99.4999,99.4999,99.4999,2,195.61,16.59,16.59,2025-12-25,16.07,,3.6397,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-06-21,95.97,97.17,95.4,97.17,96.03,9822,943166.14,18.5,18.45,2025-12-26,16.17,,3.4236,14.5,3.63,100.0,RUB,58
RU000A0JQ5C5,TQIR,НПФ 01,2024-06-21,,,,,,0,0.0,,,2029-05-06,,,756.71,5.0,1000.55,1000.0,RUB,58
RU000A0JQ7Z2,TQCB,РЖД-19 обл,2024-06-21,99.95,100.88,99.64,100.9,99.93,3164,3161762.3,9.22,9.77,2024-07-08,0.47,,35.49,7.85,39.14,1000.0,RUB,58
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2024-06-21,110.82,106.8,106.8,110.82,106.81,1505,1607541.0,-22.76,-9.83,2028-09-15,2.77,,49.67,18.5,93.26,1000.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-06-21,95.54,95.66,95.05,96.98,95.64,188,179801.4,17.08,16.87,2025-01-16,6.63,,33.34,7.85,39.14,1000.0,RUB,58
RU000A0JR4U9,TQCB,ГлДорога 3,2024-06-21,91.01,,,,,0,0.0,,,2028-10-30,,,15.62,4.0,24.93,625.0,RUB,58
RU000A0JRJB8,TQCB,ЗСД 01,2024-06-21,134.05,134.05,134.05,134.05,134.05,2,2681.0,4.67,4.67,2031-05-13,64.67,,8.87,10.44,52.06,1000.0,RUB,58
RU000A0JRJL7,TQCB,ЗСД 02,2024-06-21,104.45,,,,,0,0.0,,,2031-05-13,,,8.87,10.44,52.06,1000.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2024-06-21,97.58,,,,,0,0.0,,,2031-09-26,3.4,,15.99,10.69,37.79,709.0,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2024-06-21,94.99,94.99,94.99,94.99,94.99,2,1346.96,32.65,32.65,2031-09-26,3.4,,15.99,10.69,37.79,709.0,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2024-06-21,85.7,82.21,82.21,85.7,85.26,14,11936.0,15.68,16.24,2025-07-16,12.9,,0.04,0.01,0.05,1000.0,RUB,58
RU000A0JS4J1,TQCB,ЗСД 03,2024-06-21,115.01,,,,,0,0.0,,,2032-02-06,,,33.97,9.84,49.07,1000.0,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2024-06-21,103.89,103.89,103.89,103.89,103.89,2,2077.8,9.33,9.33,2032-02-06,65.73,,33.97,9.84,49.07,1000.0,RUB,58
RU000A0JS4L7,TQCB,ЗСД 05,2024-06-21,116.3,,,,,0,0.0,,,2032-02-06,,,33.97,9.84,49.07,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-06-21,95.49,94.62,94.62,95.49,94.67,53,50174.4,17.24,18.76,2032-02-17,7.93,,29.24,9.28,46.27,1000.0,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2024-06-21,95.15,,,,,0,0.0,,,2025-01-24,,,38.26,9.5,47.37,1000.0,RUB,58
RU000A0JS9X1,TQIR,СитиматНН,2024-06-21,,,,,,0,0.0,,,2036-12-20,,,,0.0,127.7,1000.0,RUB,58
