date,ticker,close,composite_score,tech_score,sentiment_score,fundamental_score,signal,recommendation
2024-12-31,LKOH,7222.5,0.845288690520937,1.9001504545574541,-0.4038910565407252,0.08190390102213736,1,BUY
2024-12-31,PHOR,6387.0,0.6536421748623752,1.3542689694342982,-0.13291030019733796,0.08190390102213736,1,BUY
2024-12-31,TATN,687.0,0.5282315356261066,1.1925220345215193,-0.28136753946360155,0.08190390102213736,1,BUY
2024-12-31,SIBN,653.7,0.4901342994050622,1.1132009421924227,-0.2761565063185888,0.08190390102213736,0,HOLD
2024-12-31,NVTK,994.4,0.4843589271838164,1.1180959661990235,-0.30356612040040937,0.08190390102213736,0,HOLD
2024-12-31,RUAL,37.16,0.4482497432989362,1.0372606571767986,-0.28920455164630193,0.08190390102213736,0,HOLD
2024-12-31,MAGN,39.3,0.44640218349415384,1.033565537567234,-0.28920455164630193,0.08190390102213736,0,HOLD
2024-12-31,ROSN,609.5,0.4275569673367582,0.987344450017242,-0.27498679292096767,0.08190390102213736,0,HOLD
2024-12-31,ALRS,57.78,0.42121622090531025,0.9831936123895467,-0.28920455164630193,0.08190390102213736,0,HOLD
2024-12-31,GAZP,132.71,0.4026084733332116,0.9622564422234824,-0.31633509327652354,0.08190390102213736,0,HOLD
2024-12-31,AFKS,15.59,0.3933308540490145,0.9584329063873248,-0.3408879311635845,0.08190390102213736,0,HOLD
2024-12-31,SBER,280.9,0.36341968592982987,0.867600542438586,-0.28920455164630193,0.08190390102213736,0,HOLD
2024-12-31,MTSS,212.1,0.36069123364919414,0.8621436378773145,-0.28920455164630193,0.08190390102213736,0,HOLD
2024-12-31,GMKN,115.82,0.3318427439278876,0.8044466584347014,-0.28920455164630193,0.08190390102213736,0,HOLD
2024-12-31,SNGS,25.17,0.1963809630263857,0.6023349995683512,-0.40389105654072466,0.08190390102213736,0,HOLD
2024-12-31,MVID,93.2,0.17428206865204254,0.48932530788301126,-0.28920455164630193,0.08190390102213736,0,HOLD
