secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-04-08,96.17,95.86,95.75,96.4,96.15,2302,221326.41,21.62,21.66,2025-12-26,8.37,,0.4833,14.5,3.63,100.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2025-04-08,92.79,92.79,92.79,92.79,92.79,1,595.71,32.37,32.37,2031-09-26,5.9,,0.92,13.06,41.81,642.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-04-08,89.05,89.31,88.1,91.12,89.44,243,217332.2,21.24,20.8,2032-06-25,14.1,,25.51,9.8,48.87,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2025-04-08,98.2,99.42,95.25,99.42,96.77,71,68706.5,18.83,19.66,2032-09-17,25.43,2027-09-28,5.15,17.09,85.22,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2025-04-08,95.17,95.17,95.16,95.17,95.16,35,33307.7,20.85,20.86,2032-09-23,11.53,2026-04-04,1.95,14.21,70.86,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2025-04-08,93.58,93.58,93.58,93.58,93.58,1,935.8,15.52,15.52,2025-09-24,5.6,,0.0,0.01,0.05,1000.0,RUB,58
RU000A0JUAG0,TQCB,РСГ-ФинБ01,2025-04-08,99.34,99.34,99.34,99.34,99.34,24,23841.6,28.29,28.29,2025-11-11,1.13,,80.55,20.0,99.73,1000.0,RUB,58
RU000A0JUKX4,TQCB,ДОМ.РФ30об,2025-04-08,95.0,95.0,95.0,95.0,95.0,2,1900.0,42.5,42.5,2033-03-01,1.77,2025-06-03,0.1,0.1,0.25,1000.0,RUB,58
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2025-04-08,29.98,23.24,23.24,29.98,24.08,8,1926.6,13.28,15.63,2034-08-04,113.47,,40.0,0.51,87.58,1000.0,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2025-04-08,98.5,98.5,98.5,98.5,98.5,1,985.0,19.45,19.45,2025-06-04,1.87,,29.11,8.5,42.38,1000.0,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2025-04-08,99.08,98.15,98.15,99.59,98.71,885,174710.78,19.37,21.3,2025-07-03,2.83,,0.38,14.0,6.98,200.0,RUB,58
RU000A0JVUK8,TQCB,СистемБ1P1,2025-04-08,95.83,95.32,95.32,95.87,95.68,128,122465.2,21.09,21.49,2025-09-30,5.8,,2.01,10.5,52.36,1000.0,RUB,58
RU000A0JVWD9,TQCB,ГТЛК БО-05,2025-04-08,97.95,97.95,97.95,98.15,97.96,547,535822.3,19.85,19.83,2025-10-17,6.07,,31.82,14.34,35.75,1000.0,RUB,58
RU000A0JVWJ6,TQCB,ГТЛК БО-06,2025-04-08,95.0,95.05,94.81,95.3,94.99,458,435035.7,23.7,23.72,2025-10-20,6.2,,24.87,11.64,29.02,1000.0,RUB,58
