,AFKS_return,PHOR_return,RUAL_return,SBER_return,TATN_return,RISK_FREE_return,portfolio_return
2024-09-14,0.0,0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-09-15,0.0,0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-09-16,-0.0,0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-09-17,0.0,0.005087409145746147,0.0,0.0,0.0,8.61083810813401e-05,0.005173517526827487
2024-09-18,-0.0,-0.000981804395792026,-0.0,0.0,-0.0,8.61083810813401e-05,-0.000895696014710686
2024-09-19,-0.0,-0.001389578161678956,0.0,0.0,-0.000580727504729643,8.61083810813401e-05,-0.001884197285327259
2024-09-20,0.0,-0.0,0.0,-0.02166315789257568,0.0016821531558759318,8.61083810813401e-05,-0.019894896355618405
2024-09-21,0.0,-0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-09-22,-0.0,0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-09-23,0.0,0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-09-24,-0.0,-0.0,0.0,0.0,0.00019653720166544782,8.61083810813401e-05,0.00028264558274678793
2024-09-25,-0.0,0.0,0.000353377876728852,0.0,-0.0,8.61083810813401e-05,0.0004394862578101921
2024-09-26,-0.0,0.0,0.0,0.0,-0.00010937499998934337,8.61083810813401e-05,-2.326661890800326e-05
2024-09-27,0.0,-0.0008762886584740897,0.0,0.0,0.0009851446441573976,8.61083810813401e-05,0.000194964366764648
2024-09-28,-0.0,0.00028529084803273805,0.0,0.0,0.0006086956521146377,8.61083810813401e-05,0.000980094881228716
2024-09-29,0.0,0.0002847106669774007,-0.0,0.0,-0.0,8.61083810813401e-05,0.0003708190480587408
2024-09-30,-0.0,-0.0018339483367214025,-0.0,0.0,-0.0,8.61083810813401e-05,-0.0017478399556400623
2024-10-01,-0.0,0.0072761263678042965,0.0,0.0,0.0,8.61083810813401e-05,0.007362234748885636
2024-10-02,-0.0,-0.003159765411981994,-0.0,0.0,0.0006712032167611318,8.61083810813401e-05,-0.0024024538141395216
2024-10-03,0.0,-0.0006618181808214552,0.0,0.0,-0.0,8.61083810813401e-05,-0.0005757097997401152
2024-10-04,-0.0,-0.00028132992284996824,0.0008052919182421445,0.0,0.0,8.61083810813401e-05,0.0006100703764735164
2024-10-05,-0.0,-0.0005637927869964133,-0.0001801544180551409,0.0,0.00010620543163888936,8.61083810813401e-05,-0.0005516333923313247
2024-10-06,-0.0,0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-10-07,-0.0,0.0,-0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-10-08,-0.0,-0.0,0.0,0.0,-0.008312433901592742,8.61083810813401e-05,-0.008226325520511403
2024-10-09,-0.0,0.0,-0.0,0.0,-0.002113716671814728,8.61083810813401e-05,-0.0020276082907333876
2024-10-10,-0.0,-0.0,-0.0,0.0,0.0012785388126608746,8.61083810813401e-05,0.0013646471937422148
2024-10-11,0.0,-0.0,0.0,0.0,-0.0,8.61083810813401e-05,8.61083810813401e-05
2024-10-12,-0.0,-0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-10-13,-0.0,0.0,-0.0,0.0,-0.0,8.61083810813401e-05,8.61083810813401e-05
2024-10-14,0.0,0.0,0.0,0.0,-0.0,8.61083810813401e-05,8.61083810813401e-05
2024-10-15,0.0,0.0,0.0,0.0,-0.0,8.61083810813401e-05,8.61083810813401e-05
2024-10-16,-0.0,-0.0,-0.0,0.0,-0.0012651988168337572,8.61083810813401e-05,-0.001179090435752417
2024-10-17,-0.0,-0.0,0.0,0.0,-0.0,8.61083810813401e-05,8.61083810813401e-05
2024-10-18,0.0,-0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-10-19,0.0,-0.0,-0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-10-20,-0.0,-0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-10-21,-0.0,0.0,-0.0,0.0,-0.0,8.61083810813401e-05,8.61083810813401e-05
2024-10-22,-0.0032649253728306107,-0.0,0.0,0.0,-0.0,8.61083810813401e-05,-0.0031788169917492705
2024-10-23,-0.0,-0.0,0.0,0.0,-0.0,8.61083810813401e-05,8.61083810813401e-05
2024-10-24,-0.0,0.0,-0.00020091848448106864,0.0,-0.0,8.61083810813401e-05,-0.00011481010339972854
2024-10-25,0.004519354377525608,-0.0,-0.0,0.0,-0.0,8.61083810813401e-05,0.0046054627586069475
2024-10-26,-0.0,0.0012038983356606188,-0.0,0.0,-0.0,8.61083810813401e-05,0.001290006716741959
2024-10-27,0.001206537889932352,5.3970701537846424e-05,-0.0,0.0,-0.0,8.61083810813401e-05,0.0013466169725515386
2024-10-28,-0.0,0.005021210945002478,-0.0,0.0,-0.0,8.61083810813401e-05,0.005107319326083818
2024-10-29,-0.0007014568718995868,-0.0006439999990301045,0.0,0.0,0.0012389380529767363,8.61083810813401e-05,-2.0410436871614936e-05
2024-10-30,0.006152784168778775,0.0013657176965296781,0.0,0.0,-0.0,8.61083810813401e-05,0.0076046102463897935
2024-10-31,-0.0011680705975648275,0.0016606353010776283,-0.0,0.0,-0.000598179453777884,8.61083810813401e-05,-1.9506369183743105e-05
2024-11-01,0.006070490889720942,-0.0016520854502077317,0.0,0.0,0.0,8.61083810813401e-05,0.0045045138205945506
2024-11-02,-0.005879906852413774,-0.0011823848765623345,0.0,0.0,0.0,8.61083810813401e-05,-0.006976183347894769
2024-11-03,0.0,-0.0008654037873307829,0.0,0.0,0.0,8.61083810813401e-05,-0.0007792954062494428
2024-11-04,0.0,-0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-11-05,-0.0,0.0,-0.0,0.0,-0.0,8.61083810813401e-05,8.61083810813401e-05
2024-11-06,0.0,0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-11-07,0.0,0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-11-08,0.0,0.007563981031262407,0.0,0.0,0.0,8.61083810813401e-05,0.0076500894123437465
2024-11-09,0.0,0.0007553956823155802,0.0,0.0,0.0011519731317098214,8.61083810813401e-05,0.0019934771951067415
2024-11-10,-0.0,0.000826475848486972,0.0,0.0,0.0,8.61083810813401e-05,0.0009125842295683121
2024-11-11,-0.0,-0.003684865724487812,-0.0,0.0,-0.0,8.61083810813401e-05,-0.003598757343406472
2024-11-12,-0.0,-0.0007415525102987199,-0.0,0.0,0.0,8.61083810813401e-05,-0.0006554441292173798
2024-11-13,0.0,-0.0033161953677563315,0.0,0.0,-0.0021974683542163908,8.61083810813401e-05,-0.0054275553408913825
2024-11-14,-0.0,0.0031860071420891137,-0.0,0.0,-0.0,8.61083810813401e-05,0.003272115523170454
2024-11-15,0.0,0.0007980875309790008,0.0,0.0,0.0,8.61083810813401e-05,0.0008841959120603409
2024-11-16,0.0,-0.0008703602107937929,0.0,0.0,-0.0,8.61083810813401e-05,-0.0007842518297124528
2024-11-17,-0.0,-0.0,-0.0,0.0,-0.0,8.61083810813401e-05,8.61083810813401e-05
2024-11-18,0.0,0.0,-0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-11-19,-0.0,-0.0,-0.0,0.0,-0.0,8.61083810813401e-05,8.61083810813401e-05
2024-11-20,-0.0,0.0,-0.0,0.0,-0.0,8.61083810813401e-05,8.61083810813401e-05
2024-11-21,0.0,0.0,-0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-11-22,-0.0,-0.0,-0.0,0.0,0.0004121435142192962,8.61083810813401e-05,0.0004982518953006363
2024-11-23,-0.0002872777017516555,0.0,-0.0,0.0,0.0,8.61083810813401e-05,-0.0002011693206703154
2024-11-24,-0.0,0.0,-0.0,0.0,-0.0,8.61083810813401e-05,8.61083810813401e-05
2024-11-25,-0.0,-0.0,-0.0,0.0,-0.0,8.61083810813401e-05,8.61083810813401e-05
2024-11-26,-0.0,-0.0,0.0010456942002499076,0.0,-0.0,8.61083810813401e-05,0.0011318025813312478
2024-11-27,0.0,0.0,-0.0054950568092639665,0.0,0.0,8.61083810813401e-05,-0.005408948428182627
2024-11-28,-0.0,0.0,-0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-11-29,0.0,0.0,0.0,0.0,-0.002777465842888812,8.61083810813401e-05,-0.0026913574618074717
2024-11-30,0.0,0.0,0.0,0.0,0.00046247017796928724,8.61083810813401e-05,0.0005485785590506274
2024-12-01,-0.0,-0.0,-0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-12-02,-0.0,0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-12-03,-0.0,-0.0018439958918516908,-0.0,0.0,-0.00255241567887634,8.61083810813401e-05,-0.00431030318964669
2024-12-04,-0.0,-0.00553302131251991,-0.0,0.0,-0.0,8.61083810813401e-05,-0.00544691293143857
2024-12-05,0.0,0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-12-06,0.0,-0.0,0.004450331125395413,0.0,0.00291506849286683,8.61083810813401e-05,0.007451507999343583
2024-12-07,0.0,0.0,0.0,0.0,2.504920379074681e-05,8.61083810813401e-05,0.00011115758487208691
2024-12-08,0.0,0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-12-09,-0.0,-0.0,-0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-12-10,-0.0,-0.0,-0.0,0.0,-0.0,8.61083810813401e-05,8.61083810813401e-05
2024-12-11,0.0,0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-12-12,-0.0,-0.0,-0.0,0.0,-0.003974917261414036,8.61083810813401e-05,-0.0038888088803326957
2024-12-13,0.0,0.0,0.0017347924040799231,0.0,0.003463607027271219,8.61083810813401e-05,0.005284507812432482
2024-12-14,-0.0,-0.0,0.0010721851066255032,0.0,-9.797060880780607e-05,8.61083810813401e-05,0.0010603228788990371
2024-12-15,-0.0,0.0,-0.0,0.0,-0.0,8.61083810813401e-05,8.61083810813401e-05
2024-12-16,-0.0,-0.0,-0.0,0.0,-0.0,8.61083810813401e-05,8.61083810813401e-05
2024-12-17,0.0,0.0,-0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-12-18,0.0,0.0,0.00021837088386094305,0.0,0.0,8.61083810813401e-05,0.00030447926494228314
2024-12-19,0.0,0.0,-0.0027946537056822915,0.0,-0.0,8.61083810813401e-05,-0.0027085453246009513
2024-12-20,0.0,-0.0,0.0,0.01949507528391497,0.008937754920214973,8.61083810813401e-05,0.028518938585211283
2024-12-21,-0.0,0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-12-22,0.0,0.0,0.0,0.0,0.0,8.61083810813401e-05,8.61083810813401e-05
2024-12-23,0.0,0.009699439618606757,0.0,0.0,0.0,8.61083810813401e-05,0.009785547999688097
2024-12-24,-0.0,0.0020898840686327776,-0.006896142432564417,0.0,-0.002355345911720337,8.61083810813401e-05,-0.007075495894570636
2024-12-25,0.0,-0.0005038335151229199,0.0,0.0,0.0008731808730958548,8.61083810813401e-05,0.00045545573905427504
2024-12-26,-0.0,-0.002374371855720599,0.0,0.0,0.0,8.61083810813401e-05,-0.002288263474639259
2024-12-27,0.0,0.0034664536689008067,0.0,0.0,0.0010873355522795871,8.61083810813401e-05,0.004639897602261734
2024-12-28,0.0,-0.0014185502706617447,0.0,0.0,0.003655237495712033,8.61083810813401e-05,0.0023227956061316287
2024-12-29,0.0015388790879285095,0.0014330708639834681,0.0,0.0,0.0,8.61083810813401e-05,0.003058058332993318
2024-12-30,0.0,-0.0006328916592183202,0.0,0.0,0.006152447339907033,8.61083810813401e-05,0.005605664061770052
2024-12-31,-0.0,2.192295643425841e-05,0.0,0.0,-0.000386122804433291,8.61083810813401e-05,-0.0002780914669176925
