secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-06-20,99.9998,100.0003,90.0,100.0003,90.5,40,3426.28,16.17,24.8,2025-12-25,16.0,,3.4639,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-06-20,95.4,97.2,95.0,97.2,95.47,5276,503688.41,18.99,18.93,2025-12-26,16.27,,3.3833,14.5,3.63,100.0,RUB,58
RU000A0JQ7Z2,TQCB,РЖД-19 обл,2024-06-20,99.88,99.94,99.82,99.94,99.92,1938,1936494.2,10.57,9.65,2024-07-08,0.57,,35.27,7.85,39.14,1000.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-06-20,95.66,95.56,95.02,96.08,95.82,186,178215.9,16.69,16.35,2025-01-16,6.73,,33.12,7.85,39.14,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-06-20,95.1,95.2,95.1,95.2,95.12,6,5707.0,17.85,17.82,2032-02-17,8.03,,28.98,9.28,46.27,1000.0,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2024-06-20,95.7,93.55,90.51,95.7,93.14,7,6519.7,18.12,23.64,2025-01-24,6.93,,38.0,9.5,47.37,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-06-20,88.78,89.42,86.51,89.42,87.9,99,87024.2,17.2,17.82,2032-06-25,21.8,,44.84,9.8,48.87,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-06-20,98.19,98.19,98.19,98.19,98.19,1,981.9,15.19,15.19,2032-09-17,3.27,2024-10-01,17.44,7.67,38.24,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-06-20,98.0,98.48,98.0,98.48,98.12,4,3924.8,16.1,16.01,2032-09-23,19.33,2026-04-04,29.98,14.21,70.86,1000.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-06-20,97.8,97.54,97.53,99.99,97.82,2005,1961314.5,18.93,18.9,2028-03-21,8.8,,35.34,15.0,74.79,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2024-06-20,78.05,79.44,78.05,79.44,78.98,3,2369.3,21.74,20.61,2025-09-24,15.33,,0.02,0.01,0.05,1000.0,RUB,58
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-06-20,98.06,98.06,98.06,98.06,98.06,1,980.6,22.88,22.88,2025-11-11,4.8,,16.73,16.5,82.27,1000.0,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-06-20,96.16,96.71,95.94,96.71,96.11,674,647772.3,17.9,18.06,2028-11-07,4.8,2024-11-15,6.84,6.75,33.66,1000.0,RUB,58
RU000A0JUV08,TQCB,ГПБ БО-10,2024-06-20,97.54,97.52,97.3,97.83,97.61,3454,3371445.7,18.65,18.33,2024-09-26,3.23,,19.2,8.15,41.08,1000.0,RUB,58
RU000A0JUW23,TQCB,Росбн15ИП,2024-06-20,100.0,101.48,100.0,101.48,100.49,6,753.7,12.4,9.37,2024-10-10,2.13,,2.9,11.92,3.71,125.0,RUB,58
RU000A0JV1X3,TQCB,РоснфтБО3,2024-06-20,96.97,97.31,96.92,97.44,97.15,299,290489.1,17.51,17.02,2024-11-28,5.33,,5.41,9.4,46.87,1000.0,RUB,58
RU000A0JV219,TQCB,РоснфтБО9,2024-06-20,96.42,96.61,96.42,97.7,96.98,388,376295.2,19.04,17.49,2024-11-28,5.33,,5.41,9.4,46.87,1000.0,RUB,58
RU000A0JV375,TQCB,ГТЛК БО-03,2024-06-20,97.49,97.41,97.41,97.66,97.54,15,14630.6,17.04,16.91,2024-12-10,5.67,,2.57,10.42,25.98,1000.0,RUB,58
