Ticker,Weight,Type
ROSN,-0.1344302619661906,SHORT
MAGN,-0.13443026196605515,SHORT
SNGS,-0.13443026196590455,SHORT
LKOH,0.10893703911979019,LONG
SBER,0.10893703911978948,LONG
GAZP,0.10893703911978445,LONG
AFKS,0.1089370391197824,LONG
MTSS,0.10893703911978034,LONG
PHOR,0.10893703911977999,LONG
RUAL,0.10893703911977928,LONG
TATN,0.10893703911977791,LONG
ALRS,0.10893703911961257,LONG
NVTK,-0.07357074537569648,SHORT
GMKN,0.05430108032754029,LONG
SIBN,0.042127098868429864,LONG
RISK_FREE,0.4,LONG
