date,open,high,low,close,volume,SMA_20,EMA_20,WMA,RSI_14,Stoch_%K,Stoch_%D,BB_upper,BB_mid,BB_lower,ATR_14,OBV,CMF_20,MACD,MACD_signal,MACD_diff,ADX_14,Vortex_14+,Vortex_14-,CCI_20,Williams_%R_14,Ichimoku_Conversion,Ichimoku_Base,KAMA_10,ROC_10,Ultimate_Osc
2024-01-02,250.75,250.75,248.1,249.05,2209,,249.05,,,,,,,,0.0,2209,,,,,0.0,,,,,,,,,
2024-01-03,250.0,257.9,249.4,249.4,5,,249.08333333333334,,,,,,,,0.0,2214,,,,,0.0,,,,,,,,,
2024-01-04,250.95,250.95,250.95,250.95,1,,249.26111111111112,,,,,,,,0.0,2215,,,,,0.0,,,,,,,,,
2024-01-08,251.0,254.95,251.0,253.95,6,,249.70767195767198,,,,,,,,0.0,2221,,,,,0.0,,,,,,,,,
2024-01-09,257.5,262.35,255.85,257.45,71,,250.4450365331318,,,,,,,,0.0,2292,,,,,0.0,,,,,,,,,
2024-01-10,252.5,264.55,252.5,263.1,54,,251.650271149024,,,,,,,,0.0,2346,,,,,0.0,,,,,,,,,
2024-01-11,262.6,265.5,261.45,262.75,53,,252.7073881824503,,,,,,,,0.0,2293,,,,,0.0,,,,,,,,,
2024-01-12,266.0,267.05,265.5,267.05,25,,254.07335121269313,,,,,,,,0.0,2318,,,,,0.0,,,,,,,,,
2024-01-15,256.8,268.4,256.8,261.25,32,,254.756841573389,,,,,,,,0.0,2286,,,,,0.0,,,,,258.25,,,,
2024-01-16,261.1,266.95,261.1,264.05,35,,255.6419042806853,,,,,,,,0.0,2321,,,,,0.0,,,,,258.9,,264.05,,
2024-01-17,265.95,266.9,262.35,262.35,7,,256.2807705396677,,,,,,,,0.0,2314,,,,,0.0,,,,,259.67499999999995,,263.85269912943824,5.340293113832568,
2024-01-18,263.65,265.2,263.65,263.6,12,,256.97784001208026,,,,,,,,0.0,2326,,,,,0.0,,,,,259.7,,263.8216572301123,5.693664795509229,
2024-01-19,263.6,264.75,263.0,262.25,20,,257.4799504871202,,,,,,,,0.0,2306,,,,,0.0,,,,,260.45,,263.6861630168959,4.502889021717478,
2024-01-22,265.75,265.75,263.5,263.5,12,,258.0532885359659,261.87666666666667,67.7542148539676,75.86206896551732,,,,,5.424999999999991,2318,,,,,0.0,,,,-24.137931034482666,260.45,,263.6725655959055,3.7605827918881714,
2024-01-23,267.35,267.35,265.1,265.1,14,,258.72440391349295,262.6452380952381,70.18100791876932,82.63157894736864,,,,,5.312499999999993,2332,,,,,0.0,1.0810110174983807,0.6701231367465976,,-17.368421052631366,262.6,,263.7557115258871,2.9714507671392636,
2024-01-24,268.5,275.1,267.2,270.9,53,,259.8839844931603,264.0342857142857,76.95240277385606,82.60869565217375,80.3674478550199,,,,5.647321428571423,2385,,,,,0.0,1.0676883780332063,0.6449553001277142,,-17.39130434782625,265.95000000000005,,264.1802952993743,2.96465222348915,
2024-01-25,268.95,280.8,267.3,280.8,23,,261.8759859700022,266.53857142857146,83.73979647636945,99.99999999999999,88.41342486651412,,,,6.208227040816321,2408,,,,,0.0,1.0598337950138512,0.5689750692520779,,-0.0,268.8,,266.4375999721577,6.869647954329215,
2024-01-26,269.5,278.8,269.5,278.8,22,,263.48779683000197,268.4919047619048,78.69761534732272,92.93286219081271,91.84718594766214,,,,6.571925109329442,2386,,,,,0.0,1.057406458226551,0.6417221937467967,,-7.067137809187276,270.95000000000005,,267.37954937916476,4.399925107657742,
2024-01-29,271.1,279.25,270.2,279.25,48,,264.98895903666846,270.2685714285714,79.00394667293199,94.52296819787982,95.81861012956416,,,,6.748930458663054,2434,,,,,0.0,1.0341140529531574,0.7158859470468438,,-5.477031802120179,271.57500000000005,,269.78583046263884,6.889952153110047,
2024-01-30,280.45,280.45,271.15,271.15,18,263.835,265.5757248427,270.757619047619,61.78199691865894,59.79166666666652,82.41583235178635,281.77682543667163,263.835,245.89317456332833,6.931149711615694,2416,-0.2333325656886957,,,,0.0,1.0801466736511267,0.7181770560502887,114.94883040935648,-40.20833333333348,271.9,,269.8363910236923,2.6888846809316287,
2024-01-31,271.8,273.0,271.8,273.0,18,265.03249999999997,266.2827986672048,271.4166666666667,63.72686443434801,67.49999999999996,73.93821162151544,282.0399476333163,265.03249999999997,248.02505236668364,6.568210446500289,2434,0.016113611667307386,,,,0.0,0.9860589812332444,0.794638069705094,86.53050477694967,-32.50000000000005,271.9,,270.04317221692924,4.059462550028579,
2024-02-01,274.35,276.55,274.35,275.35,29,266.33000000000004,267.1463416512805,272.2914285714286,66.08767131126726,77.29166666666671,68.1944444444444,282.2966652748781,266.33000000000004,250.363334725122,6.352623986035984,2463,0.019688493554506525,,,,0.0,0.9848648648648651,0.815675675675676,104.71405045287867,-22.708333333333286,272.15,,270.42634803954746,4.457511380880121,
2024-02-02,275.4,276.9,273.6,276.9,48,267.6275,268.0752614940157,273.2938095238095,67.58616295770835,80.20304568527901,74.99823745064856,282.5686001937607,267.6275,252.6863998062393,6.134579415604839,2511,0.09814622822607018,,,,0.0,1.0777909738717342,0.8093824228028508,96.15748627673695,-19.796954314720995,272.95000000000005,,271.07952459307785,5.586272640610096,
2024-02-05,274.95,281.25,274.95,281.25,50,268.99249999999995,269.32999849458565,274.72714285714284,71.40498394157571,100.0,85.83157078398192,283.67184858908917,268.99249999999995,254.31315141091073,6.146395171633066,2561,0.16448091866333295,,,,0.0,1.0425280567040751,0.7418783225044303,119.15106400041479,-0.0,274.225,,272.298180068639,6.7362428842504745,
2024-02-06,282.2,282.2,278.3,279.0,29,270.07,270.2509510189108,275.69666666666666,67.00753845225466,83.33333333333339,87.84545967287079,284.3606752814552,270.07,255.77932471854476,5.985938373659274,2532,0.20495369082325057,,,,0.0,1.0678571428571426,0.7279761904761909,113.74637884309863,-16.666666666666618,274.75,,272.8286918047067,5.243304413428886,
2024-02-07,274.55,277.8,274.55,276.0,23,270.71500000000003,270.79847949330025,276.1076190476191,61.56352905618252,67.70833333333337,83.68055555555559,284.8527544185771,270.71500000000003,256.57724558142297,5.876228489826468,2509,0.13993178532588466,6.037447311798587,,,0.0,1.0204439252336448,0.7657710280373831,65.72385850085713,-32.29166666666663,275.85,265.15,272.9003294168792,1.8826135105204957,
2024-02-08,275.6,277.0,274.45,277.0,35,271.4275,271.3891004939383,276.53380952380957,62.65275310914843,72.192513368984,74.41139334521692,285.32201240598226,271.4275,257.53298759401775,5.638640740553149,2544,0.2420910634051632,5.792481709501942,,,0.0,1.0266203703703698,0.7719907407407409,60.71621505636971,-27.807486631015998,276.2,265.8,272.99205406849,-1.3532763532763572,
2024-02-09,271.85,277.95,271.85,275.95,37,271.8725,271.823471875468,276.67952380952386,60.70743954211676,63.450292397660746,67.78371303332604,285.747782879999,271.8725,257.997217120001,5.671594973370779,2507,0.21524612917006708,5.450785220984585,,,48.633069309031455,1.0050561797752808,0.7932584269662923,45.454545454545475,-36.549707602339254,276.67499999999995,266.575,273.0425431594294,-1.0222381635581141,
2024-02-12,278.0,279.45,274.45,279.45,23,272.7825,272.5498078873282,277.17333333333335,64.6477459436127,81.66666666666667,72.43649081110381,286.12893304407567,272.7825,259.4360669559244,5.623623903844296,2530,0.2734934151855339,5.40015936563924,,,47.66769731365928,1.0338325013865775,0.8147531891292298,72.43281722726407,-18.333333333333332,277.0,266.6,273.0727569880401,0.07162041181736388,71.58468105505222
