secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-09-06,96.0,96.0,96.0,96.0,96.0,2,204.48,20.17,20.17,2025-12-25,14.07,,3.2556,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-09-06,94.94,95.85,94.77,95.85,95.13,5843,555852.81,20.1,19.9,2025-12-26,14.2,,2.8194,14.5,3.63,100.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-09-06,96.52,96.78,96.51,97.37,96.61,908,877201.0,19.2,18.89,2025-01-16,4.3,,10.75,7.85,39.14,1000.0,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2024-09-06,85.15,85.16,85.15,85.16,85.15,12,10218.1,20.85,20.85,2025-07-16,10.33,,0.01,0.01,0.05,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-09-06,95.7,95.85,95.69,95.86,95.7,2959,2831786.3,20.34,20.34,2032-02-17,5.63,,2.54,9.28,46.27,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-09-06,86.84,86.37,86.0,86.94,86.32,10156,8766693.3,19.52,19.94,2032-06-25,20.27,,16.92,9.8,48.87,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-09-06,99.73,99.37,99.36,99.73,99.36,1963,1950473.8,13.54,22.12,2032-09-17,0.6,2024-10-01,33.83,7.67,38.24,1000.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-09-06,97.74,98.08,97.73,98.1,97.88,92,90047.7,20.52,20.2,2028-03-21,6.13,,67.4,15.0,74.79,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2024-09-06,82.4,82.4,82.4,82.4,82.4,60,49440.0,20.45,20.45,2025-09-24,12.67,,0.05,0.01,0.05,1000.0,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-09-06,97.91,97.65,97.64,98.2,97.65,4534,4427247.4,20.15,21.94,2028-11-07,2.13,2024-11-15,21.27,6.75,33.66,1000.0,RUB,58
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2024-09-06,24.03,24.03,24.03,24.03,24.03,1,240.3,14.79,14.79,2034-08-04,120.53,,37.01,0.51,87.58,1000.0,RUB,58
RU000A0JUV08,TQCB,ГПБ БО-10,2024-09-06,99.55,99.53,99.43,99.59,99.54,1922,1913206.8,18.73,18.97,2024-09-26,0.57,,36.62,8.15,41.08,1000.0,RUB,58
RU000A0JV1X3,TQCB,РоснфтБО3,2024-09-06,98.0,98.23,97.96,98.23,98.0,4441,4352272.1,19.78,19.78,2024-11-28,2.67,,25.5,9.4,46.87,1000.0,RUB,58
RU000A0JV219,TQCB,РоснфтБО9,2024-09-06,98.2,98.39,98.1,98.4,98.21,39,38300.0,18.7,18.64,2024-11-28,2.67,,25.5,9.4,46.87,1000.0,RUB,58
RU000A0JV375,TQCB,ГТЛК БО-03,2024-09-06,98.19,98.18,98.18,98.19,98.19,129,126663.5,19.17,19.17,2024-12-10,3.0,,24.84,10.42,25.98,1000.0,RUB,58
RU000A0JV3R1,TQCB,РСХБ БО15,2024-09-06,98.98,98.98,98.98,98.98,98.98,1,989.8,13.25,13.25,2024-12-13,3.1,,19.79,8.6,21.44,1000.0,RUB,58
RU000A0JV8D0,TQCB,ВЭБлизБ04,2024-09-06,96.7,96.7,96.7,96.7,96.7,2,1934.0,8.99,8.99,2025-01-31,4.8,,0.1,0.1,0.5,1000.0,RUB,58
RU000A0JV8G3,TQCB,ВЭБлизБ05,2024-09-06,91.87,91.87,91.87,91.87,91.87,1,918.7,23.38,23.38,2025-02-04,4.93,,0.08,0.1,0.5,1000.0,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-09-06,98.48,97.74,97.74,98.49,98.15,805,790112.5,18.24,19.07,2025-03-06,5.83,,0.38,13.8,34.41,1000.0,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2024-09-06,89.86,91.0,89.86,91.0,90.39,15,13559.0,19.62,18.44,2025-04-15,7.27,,0.04,0.01,0.05,1000.0,RUB,58
RU000A0JVFC6,TQCB,РостелБО-1,2024-09-06,94.49,94.48,94.48,94.49,94.49,2,1889.7,16.41,16.41,2025-05-16,8.1,,21.48,7.0,34.9,1000.0,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2024-09-06,91.41,91.47,91.23,91.47,91.35,28,25579.2,22.87,22.98,2025-06-04,8.67,,21.66,8.5,42.38,1000.0,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2024-09-06,97.32,97.19,97.08,97.36,97.23,118,22945.56,18.78,18.92,2025-07-03,9.3,,4.91,14.0,6.98,200.0,RUB,58
RU000A105104,TQOY,РУСАЛ БО05,2024-09-06,97.3999,96.1257,96.1257,98.48,97.7858,250,244464.5,11.98,11.48,2027-07-28,10.57,2025-08-04,8.62,8.5,42.38,1000.0,CNY,245
RU000A105112,TQOY,РУСАЛ БО06,2024-09-06,97.0008,97.1997,95.8252,97.1997,96.9702,9,8702.14,12.51,12.55,2027-07-28,10.53,2025-08-04,8.62,8.5,42.38,1000.0,CNY,245
RU000A1054W1,TQOY,Полюс Б1P2,2024-09-06,84.85,84.7461,84.55,84.94,84.7426,377,319137.81,10.07,10.12,2027-08-24,34.13,,1.04,3.8,18.95,1000.0,CNY,245
RU000A1057A0,TQOY,МЕТАЛИН1P1,2024-09-06,99.6,99.3876,99.346,99.6,99.5907,271,269875.66,48.27,49.53,2024-09-13,0.13,,7.13,3.1,7.73,1000.0,CNY,245
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-09-06,86.29,86.48,85.7002,86.8998,86.8798,314,272123.38,9.26,9.0,2027-09-10,34.23,,8.52,3.7,9.22,1000.0,CNY,245
RU000A1057S2,TQOY,Роснфт2P12,2024-09-06,98.6106,98.7809,98.2763,99.3993,98.7897,858,846879.98,93.34,78.19,2032-09-07,0.27,2024-09-20,14.29,3.05,15.21,1000.0,CNY,245
