secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
AMUNIBB2DER6,TQCB,UBANK02/24,2024-01-29,101.2,,,,,0,0.0,,,2024-02-05,,,110.7014,5.3,1.33,100.0,USD,58
KG000A3LSC78,TQCB,Кыргыз. 01,2024-01-29,100.0,107.0,100.0,107.0,102.3333,3,307.67,16.16,14.6,2025-12-25,20.27,,1.4671,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-01-29,99.98,99.98,99.5,99.98,99.96,5352,535007.11,15.08,15.09,2025-12-26,20.4,,1.3292,14.5,3.63,100.0,RUB,58
RU000A0JQ5C5,TQIR,НПФ 01,2024-01-29,,,,,,0,0.0,,,2029-05-06,,,736.99,5.0,1000.55,1000.0,RUB,58
RU000A0JQ7Z2,TQCB,РЖД-19 обл,2024-01-29,97.4,98.0,97.25,98.0,97.39,6044,5886033.1,14.64,14.67,2024-07-08,5.33,,4.52,7.85,39.14,1000.0,RUB,58
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2024-01-29,105.8,,,,,0,0.0,,,2028-09-15,1.5,,54.03,14.5,72.3,1000.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-01-29,95.14,95.44,95.05,95.45,95.16,605,575740.6,13.83,13.8,2025-01-16,11.5,,2.37,7.85,39.14,1000.0,RUB,58
RU000A0JR4U9,TQCB,ГлДорога 3,2024-01-29,99.49,,,,,0,0.0,,,2028-10-30,,,5.75,4.0,24.93,625.0,RUB,58
RU000A0JRJB8,TQCB,ЗСД 01,2024-01-29,117.27,115.99,115.99,117.27,116.72,7,8170.7,7.47,7.56,2031-05-13,65.17,,19.74,10.44,52.06,1000.0,RUB,58
RU000A0JRJL7,TQCB,ЗСД 02,2024-01-29,131.66,131.58,131.58,131.66,131.62,4,5264.8,5.24,5.24,2031-05-13,66.7,,19.74,10.44,52.06,1000.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2024-01-29,99.32,,,,,0,0.0,,,2031-09-26,2.2,,19.0,8.15,30.07,740.0,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2024-01-29,99.95,,,,,0,0.0,,,2031-09-26,,,19.0,8.15,30.07,740.0,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2024-01-29,82.11,,,,,0,0.0,,,2025-07-16,17.77,,0.0,0.01,0.05,1000.0,RUB,58
RU000A0JS4J1,TQCB,ЗСД 03,2024-01-29,114.0,,,,,0,0.0,,,2032-02-06,,,44.21,9.84,49.07,1000.0,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2024-01-29,116.97,116.96,116.96,116.97,116.97,2,2339.3,7.16,7.16,2032-02-06,69.4,,44.21,9.84,49.07,1000.0,RUB,58
RU000A0JS4L7,TQCB,ЗСД 05,2024-01-29,116.0,,,,,0,0.0,,,2032-02-06,,,44.21,9.84,49.07,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-01-29,96.46,94.24,94.24,96.47,95.99,47,45116.2,13.31,13.84,2032-02-17,12.23,,38.9,9.28,46.27,1000.0,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2024-01-29,98.39,,,,,0,0.0,,,2025-01-24,11.73,,0.78,9.5,47.37,1000.0,RUB,58
RU000A0JS9X1,TQIR,СитиматНН,2024-01-29,,,,,,0,0.0,,,2036-12-20,,,92.32,11.5,115.0,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-01-29,95.09,95.33,95.09,95.34,95.16,140,133229.1,12.56,12.53,2032-06-25,26.73,,6.44,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2024-01-29,98.07,96.6,96.6,98.7,98.43,53,52168.2,13.86,13.0,2027-07-21,5.87,2024-07-31,1.25,9.15,45.62,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-01-29,96.15,96.07,96.07,96.15,96.13,41,39413.3,14.41,14.45,2032-09-17,7.8,2024-10-01,25.64,7.67,38.24,1000.0,RUB,58
RU000A0JT593,TQCB,ВолгСпорт2,2024-01-29,100.0,,,,,0,0.0,,,2024-02-29,,,12.25,9.0,14.76,329.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-01-29,98.88,98.45,98.45,99.0,98.74,6,5924.6,14.38,15.27,2032-09-23,2.17,2024-04-08,23.77,7.48,37.3,1000.0,RUB,58
RU000A0JT7T2,TQCB,ФСК РС-21,2024-01-29,101.99,,,,,0,0.0,,,2027-10-06,,2024-04-17,22.3,7.4,36.9,1000.0,RUB,58
RU000A0JTB96,TQCB,ГлДорога 7,2024-01-29,94.39,,,,,0,0.0,,,2029-10-30,9.33,,6.82,4.0,29.92,750.0,RUB,58
RU000A0JTFB2,TQCB,ГлДорога 6,2024-01-29,89.0,,,,,0,0.0,,,2028-11-22,,,4.18,4.0,24.93,625.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-01-29,98.77,98.73,98.71,98.77,98.74,2469,2437966.0,15.6,15.82,2028-03-21,1.87,2024-03-29,23.29,6.8,33.91,1000.0,RUB,58
RU000A0JTW83,TQCB,ДОМ.РФ25об,2024-01-29,101.99,,,,,0,0.0,,,2026-10-01,,2024-04-03,9.88,16.1,32.11,800.0,RUB,58
RU000A0JTYJ6,TQCB,ФСК РС-23,2024-01-29,,,,,,0,0.0,,,2048-04-27,,,13.27,7.69,19.17,1000.0,RUB,58
RU000A0JTYK4,TQCB,ФСК РС-28,2024-01-29,,,,,,0,0.0,,,2048-04-27,,,13.27,7.69,19.17,1000.0,RUB,58
RU000A0JTZF1,TQCB,ДОМ.РФ26об,2024-01-29,116.05,,,,,0,0.0,,,2029-11-01,,2024-11-05,34.87,14.3,36.04,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2024-01-29,79.96,,,,,0,0.0,,,2025-09-24,20.1,,0.03,0.01,0.05,1000.0,RUB,58
RU000A0JU2K9,TQCB,ФСК РС-26,2024-01-29,,,,,,0,0.0,,,2048-06-30,,2047-07-09,17.26,7.0,17.45,1000.0,RUB,58
RU000A0JU2L7,TQCB,ФСК РС-27,2024-01-29,,,,,,0,0.0,,,2048-06-30,,2047-07-09,17.26,7.0,17.45,1000.0,RUB,58
RU000A0JU7S1,TQCB,ФСК РС-29,2024-01-29,,,,,,0,0.0,,,2048-09-07,,,4.88,8.48,21.14,1000.0,RUB,58
RU000A0JU9K4,TQIR,Ситимат01,2024-01-29,98.9,,,,,0,0.0,,,2036-12-20,,,84.12,11.5,115.0,1000.0,RUB,58
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-01-29,99.69,99.36,99.36,99.69,99.43,5,4971.3,17.05,18.08,2025-11-11,3.5,2024-05-16,32.27,15.5,77.29,1000.0,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-01-29,95.2,95.19,94.98,95.2,95.1,187,177834.2,13.79,13.94,2028-11-07,9.37,2024-11-15,14.05,6.75,33.66,1000.0,RUB,58
RU000A0JUAN6,TQCB,ГазпромБ19,2024-01-29,,,,,,0,0.0,,,2043-10-21,,,14.38,7.0,34.9,1000.0,RUB,58
RU000A0JUAP1,TQCB,ГазпромБ20,2024-01-29,,,,,,0,0.0,,,2043-10-21,,,14.38,7.0,34.9,1000.0,RUB,58
RU000A0JUC92,TQCB,ФСК РС-30,2024-01-29,,,,,,0,0.0,,,2048-10-30,,2046-11-12,12.43,7.69,19.17,1000.0,RUB,58
RU000A0JUCA9,TQCB,ФСК РС-34,2024-01-29,,,,,,0,0.0,,,2048-10-30,,2047-11-11,12.43,7.69,19.17,1000.0,RUB,58
RU000A0JUFU0,TQCB,РоснефтьБ1,2024-01-29,100.19,101.99,100.0,101.99,100.14,106,106148.5,-0.4,2.11,2024-02-06,0.23,,45.29,9.5,47.37,1000.0,RUB,58
RU000A0JUFV8,TQCB,РоснефтьБ7,2024-01-29,99.99,100.0,99.95,100.08,100.03,2607,2607661.4,10.04,7.87,2024-02-06,0.23,,45.29,9.5,47.37,1000.0,RUB,58
RU000A0JUG56,TQCB,МежИнБанк1,2024-01-29,99.98,,,,,0,0.0,,,2024-04-16,,,0.03,0.01,0.05,1000.0,RUB,58
RU000A0JUG72,TQCB,МежИнБанк2,2024-01-29,69.43,,,,,0,0.0,,,2025-04-16,,,0.03,0.01,0.05,1000.0,RUB,58
RU000A0JUG98,TQCB,МежИнБанк4,2024-01-29,70.0,,,,,0,0.0,,,2025-11-06,,,0.02,0.01,0.05,1000.0,RUB,58
RU000A0JUJG1,TQCB,Росбн14ИП,2024-01-29,99.9,99.9,99.52,99.9,99.9,2405,120127.91,13.23,13.23,2024-03-27,1.9,,0.54,12.0,1.5,50.0,RUB,58
