Ticker,Weight
AFKS,0.019417188645703735
AFLT,0.13999999999968243
ALRS,0.0
CBOM,0.041488430894667486
GAZP,0.0
GMKN,0.0
LKOH,0.0
MAGN,0.0
MTSS,0.0
MVID,5.148659886224072e-12
NVTK,3.5705941553595096e-12
PHOR,0.0
PLZL,0.13999999999962864
POSI,0.0
ROSN,5.045468440967185e-13
RUAL,0.11640382794714475
SBER,0.13999999999987983
SIBN,0.0
SNGS,2.8933539320940417e-13
TATN,0.10269055250435001
RISK_FREE,0.3
