secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2025-03-07,99.8,99.8,99.8,99.8,99.8,47,4804.86,16.4,16.4,2025-12-25,9.0,,3.1755,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-03-07,95.3,96.27,95.03,96.27,95.51,4599,439267.45,22.35,22.0,2025-12-26,9.07,,2.8597,14.5,3.63,100.0,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2025-03-07,95.02,95.02,95.02,95.02,95.02,1,950.2,11.18,11.18,2032-02-06,61.93,,5.66,9.84,49.07,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-03-07,88.99,88.85,88.57,89.2,89.2,4147,3698993.8,20.63,20.4,2032-06-25,15.1,,16.92,9.8,48.87,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2025-03-07,94.93,93.54,93.54,95.41,94.71,35,33147.4,20.66,20.93,2032-09-23,11.7,2026-04-04,60.34,14.21,70.86,1000.0,RUB,58
RU000A0JT7T2,TQCB,ФСК РС-21,2025-03-07,99.0,99.0,99.0,99.0,99.0,1,990.0,25.89,25.89,2027-10-06,1.0,2025-04-16,48.99,12.0,59.84,1000.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2025-03-07,99.85,99.81,99.75,99.85,99.83,2594,2589476.4,19.01,19.55,2028-03-21,0.5,,67.4,15.0,74.79,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2025-03-07,89.0,94.0,87.05,94.0,88.96,248,220614.3,23.98,24.08,2025-09-24,6.6,,0.04,0.01,0.05,1000.0,RUB,58
RU000A0JUAG0,TQCB,РСГ-ФинБ01,2025-03-07,98.77,99.57,97.5,99.57,98.74,13,12836.5,28.54,28.75,2025-11-11,2.13,,63.01,20.0,99.73,1000.0,RUB,58
RU000A0JUKX4,TQCB,ДОМ.РФ30об,2025-03-07,96.5,96.51,96.5,96.51,96.51,2,1930.1,17.08,17.03,2033-03-01,2.77,2025-06-03,0.02,0.1,0.25,1000.0,RUB,58
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2025-03-07,23.0,28.27,23.0,28.28,25.64,4,1025.5,15.98,14.83,2034-08-04,114.47,,39.56,0.51,87.58,1000.0,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2025-03-07,99.89,100.29,98.91,100.29,100.06,63,63038.0,1.13,-0.6,2025-04-15,1.2,,0.04,0.01,0.05,1000.0,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2025-03-07,97.35,95.54,94.5,97.39,96.31,129,124245.0,21.38,26.91,2025-06-04,2.87,,21.66,8.5,42.38,1000.0,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2025-03-07,98.25,98.33,98.12,98.46,98.34,454,89294.58,21.33,20.98,2025-07-03,3.73,,4.91,14.0,6.98,200.0,RUB,58
RU000A0JVUK8,TQCB,СистемБ1P1,2025-03-07,96.02,96.34,95.89,96.35,96.08,65,62454.8,19.1,18.97,2025-09-30,6.5,,45.16,10.5,52.36,1000.0,RUB,58
RU000A0JVWD9,TQCB,ГТЛК БО-05,2025-03-07,97.55,97.55,97.55,97.55,97.55,5,4877.5,20.03,20.03,2025-10-17,7.07,,19.25,14.34,35.75,1000.0,RUB,58
RU000A0JVWJ6,TQCB,ГТЛК БО-06,2025-03-07,94.6,94.58,94.22,94.6,94.49,1535,1450435.1,22.97,23.21,2025-10-20,7.2,,14.67,11.64,29.02,1000.0,RUB,58
RU000A0JW0S4,TQCB,ПКТ 01,2025-03-07,89.49,89.48,88.51,89.49,88.98,68,60503.6,21.87,22.81,2025-12-09,8.97,,11.92,5.0,24.93,1000.0,RUB,58
RU000A0JW1P8,TQCB,ГТЛК БО-07,2025-03-07,94.81,95.16,94.29,95.16,94.86,59,55967.8,19.66,19.57,2025-12-16,8.87,,24.07,10.98,27.37,1000.0,RUB,58
RU000A0JW5E3,TQCB,ПКТ 02,2025-03-07,85.5,85.49,85.49,85.5,85.49,6,5129.6,18.75,18.76,2026-02-06,11.1,,0.01,0.01,0.05,1000.0,RUB,58
RU000A0JWBP5,TQCB,ПКТ 03,2025-03-07,86.29,86.66,86.25,87.32,86.79,184,159698.0,23.45,22.74,2026-03-18,11.8,,30.27,6.5,32.41,1000.0,RUB,58
RU000A0JWC82,TQCB,РЖД БО-07,2025-03-07,91.85,93.67,91.85,93.67,92.29,9,8306.5,17.27,16.72,2026-03-25,11.97,,34.61,7.75,38.64,1000.0,RUB,58
RU000A105104,TQOY,РУСАЛ БО05,2025-03-07,99.8,100.1093,99.6004,100.1093,99.6431,228,227480.15,9.19,9.63,2027-07-28,4.73,2025-08-04,8.62,8.5,42.38,1000.0,CNY,245
RU000A105112,TQOY,РУСАЛ БО06,2025-03-07,99.9999,100.0001,98.9,100.0001,99.0543,220,218939.48,8.64,11.3,2027-07-28,4.73,2025-08-04,8.62,8.5,42.38,1000.0,CNY,245
RU000A1054W1,TQOY,Полюс Б1P2,2025-03-07,90.1998,90.5,90.071,90.5,90.0181,1542,1390082.95,8.46,8.55,2027-08-24,28.73,,1.04,3.8,18.95,1000.0,CNY,245
RU000A1057D4,TQOY,МЕТАЛИН1P2,2025-03-07,90.0,91.1991,89.71,91.1991,89.9742,313,282129.7,8.41,8.42,2027-09-10,28.87,,8.52,3.7,9.22,1000.0,CNY,245
RU000A105C44,TQOY,РУСАЛ 1Р1,2025-03-07,99.4101,99.4,99.35,99.59,99.0129,72,71577.34,8.78,12.32,2025-04-24,1.5,,13.77,3.75,18.7,1000.0,CNY,245
RU000A105EV1,TQOY,ЕАБР П3-04,2025-03-07,95.5103,95.5012,95.5012,100.0,99.6404,25,24910.11,10.96,4.09,2027-11-07,7.97,,11.41,3.5,17.45,1000.0,CNY,245
RU000A105EW9,TQOY,Сегежа3P1R,2025-03-07,91.0,91.1396,90.2,91.2,90.8761,850,773913.61,20.36,20.61,2037-10-22,7.93,2025-11-06,3.3,4.15,10.35,1000.0,CNY,245
RU000A105M75,TQOY,МЕТАЛИН1P3,2025-03-07,97.245,97.0,97.0,97.2499,97.545,55,53449.5,7.17,6.73,2025-12-11,9.1,,7.57,3.25,16.21,1000.0,CNY,245
RU000A105ML5,TQOY,НорНикБ1P5,2025-03-07,100.0,100.0,100.0,100.0,100.0,1,1000.0,3.98,3.98,2025-12-15,9.2,,8.77,3.95,19.7,1000.0,CNY,245
RU000A105N25,TQOY,БДеньг-Ю01,2025-03-07,98.9,98.2005,98.0,98.9889,98.6796,216,21286.29,9.35,9.56,2026-06-03,14.33,,0.59,8.0,0.66,100.0,CNY,245
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2025-03-07,96.61,97.14,96.4277,97.142,96.6355,79,76573.06,8.6,8.57,2026-03-24,12.2,,22.24,4.95,24.68,1000.0,CNY,245
RU000A1061L9,TQOY,ЮГК 1P2,2025-03-07,99.8995,99.6225,99.6225,99.8995,99.4279,21,20970.46,7.23,15.78,2025-04-01,0.73,,23.66,5.5,27.42,1000.0,CNY,245
RU000A1063Z5,TQOY,ФосА1П1CHY,2025-03-07,99.9894,99.5001,98.6132,100.1795,98.8852,52,51420.32,4.48,18.97,2026-04-09,1.03,,6.72,4.3,10.72,1000.0,CNY,245
RU000A1071S3,TQOY,МЕТАЛИН1P5,2025-03-07,97.4996,97.9998,97.3499,97.9998,97.3281,85,82783.32,8.34,8.52,2026-04-14,12.83,,22.53,5.75,28.67,1000.0,CNY,245
RU000A1076U8,TQOY,РУСАЛ 1Р5,2025-03-07,97.7082,97.4201,97.42,97.7994,97.5816,102,99533.23,9.0,9.12,2026-05-08,13.53,,21.84,6.7,33.41,1000.0,CNY,245
RU000A107RH8,TQOY,РУСАЛ 1Р6,2025-03-07,97.49,97.4022,97.0,97.9887,97.2055,1095,1065650.94,9.44,9.67,2026-08-05,16.3,,5.92,7.2,17.95,1000.0,CNY,245
RU000A107U81,TQOY,УралСт1Р03,2025-03-07,97.1,96.79,96.5102,97.5,96.9179,274,266400.9,10.7,10.93,2026-02-19,11.2,,2.9,7.05,17.58,1000.0,CNY,245
RU000A1080Z9,TQOY,СлавЭКО1Р3,2025-03-07,99.9999,100.0,99.9001,100.0,99.995,220,219989.07,11.46,11.46,2026-03-12,11.43,,25.62,11.0,27.42,1000.0,CNY,245
