id,project,project_nick,type,category,title,body,publish_date,publish_date_t,fronturl,picture,badge,pay_option,data,_score,overview,text
67f9ab1f9a7947438a7b72e1,РБК,rbcnews,article,money,Дипломатов США попросили доносить на коллег за «антихристианский уклон»,"Посольства и все сотрудники Госдепа получили телеграмму, где просили в подробностях делиться случаями «антихристианского уклона» среди коллег — об искоренении этого явления два месяца назад распорядился Трамп",2025-04-12T03:16:21+03:00,1744416981,https://www.rbc.ru/politics/12/04/2025/67f9ab1f9a7947438a7b72e1,https://s0.rbk.ru/v6_top_pics/media/img/6/24/347444167260246.jpeg,,free,,0,,
67f9a6359a79473c012d6bc9,РБК,rbcnews,short_news,money,На Украине начали работать над аналогом системы Patriot,,2025-04-12T03:04:15+03:00,1744416255,https://www.rbc.ru/rbcfreenews/67f9a6359a79473c012d6bc9,https://s0.rbk.ru/v6_top_pics/media/img/1/99/347444821555991.jpeg,,free,,0,,
67f99f349a7947f7495a1522,РБК,rbcnews,short_news,money,Келлог обвинил The Times в искажении из-за статьи о «разделении Украины»,,2025-04-12T02:29:44+03:00,1744414184,https://www.rbc.ru/rbcfreenews/67f99f349a7947f7495a1522,https://s0.rbk.ru/v6_top_pics/media/img/0/10/347444700789100.jpeg,,free,,0,,
67f994259a79477d3a72d2ae,РБК,rbcnews,short_news,money,Вильфанд пообещал москвичам много солнца и майскую погоду,,2025-04-12T02:07:31+03:00,1744412851,https://www.rbc.ru/rbcfreenews/67f994259a79477d3a72d2ae,https://s0.rbk.ru/v6_top_pics/media/img/0/51/347444583387510.jpeg,,free,,0,,
67f993cb9a7947054b398c27,РБК,rbcnews,article,money,США потребовали от Киева контроля над газопроводом «Газпрома» на Украине,"Переговоры Киева и Вашингтона прошли 11 апреля во враждебной атмосфере. Reuters выяснил, что США захотели получить под свое управления газопровод из России в ЕС",2025-04-12T01:16:25+03:00,1744409785,https://www.rbc.ru/politics/12/04/2025/67f993cb9a7947054b398c27,https://s0.rbk.ru/v6_top_pics/media/img/6/42/347444106112426.jpeg,,free,,0,,
67f98e9b9a7947330a24a2fd,РБК,rbcnews,short_news,money,Три украинских дрона сбили на подлете к Луганску,,2025-04-12T01:07:55+03:00,1744409275,https://www.rbc.ru/rbcfreenews/67f98e9b9a7947330a24a2fd,https://s0.rbk.ru/v6_top_pics/media/img/6/12/347444579184126.jpeg,,free,,0,,
67f98cd79a7947b310dd78d0,РБК,rbcnews,article,money,Reuters узнал о враждебной атмосфере на новых переговорах США и Украины,"Максималистские требования США накалили обстановку на встрече делегаций, перспектива подписания соглашения пока остается неопределенной, пишет Reuters. Трамп грозил Зеленскому проблемами за отказ от сделки",2025-04-12T00:57:46+03:00,1744408666,https://www.rbc.ru/politics/12/04/2025/67f98cd79a7947b310dd78d0,https://s0.rbk.ru/v6_top_pics/media/img/1/96/347444085957961.jpeg,,free,,0,,
67f977619a79479bc47380ba,РБК,rbcnews,article,money,Как прошли «библиотечные» переговоры Путина с посланником Трампа. Главное,11 апреля Стив Уиткофф в Санкт-Петербурге встретился с Владимиром Путиным. Они обсудили украинское урегулирование. На фоне переговоров Дональд Трамп призвал Россию «начать действовать». Как шли переговоры — в материале РБК,2025-04-12T00:49:54+03:00,1744408194,https://www.rbc.ru/politics/12/04/2025/67f977619a79479bc47380ba,https://s0.rbk.ru/v6_top_pics/media/img/4/68/347444541521684.jpeg,,free,,0,,
67f97fde9a7947074d8a86ec,РБК,rbcnews,short_news,money,"Каллас сообщила, что «коалиция желающих» по Украине пока не договорилась","Глава дипломатии ЕС Кая Каллас заявила, что встреча «коалиции желающих» в Брюсселе не дала ответов на вопросы о реализации послевоенного урегулирования на Украине. По ее словам, дискуссии среди стран-участниц продолжаются",2025-04-12T00:18:33+03:00,1744406313,https://www.rbc.ru/rbcfreenews/67f97fde9a7947074d8a86ec,https://s0.rbk.ru/v6_top_pics/media/img/3/33/347444577046333.jpeg,,free,,0,,
67f970c69a7947f5611f7355,РБК,rbcnews,article,money,Иран начал переговоры с США из-за угрозы падения режима,"Иран без переговоров с США ждут удары по ядерным объектам, санкции и угроза масштабной войны, что усилит протесты и забастовки из-за социального напряжения: режим может пасть, предупредили лидера Ирана. Тот разрешил начать диалог",2025-04-11T23:59:47+03:00,1744405187,https://www.rbc.ru/politics/11/04/2025/67f970c69a7947f5611f7355,https://s0.rbk.ru/v6_top_pics/media/img/3/58/347444075283583.jpeg,,free,,0,,
67f974b89a794740bfabb974,РБК,rbcnews,short_news,money,Дмитриев назвал переговоры с Уиткоффом продуктивными,,2025-04-11T23:52:34+03:00,1744404754,https://www.rbc.ru/rbcfreenews/67f974b89a794740bfabb974,https://s0.rbk.ru/v6_top_pics/media/img/4/88/347444025020884.jpeg,,free,,0,,
