secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-08-16,95.79,96.05,95.5,96.05,95.84,4828,462726.19,19.02,18.97,2025-12-26,14.9,,2.0139,14.5,3.63,100,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-08-16,96.02,96.29,95.97,96.57,96.2,860,827350.4,19.11,18.57,2025-01-16,5.0,,6.24,7.85,39.14,1000,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2024-08-16,99.0,99.0,99.0,99.0,99.0,9,8910.0,10.29,10.29,2032-02-06,66.23,,0.0,9.84,49.07,1000,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-08-16,96.69,96.84,96.69,96.99,96.93,136,131823.8,16.8,16.24,2032-02-17,6.07,,43.48,9.28,46.27,1000,RUB,58
RU000A0JS934,TQCB,ЕАБР11,2024-08-16,96.4,96.5,96.4,96.5,96.48,152,146648.0,19.33,19.1,2025-01-24,5.27,,5.47,9.5,47.37,1000,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-08-16,87.48,87.98,86.7,88.04,87.46,128,111942.9,18.75,18.77,2032-06-25,21.0,,11.28,9.8,48.87,1000,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-08-16,99.03,98.85,98.85,99.1,98.85,12598,12453149.2,17.66,19.63,2032-09-17,1.3,2024-10-01,29.42,7.67,38.24,1000,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-08-16,98.15,98.25,98.05,98.45,98.2,6040,5931534.1,19.15,19.05,2028-03-21,6.83,,58.77,15.0,74.79,1000,RUB,58
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-08-16,97.0,97.68,97.0,97.99,97.46,82,79918.7,32.37,29.82,2025-11-11,2.83,,42.49,16.5,82.27,1000,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-08-16,97.37,98.06,97.37,98.06,97.61,52,50759.0,19.51,18.27,2028-11-07,2.83,2024-11-15,17.38,6.75,33.66,1000,RUB,58
RU000A0JUT85,TQCB,ПЕРЕСВЕТБ2,2024-08-16,37.97,37.97,37.97,37.97,37.97,1,379.7,10.11,10.11,2034-08-04,121.23,,36.72,0.51,87.58,1000,RUB,58
RU000A0JUV08,TQCB,ГПБ БО-10,2024-08-16,99.07,99.15,98.99,99.18,99.09,840,832378.6,17.99,17.77,2024-09-26,1.27,,31.93,8.15,41.08,1000,RUB,58
RU000A0JUW72,TQCB,РСХБ БО14,2024-08-16,99.51,99.51,99.51,99.51,99.51,2,1990.2,16.15,16.15,2024-09-30,1.4,,13.86,11.0,27.42,1000,RUB,58
RU000A0JV1X3,TQCB,РоснфтБО3,2024-08-16,98.2,98.14,97.88,98.2,98.16,127,124668.7,16.79,16.96,2024-11-28,3.37,,20.09,9.4,46.87,1000,RUB,58
RU000A0JV219,TQCB,РоснфтБО9,2024-08-16,98.0,98.14,97.98,98.14,98.0,140,137198.1,17.64,17.64,2024-11-28,3.37,,20.09,9.4,46.87,1000,RUB,58
RU000A0JV375,TQCB,ГТЛК БО-03,2024-08-16,97.84,98.04,97.76,98.08,97.88,442,432614.7,18.92,18.76,2024-12-10,3.7,,18.84,10.42,25.98,1000,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-08-16,98.3,97.73,97.73,98.5,98.36,317,311797.8,18.24,18.11,2025-03-06,6.33,,26.84,13.8,34.41,1000,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2024-08-16,94.99,94.99,94.99,94.99,94.99,1,949.9,16.0,16.0,2025-06-04,9.37,,16.77,8.5,42.38,1000,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2024-08-16,97.56,97.1,97.1,98.58,97.48,2615,509801.14,18.17,18.29,2025-07-03,10.0,,3.3,14.0,6.98,200,RUB,58
RU000A105104,TQOY,РУСАЛ БО05,2024-08-16,98.8,99.5496,98.8,99.5496,99.0633,243,240298.36,10.09,9.78,2027-07-28,11.27,2025-08-04,3.73,8.5,42.38,1000,CNY,245
RU000A105112,TQOY,РУСАЛ БО06,2024-08-16,98.512,99.3451,98.512,99.5,99.1842,200,198257.11,10.44,9.63,2027-07-28,11.27,2025-08-04,3.73,8.5,42.38,1000,CNY,245
RU000A1054W1,TQOY,Полюс Б1P2,2024-08-16,87.13,87.4984,86.9101,88.37,87.5029,288,251613.43,8.94,8.78,2027-08-24,34.13,,17.8,3.8,18.95,1000,CNY,245
RU000A1057A0,TQOY,МЕТАЛИН1P1,2024-08-16,99.0712,99.71,99.0,99.71,99.1722,90,89143.3,18.08,16.35,2024-09-13,0.83,,5.35,3.1,7.73,1000,CNY,245
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-08-16,87.3982,88.8999,86.5009,88.8999,87.1317,89,77552.4,8.68,8.79,2027-09-10,34.93,,6.39,3.7,9.22,1000,CNY,245
RU000A1057S2,TQOY,Роснфт2P12,2024-08-16,98.9999,99.0899,98.7,99.0899,99.0476,167,164882.14,16.77,16.08,2032-09-07,0.97,2024-09-20,12.53,3.05,15.21,1000,CNY,245
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-08-16,95.8,96.0,95.8,96.4724,96.2654,132,126509.73,10.56,9.77,2025-04-24,8.17,,11.61,3.75,18.7,1000,CNY,245
RU000A105EV1,TQOY,ЕАБР П3-04,2024-08-16,92.95,92.95,92.95,92.95,92.95,2,1859.0,10.0,10.0,2027-11-07,14.5,,9.4,3.5,17.45,1000,CNY,245
RU000A105EW9,TQOY,Сегежа3P1R,2024-08-16,71.4899,71.2896,70.5909,71.8997,71.31,56,39919.93,38.17,38.46,2037-10-22,14.43,2025-11-06,0.91,4.15,10.35,1000,CNY,245
RU000A105GS2,TQOY,ЮГК 1P1,2024-08-16,98.75,98.3742,98.3742,98.8491,98.5111,3,2959.73,9.24,10.28,2024-11-19,3.07,,9.42,3.95,19.7,1000,CNY,245
RU000A105M75,TQOY,МЕТАЛИН1P3,2024-08-16,93.0,93.5,93.0,93.5,93.9697,12,11170.01,9.22,8.35,2025-12-11,15.67,,5.7,3.25,16.21,1000,CNY,245
RU000A105N25,TQIY,БДеньг-Ю01,2024-08-16,95.95,96.18,94.0,96.18,94.8885,363,34441.42,11.05,11.79,2026-06-03,20.27,,0.09,8.0,0.66,100,CNY,245
RU000A105NH1,TQOY,АЛЬФАБ2Р20,2024-08-16,98.96,98.45,98.45,98.98,98.8328,86,84996.2,7.2,7.6,2024-12-23,4.2,,5.92,4.0,20.05,1000,CNY,245
RU000A105PQ7,TQOY,РУСАЛ 1Р2,2024-08-16,95.9966,95.9966,95.9966,95.9966,97.5395,1,959.97,7.29,6.0,2025-12-23,15.93,,5.63,3.95,9.85,1000,CNY,245
RU000A1060Q0,TQOY,СКФ 1Р1CNY,2024-08-16,94.1037,94.8361,94.1037,94.8361,94.8344,83,78454.11,9.2,8.66,2026-03-24,18.5,,19.39,4.95,24.68,1000,CNY,245
RU000A1061L9,TQOY,ЮГК 1P2,2024-08-16,97.55,97.7605,97.55,99.56,98.2126,367,359888.05,9.9,8.7,2025-04-01,7.33,,20.49,5.5,27.42,1000,CNY,245
RU000A1063Z5,TQOY,ФосА1П1CHY,2024-08-16,98.8,98.7987,98.1202,98.8,98.6586,99,97671.98,13.93,15.07,2026-04-09,1.73,,4.59,4.65,11.59,1000,CNY,245
RU000A1071S3,TQOY,МЕТАЛИН1P5,2024-08-16,94.5032,94.6002,94.5032,95.0001,95.1007,223,211209.1,9.63,9.2,2026-04-14,19.07,,19.22,5.75,28.67,1000,CNY,245
