secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-07-05,97.619,99.9996,90.0001,99.9996,97.9363,6,601.95,18.23,17.95,2025-12-25,16.2,,0.4411,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-07-05,96.0,96.19,95.43,96.29,95.69,13949,1334757.61,18.54,18.82,2025-12-26,16.3,,0.3625,14.5,3.63,100.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-07-05,95.89,95.82,95.57,95.89,95.79,179,171456.4,16.97,17.2,2025-01-16,6.17,,36.35,7.85,39.14,1000.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2024-07-05,97.54,97.54,97.54,97.54,97.54,1,691.56,22.54,22.54,2031-09-26,2.93,,18.9,10.69,37.79,709.0,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2024-07-05,94.3,94.29,94.29,94.3,94.3,4,2674.28,40.42,40.42,2031-09-26,2.93,,18.9,10.69,37.79,709.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-07-05,95.0,95.0,95.0,95.0,95.0,158,150100.0,18.68,18.68,2032-02-17,7.47,,32.8,9.28,46.27,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-07-05,89.35,91.19,87.11,91.19,89.18,567,505624.4,16.95,17.07,2032-06-25,22.4,,0.0,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2024-07-05,99.95,99.55,99.55,99.95,99.65,40,39861.1,10.36,17.87,2027-07-21,0.53,2024-07-31,40.86,9.15,45.62,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-07-05,98.19,97.7,97.7,98.19,97.78,18,17600.7,16.77,18.95,2032-09-17,2.7,2024-10-01,20.59,7.67,38.24,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-07-05,97.07,100.12,96.04,100.13,98.7,5,4934.8,16.82,15.62,2032-09-23,18.77,2026-04-04,35.82,14.21,70.86,1000.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-07-05,98.79,98.56,98.55,98.79,98.57,42,41398.6,17.46,17.83,2028-03-21,8.23,,41.51,15.0,74.79,1000.0,RUB,58
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-07-05,98.12,98.19,88.97,98.81,96.75,65,62890.0,23.35,28.31,2025-11-11,4.23,,23.51,16.5,82.27,1000.0,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-07-05,96.76,96.43,96.1,96.76,96.29,50,48142.5,17.32,18.96,2028-11-07,4.23,2024-11-15,9.62,6.75,33.66,1000.0,RUB,58
RU000A0JUU90,TQCB,АльфаБО-13,2024-07-05,99.98,99.97,99.97,99.98,99.98,2,1999.5,9.09,9.09,2029-08-30,1.97,,29.26,8.9,44.38,1000.0,RUB,58
RU000A0JUV08,TQCB,ГПБ БО-10,2024-07-05,98.17,98.39,97.42,98.39,97.86,6181,6048923.4,17.5,19.17,2024-09-26,2.67,,22.55,8.15,41.08,1000.0,RUB,58
RU000A0JUW72,TQCB,РСХБ БО14,2024-07-05,98.59,99.93,98.35,102.94,99.17,417,413536.4,18.53,15.55,2024-09-30,2.8,,1.21,11.0,27.42,1000.0,RUB,58
RU000A0JV1X3,TQCB,РоснфтБО3,2024-07-05,97.36,97.87,97.3,97.88,97.53,212,206772.2,17.24,16.72,2024-11-28,4.77,,9.27,9.4,46.87,1000.0,RUB,58
RU000A0JV219,TQCB,РоснфтБО9,2024-07-05,97.38,97.44,97.38,97.7,97.67,65,63483.7,17.18,16.3,2024-11-28,4.77,,9.27,9.4,46.87,1000.0,RUB,58
RU000A0JV375,TQCB,ГТЛК БО-03,2024-07-05,97.0,97.04,96.9,97.04,96.99,854,828320.5,19.12,19.15,2024-12-10,5.1,,6.85,10.42,25.98,1000.0,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-07-05,98.27,97.55,97.53,98.43,98.14,45,44164.1,17.66,17.9,2025-03-06,7.73,,10.96,13.8,34.41,1000.0,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2024-07-05,90.89,90.89,90.89,90.89,90.89,1,908.9,13.22,13.22,2025-04-15,9.37,,0.02,0.01,0.05,1000.0,RUB,58
RU000A0JVFC6,TQCB,РостелБО-1,2024-07-05,93.56,93.56,93.56,93.56,93.56,3,2806.8,15.87,15.87,2025-05-16,10.2,,9.4,7.0,34.9,1000.0,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2024-07-05,92.7,95.73,92.7,126.64,97.61,177,172777.6,18.29,11.65,2025-06-04,10.8,,6.99,8.5,42.38,1000.0,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2024-07-05,99.53,99.2,98.8,99.97,99.26,3654,725413.6,15.32,15.66,2025-07-03,11.4,,0.08,14.0,6.98,200.0,RUB,58
RU000A105104,TQOY,РУСАЛ БО05,2024-07-05,99.0,99.0001,99.0,99.1599,98.982,73,72274.91,21.55,21.9,2027-07-28,0.77,2024-08-05,16.67,3.9,19.45,1000.0,CNY,245
RU000A105112,TQOY,РУСАЛ БО06,2024-07-05,98.8098,99.0234,98.8041,99.1975,98.83,188,185800.46,25.25,24.85,2027-07-28,0.77,2024-08-05,16.67,3.9,19.45,1000.0,CNY,245
RU000A1054W1,TQOY,Полюс Б1P2,2024-07-05,89.75,89.4499,88.5117,89.75,89.599,831,744691.57,7.68,7.74,2027-08-24,35.6,,13.43,3.8,18.95,1000.0,CNY,245
RU000A1057A0,TQOY,МЕТАЛИН1P1,2024-07-05,99.1553,99.3493,99.1521,99.35,99.3351,723,718273.69,8.0,6.94,2024-09-13,2.23,,1.78,3.1,7.73,1000.0,CNY,245
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-07-05,89.7497,89.3,89.0145,89.7498,89.5516,35,31336.18,7.55,7.63,2027-09-10,36.4,,2.13,3.7,9.22,1000.0,CNY,245
RU000A1057S2,TQOY,Роснфт2P12,2024-07-05,99.1001,98.8826,98.8826,99.1762,99.1466,142,140788.13,7.91,7.66,2032-09-07,2.37,2024-09-20,9.02,3.05,15.21,1000.0,CNY,245
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-07-05,96.6,96.1122,96.1122,97.6472,96.7625,32,31034.27,8.42,8.19,2025-04-24,9.57,,7.29,3.75,18.7,1000.0,CNY,245
RU000A105EW9,TQOY,Сегежа3P1R,2024-07-05,78.7002,79.9894,78.7001,80.0,79.6321,415,330501.69,25.29,24.16,2037-10-22,15.67,2025-11-06,6.48,4.15,10.35,1000.0,CNY,245
