secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-09-30,94.5,80.1,80.1,96.0,90.8686,10,1000.56,21.99,26.19,2025-12-25,13.83,,0.237,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-09-30,95.8,95.81,95.15,95.91,95.62,3243,310080.43,19.39,19.59,2025-12-26,13.97,,0.1611,14.5,3.63,100.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-09-30,97.62,97.66,97.47,97.8,97.63,195,190374.2,17.03,16.99,2025-01-16,3.57,,15.92,7.85,39.14,1000.0,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2024-09-30,85.15,85.15,85.15,85.15,85.15,10,8515.0,22.61,22.61,2025-07-16,9.6,,0.02,0.01,0.05,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-09-30,96.36,96.0,96.0,96.36,96.0,2278,2186941.1,19.91,21.02,2032-02-17,4.9,,8.64,9.28,46.27,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-09-30,86.5,86.98,86.11,86.98,86.52,44,38066.9,20.11,20.09,2032-06-25,19.53,,23.36,9.8,48.87,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-09-30,99.75,99.76,98.68,99.76,99.65,23,22889.2,20.03,20.27,2032-09-17,5.93,2025-04-01,1.53,18.57,92.6,1000.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-09-30,98.28,98.14,98.14,98.75,98.38,300,295137.1,19.78,19.53,2028-03-21,5.83,,2.47,15.0,74.79,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2024-09-30,80.64,80.65,80.64,80.65,80.64,4,3225.7,24.54,24.54,2025-09-24,11.93,,0.0,0.01,0.05,1000.0,RUB,58
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-09-30,99.04,99.02,99.02,99.04,99.03,3,2970.9,26.18,26.29,2025-11-11,1.4,,62.84,16.5,82.27,1000.0,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-09-30,98.73,98.5,98.5,98.79,98.53,441,434496.9,18.99,21.05,2028-11-07,1.4,2024-11-15,25.71,6.75,33.66,1000.0,RUB,58
RU000A0JV1X3,TQCB,РоснфтБО3,2024-09-30,98.75,98.72,98.71,98.93,98.84,548,541641.1,18.19,17.54,2024-11-28,1.93,,31.68,9.4,46.87,1000.0,RUB,58
RU000A0JV219,TQCB,РоснфтБО9,2024-09-30,98.51,98.99,98.48,98.99,98.51,19078,18793716.2,19.96,19.96,2024-11-28,1.93,,31.68,9.4,46.87,1000.0,RUB,58
RU000A0JV375,TQCB,ГТЛК БО-03,2024-09-30,98.35,98.6,98.33,98.6,98.45,271,266798.9,20.78,20.14,2024-12-10,2.33,,5.71,10.42,25.98,1000.0,RUB,58
RU000A0JV9D8,TQCB,ВЭБлизБ06,2024-09-30,97.46,95.01,95.01,97.46,97.06,7,6794.2,15.45,16.69,2025-02-18,4.67,,8.89,7.91,39.44,1000.0,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-09-30,97.99,97.83,97.37,98.24,97.79,668,653215.4,20.13,20.71,2025-03-06,5.1,,9.45,13.8,34.41,1000.0,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2024-09-30,91.6,90.12,90.12,93.66,91.23,37,33755.9,17.76,18.65,2025-04-15,6.53,,0.05,0.01,0.05,1000.0,RUB,58
