secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-11-05,96.0,96.0,96.0,96.0,96.0,1,109.15,20.69,20.69,2025-12-25,12.67,,1.9581,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-11-05,92.94,93.0,91.52,93.21,92.58,7191,665778.55,23.15,23.59,2025-12-26,12.77,,1.5708,14.5,3.63,100.0,RUB,58
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2024-11-05,98.99,98.99,98.99,98.99,98.99,16,15838.4,24.11,24.11,2028-09-15,4.3,,27.95,20.0,99.18,1000.0,RUB,58
RU000A0JQRD9,TQCB,РЖД-23 обл,2024-11-05,98.3,98.13,97.71,99.0,98.46,1782,1754471.5,17.61,16.65,2025-01-16,2.37,,23.66,7.85,39.14,1000.0,RUB,58
RU000A0JR4U9,TQCB,ГлДорога 3,2024-11-05,99.4,,,,,0,0.0,,,2028-10-30,,,0.15,11.09,55.3,500.0,RUB,58
RU000A0JRJB8,TQCB,ЗСД 01,2024-11-05,114.98,114.98,114.98,114.98,114.98,3,3449.4,7.63,7.63,2031-05-13,58.5,,48.05,10.44,52.06,1000.0,RUB,58
RU000A0JRJL7,TQCB,ЗСД 02,2024-11-05,106.41,106.41,106.41,106.41,106.41,1,1064.1,9.32,9.32,2031-05-13,57.53,,48.05,10.44,52.06,1000.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2024-11-05,84.22,,,,,0,0.0,,,2031-09-26,4.97,,7.14,12.05,40.62,676.0,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2024-11-05,85.22,85.75,85.22,85.75,85.25,40,23051.19,65.47,65.33,2031-09-26,4.97,,7.14,12.05,40.62,676.0,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2024-11-05,86.32,86.4,86.32,86.4,86.39,7,6047.2,23.76,23.62,2025-07-16,8.4,,0.03,0.01,0.05,1000.0,RUB,58
RU000A0JS4J1,TQCB,ЗСД 03,2024-11-05,112.49,,,,,0,0.0,,,2032-02-06,,,21.84,9.84,49.07,1000.0,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2024-11-05,93.0,93.0,93.0,93.0,93.0,22,20460.0,11.59,11.59,2032-02-06,62.7,,21.84,9.84,49.07,1000.0,RUB,58
RU000A0JS4L7,TQCB,ЗСД 05,2024-11-05,116.3,,,,,0,0.0,,,2032-02-06,,,21.84,9.84,49.07,1000.0,RUB,58
