secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
KG000A3LSC78,TQCB,Кыргыз. 01,2024-07-16,99.9995,99.9995,99.9995,99.9995,99.9995,1,102.94,16.14,16.14,2025-12-25,15.9,,0.9308,15.5,3.88,100,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2024-07-16,95.61,95.76,95.06,96.39,95.68,2191,209628.23,18.95,18.88,2025-12-26,16.0,,0.8056,14.5,3.63,100,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2024-07-16,93.84,93.84,93.84,93.84,93.84,5,3326.63,47.33,47.33,2031-09-26,2.63,,21.18,10.69,37.79,709,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2024-07-16,94.99,94.62,94.62,95.98,94.63,165,156144.4,19.08,19.83,2032-02-17,7.17,,35.59,9.28,46.27,1000,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2024-07-16,87.7,86.1,86.1,87.93,87.34,92,80355.6,18.23,18.5,2032-06-25,22.1,,2.95,9.8,48.87,1000,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2024-07-16,99.75,99.76,99.75,99.76,99.76,825,823018.0,16.78,16.77,2027-07-21,11.4,2025-07-30,43.62,9.15,45.62,1000,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2024-07-16,98.19,97.7,97.7,98.19,97.78,13,12710.8,17.92,20.39,2032-09-17,2.4,2024-10-01,22.9,7.67,38.24,1000,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2024-07-16,99.38,99.37,98.48,99.38,99.08,9,8917.0,15.13,15.35,2032-09-23,18.47,2026-04-04,40.1,14.21,70.86,1000,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2024-07-16,98.4,98.45,97.2,98.45,98.15,210,206119.7,18.21,18.65,2028-03-21,7.93,,46.03,15.0,74.79,1000,RUB,58
RU000A0JUAG0,TQIR,РСГ-ФинБ01,2024-07-16,99.11,99.73,96.88,99.73,98.73,27,26657.6,20.11,21.5,2025-11-11,3.93,,28.48,16.5,82.27,1000,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2024-07-16,96.26,97.06,96.26,97.06,96.4,19,18315.4,20.02,19.49,2028-11-07,3.93,2024-11-15,11.65,6.75,33.66,1000,RUB,58
RU000A0JUV08,TQCB,ГПБ БО-10,2024-07-16,98.26,98.22,98.14,98.46,98.37,778,765305.0,18.16,17.5,2024-09-26,2.37,,25.01,8.15,41.08,1000,RUB,58
RU000A0JUW72,TQCB,РСХБ БО14,2024-07-16,99.91,99.91,99.91,99.91,99.91,1,999.1,11.92,11.92,2024-09-30,2.5,,4.52,11.0,27.42,1000,RUB,58
RU000A0JV1X3,TQCB,РоснфтБО3,2024-07-16,97.69,97.2,97.2,97.7,97.68,20504,20028816.8,16.67,16.7,2024-11-28,4.47,,12.1,9.4,46.87,1000,RUB,58
RU000A0JV219,TQCB,РоснфтБО9,2024-07-16,97.7,97.62,97.36,97.7,97.6,85437,83389806.3,16.64,16.96,2024-11-28,4.47,,12.1,9.4,46.87,1000,RUB,58
RU000A0JV375,TQCB,ГТЛК БО-03,2024-07-16,97.37,97.26,96.9,97.37,96.98,488,473272.9,18.49,19.69,2024-12-10,4.8,,9.99,10.42,25.98,1000,RUB,58
RU000A0JV8G3,TQCB,ВЭБлизБ05,2024-07-16,89.05,89.05,89.05,89.05,89.05,1,890.5,23.44,23.44,2025-02-04,6.73,,0.44,0.1,0.5,1000,RUB,58
RU000A0JV9D8,TQCB,ВЭБлизБ06,2024-07-16,100.0,92.48,92.48,100.0,99.67,23,22924.7,8.05,8.65,2025-02-18,6.97,,31.86,7.91,39.44,1000,RUB,58
RU000A0JVA10,TQCB,ГТЛК БО-04,2024-07-16,97.75,98.31,97.53,98.31,97.78,299,292358.1,18.79,18.73,2025-03-06,7.43,,15.12,13.8,34.41,1000,RUB,58
RU000A0JVD25,TQCB,РусГидро09,2024-07-16,90.8,90.8,90.8,90.8,90.8,4,3632.0,13.84,13.84,2025-04-15,9.07,,0.02,0.01,0.05,1000,RUB,58
RU000A0JVFC6,TQCB,РостелБО-1,2024-07-16,95.9,93.22,92.88,95.9,95.29,20,19058.4,12.69,13.57,2025-05-16,9.9,,11.51,7.0,34.9,1000,RUB,58
RU000A0JVHH1,TQCB,ТрансФБО39,2024-07-16,93.32,93.32,93.32,93.32,93.32,2,1866.4,17.65,17.65,2025-06-04,10.47,,9.55,8.5,42.38,1000,RUB,58
RU000A0JVM81,TQCB,Оренб35003,2024-07-16,99.5,99.76,99.13,99.76,99.51,551,109664.64,15.37,15.36,2025-07-03,11.1,,0.92,14.0,6.98,200,RUB,58
RU000A105104,TQOY,РУСАЛ БО05,2024-07-16,99.0001,98.721,98.0024,99.1,98.965,682,674822.42,34.41,35.64,2027-07-28,0.47,2024-08-05,17.84,3.9,19.45,1000,CNY,245
RU000A105112,TQOY,РУСАЛ БО06,2024-07-16,99.0401,98.402,98.38,99.0401,98.454,1409,1387216.45,33.03,54.86,2027-07-28,0.47,2024-08-05,17.84,3.9,19.45,1000,CNY,245
RU000A1054W1,TQOY,Полюс Б1P2,2024-07-16,87.0023,87.5834,86.1202,87.7299,87.1853,1510,1315639.74,8.85,8.77,2027-08-24,35.23,,14.58,3.8,18.95,1000,CNY,245
RU000A1057A0,TQOY,МЕТАЛИН1P1,2024-07-16,99.1944,99.1946,98.73,99.1946,99.1614,28,27765.19,8.5,8.73,2024-09-13,1.93,,2.72,3.1,7.73,1000,CNY,245
RU000A1057D4,TQOY,МЕТАЛИН1P2,2024-07-16,87.0,87.0103,86.203,88.1975,87.4246,114,99609.01,8.71,8.53,2027-09-10,36.07,,3.24,3.7,9.22,1000,CNY,245
RU000A1057S2,TQOY,Роснфт2P12,2024-07-16,98.5,98.7915,97.45,98.7915,98.0811,2102,2061665.03,12.55,15.38,2032-09-07,2.07,2024-09-20,9.94,3.05,15.21,1000,CNY,245
RU000A105C44,TQOY,РУСАЛ 1Р1,2024-07-16,95.65,96.9999,95.4781,97.4999,96.1498,290,279514.8,9.97,9.23,2025-04-24,9.27,,8.42,3.75,18.7,1000,CNY,245
RU000A105EW9,TQOY,Сегежа3P1R,2024-07-16,73.4688,73.7997,72.0,74.9992,72.731,315,228646.57,32.69,33.75,2037-10-22,15.33,2025-11-06,7.73,4.15,10.35,1000,CNY,245
RU000A105GS2,TQOY,ЮГК 1P1,2024-07-16,98.9432,97.5605,97.541,98.9432,98.3563,35,34424.74,7.23,9.1,2024-11-19,4.17,,6.06,3.95,19.7,1000,CNY,245
