secid,boardid,name,tradedate,price,price_open,price_low,price_high,price_waprice,volume,value,yield,yield_atwap,maturity_date,duration,offer_date,accint,coupon_percent,coupon_value,face_value,face_unit,board_group
BYM000001818,TQCB,РесБел 331,2025-03-11,91.7,92.5556,91.5105,93.37,91.8279,1713,139098083.13,,0.0,2027-06-29,,,1366.117,7.63,38.44,1000.0,USD,58
BYM000001917,TQCB,РесБел 334,2025-03-11,92.0,94.0,91.0,94.0,91.7659,314,25468323.67,,0.0,2026-02-24,,,213.4006,5.88,29.13,1000.0,USD,58
BYM000001925,TQCB,РесБел 335,2025-03-11,80.0065,88.0,78.8001,89.9,81.5281,555,39993525.64,,0.0,2031-02-24,,,231.6713,6.38,31.63,1000.0,USD,58
BYM000001941,TQCB,РесБел 336,2025-03-11,81.0,79.0,79.0,88.0,81.1787,322,23104002.77,,0.0,2030-02-28,,,165.1509,6.2,30.75,1000.0,USD,58
KG000A3LSC78,TQCB,Кыргыз. 01,2025-03-11,99.7,,,,,0,0.0,,,2025-12-25,,,3.3073,15.5,3.88,100.0,KGS,58
KG000A3LSJ06,TQCB,Кыргыз. 02,2025-03-11,95.77,95.91,95.68,95.91,95.75,2043,195612.31,21.62,21.65,2025-12-26,9.0,,3.0208,14.5,3.63,100.0,RUB,58
RU000A0JQAM6,TQCB,ДОМ.РФ15об,2025-03-11,101.01,,,,,0,0.0,,,2028-09-15,,,96.99,20.0,99.18,1000.0,RUB,58
RU000A0JR4U9,TQCB,ГлДорога 3,2025-03-11,80.01,,,,,0,0.0,,,2028-10-30,,,19.29,11.09,55.3,500.0,RUB,58
RU000A0JRJB8,TQCB,ЗСД 01,2025-03-11,110.0,,,,,0,0.0,,,2031-05-13,,,32.04,10.44,52.06,1000.0,RUB,58
RU000A0JRJL7,TQCB,ЗСД 02,2025-03-11,112.97,,,,,0,0.0,,,2031-05-13,,,32.04,10.44,52.06,1000.0,RUB,58
RU000A0JRU20,TQCB,СЗКК 03,2025-03-11,90.5,90.5,90.5,90.5,90.5,110,67295.8,403.03,403.03,2031-09-26,0.77,,35.26,12.05,40.62,676.0,RUB,58
RU000A0JRU46,TQCB,СЗКК 04,2025-03-11,83.94,84.89,78.23,86.0,83.09,40,22467.94,,,2031-09-26,0.77,,35.26,12.05,40.62,676.0,RUB,58
RU000A0JRZ74,TQCB,БМБанкБ03,2025-03-11,93.01,93.01,93.01,93.01,93.01,1,930.1,23.37,23.37,2025-07-16,4.2,,0.01,0.01,0.05,1000.0,RUB,58
RU000A0JS4J1,TQCB,ЗСД 03,2025-03-11,112.49,,,,,0,0.0,,,2032-02-06,,,6.74,9.84,49.07,1000.0,RUB,58
RU000A0JS4K9,TQCB,ЗСД 04,2025-03-11,95.02,,,,,0,0.0,,,2032-02-06,,,6.74,9.84,49.07,1000.0,RUB,58
RU000A0JS4L7,TQCB,ЗСД 05,2025-03-11,111.99,,,,,0,0.0,,,2032-02-06,,,6.74,9.84,49.07,1000.0,RUB,58
RU000A0JS4Z7,TQCB,ВЭБ.РФ 21,2025-03-11,107.55,107.38,107.0,107.55,107.54,383,411887.5,15.92,15.92,2032-02-17,25.17,,7.35,19.15,95.49,1000.0,RUB,58
RU000A0JS9X1,TQCB,СитиматНН,2025-03-11,,,,,,0,0.0,,,2036-12-20,,,,0.0,127.7,1000.0,RUB,58
RU000A0JSGV0,TQCB,РЖД-32 обл,2025-03-11,89.18,88.83,88.68,89.2,89.01,78,69426.6,20.46,20.65,2032-06-25,15.03,,17.99,9.8,48.87,1000.0,RUB,58
RU000A0JSQ58,TQCB,ФСК РС-22,2025-03-11,98.12,,,,,0,0.0,,,2027-07-21,4.43,2025-07-30,21.04,16.0,79.78,1000.0,RUB,58
RU000A0JT403,TQCB,ВЭБ.РФ 18,2025-03-11,102.22,,,,,0,0.0,,,2032-09-17,0.53,2025-04-01,83.95,18.57,92.6,1000.0,RUB,58
RU000A0JT6B2,TQCB,ВЭБ.РФ 19,2025-03-11,96.41,95.41,94.04,96.41,95.47,36,34370.9,18.87,20.02,2032-09-23,11.63,2026-04-04,61.9,14.21,70.86,1000.0,RUB,58
RU000A0JT7T2,TQCB,ФСК РС-21,2025-03-11,99.0,,,,,0,0.0,,,2027-10-06,,2025-04-16,50.3,12.0,59.84,1000.0,RUB,58
RU000A0JTB96,TQCB,ГлДорога 7,2025-03-11,97.6,97.6,97.6,97.6,97.6,1,610.0,14.94,14.94,2029-10-30,7.9,,23.93,11.09,69.12,625.0,RUB,58
RU000A0JTFB2,TQCB,ГлДорога 6,2025-03-11,104.89,,,,,0,0.0,,,2028-11-22,,,15.8,11.09,55.3,500.0,RUB,58
RU000A0JTU85,TQCB,РЖД-28 обл,2025-03-11,100.29,100.3,99.95,100.4,100.0,29212,29212851.2,6.59,15.01,2028-03-21,0.43,,69.04,15.0,74.79,1000.0,RUB,58
RU000A0JTW83,TQCB,ДОМ.РФ25об,2025-03-11,99.0,,,,,0,0.0,,,2026-10-01,,2026-07-03,17.25,18.25,22.5,500.0,RUB,58
RU000A0JTYJ6,TQCB,ФСК РС-23,2025-03-11,,,,,,0,0.0,,,2048-04-27,,,4.32,10.52,26.23,1000.0,RUB,58
RU000A0JTYK4,TQCB,ФСК РС-28,2025-03-11,,,,,,0,0.0,,,2048-04-27,,,4.32,10.52,26.23,1000.0,RUB,58
RU000A0JTZF1,TQCB,ДОМ.РФ26об,2025-03-11,116.05,,,,,0,0.0,,,2029-11-01,,2025-05-06,22.28,21.4,52.18,1000.0,RUB,58
RU000A0JU0N7,TQCB,БМБанкБ02,2025-03-11,93.59,93.59,93.59,93.59,93.59,1,935.9,13.14,13.14,2025-09-24,6.53,,0.05,0.01,0.05,1000.0,RUB,58
RU000A0JU2K9,TQCB,ФСК РС-26,2025-03-11,,,,,,0,0.0,,,2048-06-30,,2047-07-09,12.11,10.52,26.23,1000.0,RUB,58
RU000A0JU2L7,TQCB,ФСК РС-27,2025-03-11,,,,,,0,0.0,,,2048-06-30,,2047-07-09,12.11,10.52,26.23,1000.0,RUB,58
RU000A0JU7S1,TQCB,ФСК РС-29,2025-03-11,,,,,,0,0.0,,,2048-09-07,,,17.32,9.88,24.63,1000.0,RUB,58
RU000A0JU9K4,TQCB,Ситимат01,2025-03-11,98.9,,,,,0,0.0,,,2036-12-20,,,169.32,20.0,200.0,1000.0,RUB,58
RU000A0JUAG0,TQCB,РСГ-ФинБ01,2025-03-11,99.46,99.57,99.46,99.99,99.87,44,43944.7,23.95,21.16,2025-11-11,2.07,,65.21,20.0,99.73,1000.0,RUB,58
RU000A0JUAH8,TQCB,РЖД-30 обл,2025-03-11,101.49,101.5,101.24,101.5,101.26,22123,22402829.0,20.8,21.21,2028-11-07,7.53,,73.36,22.5,112.19,1000.0,RUB,58
