date,KG000A3LSJ06,RU000A0JS4Z7,RU000A0JSGV0,RU000A0JVA10,RU000A0JVD25,RU000A105104,RU000A105112,RU000A1054W1,RU000A1057D4,RU000A105C44,RU000A105EW9,RU000A105M75,RU000A105N25,RU000A105PQ7,RU000A1060Q0,RU000A1061L9,RU000A1071S3,RU000A1076U8,RU000A107RH8,RU000A107U81
2024-08-01,96.17,96.08,87.33,97.97,,99.0983,98.5,87.0657,87.9865,95.9,70.992,92.35,97.2999,91.104,94.1503,97.93,95.0104,95.9995,94.85,96.79
2024-08-02,96.0,95.5,87.99,98.07,93.9,98.4987,98.4949,86.73,87.3913,96.6003,71.4,92.2,95.8996,90.8223,94.6997,97.7453,95.49,95.5301,94.986,95.75
2024-08-03,96.0,95.5,87.99,98.07,93.9,98.4987,98.4949,86.73,87.3913,96.6003,71.4,92.2,95.8996,90.8223,94.6997,97.7453,95.49,95.5301,94.986,95.75
2024-08-04,96.0,95.5,87.99,98.07,93.9,98.4987,98.4949,86.73,87.3913,96.6003,71.4,92.2,95.8996,90.8223,94.6997,97.7453,95.49,95.5301,94.986,95.75
2024-08-05,96.22,96.25,88.07,98.08,89.22,99.0,98.8903,87.3988,86.6003,96.1278,71.0,93.8499,96.7,93.9996,94.0999,97.77,95.9299,96.4099,95.186,96.25
2024-08-06,96.21,96.29,87.98,98.04,91.36,99.05,99.4996,87.5935,87.8473,96.695,70.131,92.5085,97.3492,91.99,94.0001,97.7187,95.051,95.6551,95.407,97.0
2024-08-07,96.13,96.3,88.97,97.97,91.36,99.3501,99.2026,87.52,87.8779,96.51,71.3893,93.8498,96.8897,91.5,94.8,98.2497,95.9999,95.9001,96.76,97.3
2024-08-08,95.55,97.0,88.64,98.07,,99.6,99.4599,87.7889,87.9119,97.0607,70.6451,93.85,95.9299,95.6985,94.8999,98.8101,95.1025,96.4,96.4,97.996
2024-08-09,95.8,95.67,88.99,97.9,91.36,99.6002,99.4998,87.4,88.1839,96.5601,70.7095,93.0111,96.97,93.3,94.9079,98.9473,95.2997,96.9029,96.6999,97.9279
2024-08-10,95.8,95.67,88.99,97.9,91.36,99.6002,99.4998,87.4,88.1839,96.5601,70.7095,93.0111,96.97,93.3,94.9079,98.9473,95.2997,96.9029,96.6999,97.9279
2024-08-11,95.8,95.67,88.99,97.9,91.36,99.6002,99.4998,87.4,88.1839,96.5601,70.7095,93.0111,96.97,93.3,94.9079,98.9473,95.2997,96.9029,96.6999,97.9279
2024-08-12,96.17,97.89,88.52,97.8,91.34,99.4,99.35,87.007,87.5001,96.5501,70.6656,93.0001,96.4302,,94.8685,98.0044,94.78,96.0838,96.891,97.8872
2024-08-13,96.14,97.9,88.88,98.22,91.36,99.002,99.0025,87.1116,86.8799,96.0014,70.749,92.7038,96.1699,92.0574,94.8499,97.9399,95.67,95.189,96.0799,96.8712
2024-08-14,96.0,96.21,88.12,98.18,91.37,99.25,99.3916,87.75,87.9726,95.9999,71.2933,92.6,96.6996,93.9989,94.1101,97.8,94.5008,95.4,96.5895,97.4699
2024-08-15,95.9,95.32,87.51,98.08,92.56,98.8701,98.8202,87.4991,87.0131,96.0001,70.55,94.3499,96.4689,97.195,94.2223,97.9,94.6,95.9987,95.45,97.358
2024-08-16,95.79,96.69,87.48,98.3,,98.8,98.512,87.13,87.3982,95.8,71.4899,93.0,95.95,95.9966,94.1037,97.55,94.5032,95.5,95.9988,96.2011
2024-08-17,95.79,96.69,87.48,98.3,,98.8,98.512,87.13,87.3982,95.8,71.4899,93.0,95.95,95.9966,94.1037,97.55,94.5032,95.5,95.9988,96.2011
2024-08-18,95.79,96.69,87.48,98.3,,98.8,98.512,87.13,87.3982,95.8,71.4899,93.0,95.95,95.9966,94.1037,97.55,94.5032,95.5,95.9988,96.2011
2024-08-19,95.94,95.57,87.08,98.07,90.18,98.8002,98.5339,86.9897,86.3801,96.1757,70.6101,93.5,95.0,95.9697,94.02,97.6,94.2,95.5,95.15,95.9012
2024-08-20,95.98,96.69,87.5,98.07,92.67,99.0,98.51,86.9098,88.341,96.4,70.7218,,95.0,91.257,94.4812,97.5,94.997,95.4997,95.5799,96.0
2024-08-21,96.09,96.19,87.59,98.0,90.31,99.1368,99.1991,87.03,87.4965,96.4,70.7,93.5,94.33,90.7553,94.0,97.8,94.9963,94.5068,95.6179,96.2602
2024-08-22,96.44,96.22,87.5,98.48,90.63,99.1999,98.946,87.53,87.6801,95.0,70.8999,94.35,94.9999,93.9959,94.5,97.9,94.0001,95.6888,95.6,98.3
2024-08-23,95.86,96.59,87.69,98.01,92.46,98.2,98.64,87.2,87.9999,96.0,69.6011,94.3498,96.0999,90.7589,94.1502,97.41,94.0,94.7788,95.4396,98.49
2024-08-24,95.86,96.59,87.69,98.01,92.46,98.2,98.64,87.2,87.9999,96.0,69.6011,94.3498,96.0999,90.7589,94.1502,97.41,94.0,94.7788,95.4396,98.49
2024-08-25,95.86,96.59,87.69,98.01,92.46,98.2,98.64,87.2,87.9999,96.0,69.6011,94.3498,96.0999,90.7589,94.1502,97.41,94.0,94.7788,95.4396,98.49
2024-08-26,96.09,96.39,87.37,98.26,90.03,99.0968,98.7807,87.563,87.9998,96.2897,70.7999,94.35,95.3501,93.4,93.95,97.9,94.0,96.2978,95.5,97.2
2024-08-27,95.6,95.42,87.28,97.84,91.96,98.1419,98.0135,87.1001,88.07,95.696,70.4989,94.35,95.05,93.9988,94.4499,97.9,94.0,96.09,95.4998,97.27
2024-08-28,95.28,95.55,86.92,98.02,91.04,98.4289,99.0872,86.9968,87.9478,95.45,71.4997,94.35,96.0,92.55,94.3,97.6,94.06,95.5,95.5399,96.75
2024-08-29,95.49,95.69,87.16,98.03,90.76,98.1601,98.5001,86.6,87.8999,95.9,70.011,94.35,96.45,92.407,94.5,97.6002,94.9995,94.8006,95.4994,97.4998
2024-08-30,94.87,95.84,86.48,98.16,,98.648,98.22,87.2853,86.5588,95.6,70.3,92.0788,95.25,93.1689,94.4985,97.7,95.49,94.95,95.1145,96.0002
2024-08-31,94.87,95.84,86.48,98.16,,98.648,98.22,87.2853,86.5588,95.6,70.3,92.0788,95.25,93.1689,94.4985,97.7,95.49,94.95,95.1145,96.0002
2024-09-01,94.87,95.84,86.48,98.16,,98.648,98.22,87.2853,86.5588,95.6,70.3,92.0788,95.25,93.1689,94.4985,97.7,95.49,94.95,95.1145,96.0002
2024-09-02,95.29,95.01,86.29,97.9,89.62,98.5202,98.0601,86.9892,87.8981,95.1,68.491,92.5001,94.3399,91.2,94.499,97.7,94.9999,95.3682,95.5994,96.1
2024-09-03,95.93,94.8,85.99,97.82,91.67,98.0508,98.0,85.5301,86.94,95.3,66.6664,92.5,92.0003,92.9986,93.5501,97.0207,93.1,94.0002,94.4,96.3969
2024-09-04,95.44,95.65,86.03,97.82,91.64,95.91,97.4347,82.7,85.9999,93.007,64.5,91.8,90.0,87.8052,90.42,95.8,92.5999,90.0,91.1,94.3991
2024-09-05,95.86,95.66,86.78,98.27,92.68,97.7,96.6998,84.7461,86.2892,93.6699,67.9899,,94.94,93.9649,93.7988,97.5,92.4,93.0878,93.8,95.7861
2024-09-06,94.94,95.7,86.84,98.48,89.86,97.3999,97.0008,84.85,86.29,93.0002,67.94,91.72,94.7999,92.3,92.1503,94.9807,92.9487,93.07,92.9875,96.2
2024-09-07,94.94,95.7,86.84,98.48,89.86,97.3999,97.0008,84.85,86.29,93.0002,67.94,91.72,94.7999,92.3,92.1503,94.9807,92.9487,93.07,92.9875,96.2
2024-09-08,94.94,95.7,86.84,98.48,89.86,97.3999,97.0008,84.85,86.29,93.0002,67.94,91.72,94.7999,92.3,92.1503,94.9807,92.9487,93.07,92.9875,96.2
2024-09-09,95.89,95.92,86.97,98.82,92.25,96.997,96.7005,83.6933,85.296,93.6,67.3001,91.7003,94.7699,,93.1999,97.2956,92.9,92.83,94.3,95.1001
2024-09-10,95.75,96.12,87.38,98.6,92.24,96.5,97.4996,83.3001,83.235,93.7,68.5959,91.2,92.5,93.9412,92.9966,96.45,92.99,94.4437,93.6,95.7
2024-09-11,95.81,95.1,87.67,98.93,91.44,96.698,97.9819,83.7499,83.4,93.7,68.5973,90.0,94.6999,92.0,92.99,96.8919,92.6142,94.4968,93.7915,96.3997
2024-09-12,95.9,95.89,87.09,98.12,92.61,96.3143,97.4968,83.2701,83.41,93.85,67.0,93.199,94.7979,93.896,92.99,96.1,92.6187,93.0001,93.3,95.8
2024-09-13,95.68,96.26,87.43,98.44,92.0,95.8002,97.7999,82.7999,83.6999,93.5,67.3998,93.0999,94.899,93.4998,92.0146,96.7,93.0,94.8997,93.6903,95.6998
2024-09-14,95.68,96.26,87.43,98.44,92.0,95.8002,97.7999,82.7999,83.6999,93.5,67.3998,93.0999,94.899,93.4998,92.0146,96.7,93.0,94.8997,93.6903,95.6998
2024-09-15,95.68,96.26,87.43,98.44,92.0,95.8002,97.7999,82.7999,83.6999,93.5,67.3998,93.0999,94.899,93.4998,92.0146,96.7,93.0,94.8997,93.6903,95.6998
2024-09-16,95.64,95.68,87.29,98.01,93.05,96.31,98.0998,83.9987,83.7,93.7,66.4,92.8,94.8989,,93.47,96.9721,93.0,94.0567,93.1021,94.4
2024-09-17,95.97,96.22,86.97,97.36,93.04,96.14,97.002,83.3,83.6992,93.7,67.5,92.6994,95.2201,92.3,92.9756,96.96,93.5999,92.8,93.3997,94.4058
2024-09-18,95.68,95.84,87.19,97.98,95.85,96.2,96.9,80.88,82.9,93.7,68.9573,91.4,95.22,93.9893,92.2994,96.9705,92.9928,93.6999,93.194,91.0015
2024-09-19,95.02,95.83,86.92,98.18,,96.4,97.7,80.9001,81.4999,93.65,67.6023,89.5,95.0203,93.85,90.5,97.0,92.9,91.9999,92.7998,93.5974
2024-09-20,95.64,95.26,87.01,97.7,,95.05,97.4999,81.0995,80.81,93.8,68.2397,90.15,95.43,91.1843,91.0004,97.675,92.52,92.489,92.9999,93.2
2024-09-21,95.64,95.26,87.01,97.7,,95.05,97.4999,81.0995,80.81,93.8,68.2397,90.15,95.43,91.1843,91.0004,97.675,92.52,92.489,92.9999,93.2
2024-09-22,95.64,95.26,87.01,97.7,,95.05,97.4999,81.0995,80.81,93.8,68.2397,90.15,95.43,91.1843,91.0004,97.675,92.52,92.489,92.9999,93.2
2024-09-23,95.84,95.6,86.34,98.07,93.02,95.1036,96.9961,81.3226,81.9,94.0,66.9009,90.3,95.5,93.978,91.9999,97.4999,92.3,94.01,91.1,93.6999
2024-09-24,95.0,95.8,86.79,98.0,93.01,96.5991,96.7,81.6,81.4749,94.25,67.2,90.8,95.4399,,91.2021,97.79,92.8,93.4,92.5,94.6
2024-09-25,95.58,95.9,86.79,98.36,,96.2993,96.7987,81.6499,80.5294,94.3,67.15,92.24,95.42,92.7473,91.2203,97.6922,92.9999,93.8202,92.9489,94.1
2024-09-26,96.0,95.75,86.5,98.39,90.77,96.4942,95.0295,81.0,81.8228,94.31,66.71,92.1998,95.3887,90.5008,91.3997,97.6978,92.5,94.0711,91.5101,94.4953
2024-09-27,95.81,96.34,86.88,98.3,91.01,95.4998,95.5309,80.96,81.9739,94.51,66.5,92.1998,95.005,90.9,90.72,97.8007,92.202,93.5,92.29,94.4492
2024-09-28,95.81,96.34,86.88,98.3,91.01,95.4998,95.5309,80.96,81.9739,94.51,66.5,92.1998,95.005,90.9,90.72,97.8007,92.202,93.5,92.29,94.4492
2024-09-29,95.81,96.34,86.88,98.3,91.01,95.4998,95.5309,80.96,81.9739,94.51,66.5,92.1998,95.005,90.9,90.72,97.8007,92.202,93.5,92.29,94.4492
2024-09-30,95.8,96.36,86.5,97.99,91.6,96.7982,96.3803,81.25,81.6,95.4999,66.3642,92.1981,95.1,90.5,91.3999,97.3002,92.8,94.0,92.0002,94.5999
2024-10-01,95.78,96.04,86.11,98.0,92.99,96.3515,95.78,81.0442,80.0,95.3501,64.9435,92.199,94.2126,92.0,90.7502,97.5,92.4,93.923,93.0,93.597
2024-10-02,96.25,96.28,86.42,98.04,90.94,97.1491,95.2,80.5,80.7956,94.71,63.6,91.9999,94.6,90.5004,90.9998,97.6,91.6002,91.13,92.5,93.0
2024-10-03,96.26,96.29,86.11,97.94,91.99,95.99,96.1955,80.75,80.9063,95.0,65.0002,91.9999,94.71,93.4985,90.9,97.1,92.8,91.0,92.9999,93.4
2024-10-04,95.41,96.22,85.84,98.15,93.0,95.6515,95.5871,80.55,80.923,95.2079,62.6956,,95.3899,93.3992,90.9899,97.0329,92.4996,89.8505,92.7999,93.3862
2024-10-05,95.41,96.22,85.84,98.15,93.0,95.6515,95.5871,80.55,80.923,95.2079,62.6956,,95.3899,93.3992,90.9899,97.0329,92.4996,89.8505,92.7999,93.3862
2024-10-06,95.41,96.22,85.84,98.15,93.0,95.6515,95.5871,80.55,80.923,95.2079,62.6956,,95.3899,93.3992,90.9899,97.0329,92.4996,89.8505,92.7999,93.3862
2024-10-07,95.3,96.27,85.93,98.47,92.93,96.3985,95.2,80.2,80.8812,95.75,62.9999,91.0,94.1497,91.0054,90.9999,97.55,92.45,90.75,92.3,93.2493
2024-10-08,95.57,96.74,86.15,98.48,,96.49,95.0,80.5,80.6573,95.4232,63.4898,91.0,93.801,91.0,90.4,96.8001,90.01,90.5984,91.5,93.19
2024-10-09,95.39,96.4,85.85,98.04,93.76,93.8,94.7996,79.0999,79.8977,94.8991,60.0191,90.8,94.9799,86.8609,90.021,97.37,92.1991,90.5976,91.9978,92.4999
2024-10-10,95.55,96.27,85.34,97.64,93.8,94.4202,94.5458,79.4999,79.5,92.8003,62.0086,90.8,94.7,86.8713,90.5,97.2,89.0848,87.5039,91.54,92.0
2024-10-11,94.73,96.01,86.5,97.88,,93.7,94.975,79.3,78.3305,93.51,63.2,89.7222,93.8,91.994,90.1001,97.2088,91.4819,90.7797,92.7898,91.65
2024-10-12,94.73,96.01,86.5,97.88,,93.7,94.975,79.3,78.3305,93.51,63.2,89.7222,93.8,91.994,90.1001,97.2088,91.4819,90.7797,92.7898,91.65
2024-10-13,94.73,96.01,86.5,97.88,,93.7,94.975,79.3,78.3305,93.51,63.2,89.7222,93.8,91.994,90.1001,97.2088,91.4819,90.7797,92.7898,91.65
2024-10-14,95.4,96.36,85.5,97.97,93.63,93.1,93.9341,79.1,79.227,96.0554,63.9,91.9697,94.04,93.0845,90.0,96.4001,91.7999,89.0,91.7,92.3703
2024-10-15,95.92,96.39,85.4,97.98,95.6,93.0301,93.102,78.7931,79.8952,94.9783,65.0,91.98,91.5,,90.35,96.7001,91.75,89.9692,91.9015,92.9957
2024-10-16,95.51,96.01,86.0,97.99,91.25,93.0341,93.0502,79.15,78.8,95.3894,65.0889,92.0,90.9999,,90.4999,96.8001,91.0,89.9999,92.2012,93.3
2024-10-17,95.21,96.5,86.04,98.35,91.3,95.0,94.9963,79.26,79.145,96.399,65.2,92.0,87.9904,92.9958,90.3746,97.0096,90.0,91.0001,92.7991,93.2999
2024-10-18,94.9,96.5,86.41,98.41,94.15,95.2728,95.5,79.3999,79.5,95.9037,67.0637,91.9999,90.3,92.99,90.5,96.85,91.4999,91.9,92.5,93.1579
2024-10-19,94.9,96.5,86.41,98.41,94.15,95.2728,95.5,79.3999,79.5,95.9037,67.0637,91.9999,90.3,92.99,90.5,96.85,91.4999,91.9,92.5,93.1579
2024-10-20,94.9,96.5,86.41,98.41,94.15,95.2728,95.5,79.3999,79.5,95.9037,67.0637,91.9999,90.3,92.99,90.5,96.85,91.4999,91.9,92.5,93.1579
2024-10-21,94.96,96.77,85.7,98.27,,95.2447,95.0296,79.3999,79.929,95.4994,66.0,90.2001,90.49,,90.3999,96.53,91.2002,92.0046,92.4935,93.05
2024-10-22,94.95,96.71,85.65,97.8,93.7,95.1589,95.4895,79.4199,79.5999,95.45,67.1995,90.0096,92.48,92.7,90.4027,96.3,91.3499,93.89,90.52,92.9499
2024-10-23,94.65,96.72,86.18,98.06,93.7,93.7,95.0891,78.7499,78.43,95.5622,66.92,,90.12,,89.5,96.6,91.0,92.4289,90.7,92.3
2024-10-24,94.43,96.66,86.18,97.8,94.79,93.7,94.9687,78.4,79.1997,95.6621,66.0011,91.9999,91.0,,89.5051,96.7505,90.2101,92.4597,91.7,92.4898
2024-10-25,94.49,,83.99,97.67,94.17,94.0129,95.75,75.9609,77.9999,95.9992,67.0999,91.9998,91.9899,92.0001,89.749,96.7524,90.0,90.0,91.7898,92.4832
2024-10-26,94.49,,83.99,97.67,94.17,94.0129,95.75,75.9609,77.9999,95.9992,67.0999,91.9998,91.9899,92.0001,89.749,96.7524,90.0,90.0,91.7898,92.4832
2024-10-27,94.49,,83.99,97.67,94.17,94.0129,95.75,75.9609,77.9999,95.9992,67.0999,91.9998,91.9899,92.0001,89.749,96.7524,90.0,90.0,91.7898,92.4832
2024-10-28,93.14,96.89,83.67,97.65,93.98,94.444,94.4402,74.9498,76.5,95.3985,66.6,90.0101,92.2695,91.8699,88.0888,96.3499,88.0,90.2,89.5,92.2
2024-10-29,93.19,96.04,84.28,97.62,93.89,93.9005,94.451,74.1,75.9999,94.1336,65.0111,90.3,90.0,,87.5054,96.1269,89.0001,89.7441,87.5,90.6657
2024-10-30,92.93,96.87,84.0,97.49,94.96,93.8,95.3862,74.0,75.9955,95.2498,64.7,91.9999,92.0,91.7776,88.0,96.9184,89.0021,90.1981,87.25,91.1003
2024-10-31,93.24,95.8,83.83,97.58,94.41,93.8553,94.5005,74.0,75.7,94.9,63.2,90.8,91.73,91.6905,88.3799,96.0998,91.69,90.3279,86.6,91.0999
2024-11-01,93.21,96.7,84.15,97.49,97.28,93.8512,94.5,73.99,75.25,96.6999,63.98,91.7,91.53,,87.9997,95.6,91.0,89.9,87.7995,91.224
2024-11-02,93.21,96.7,84.15,97.49,97.28,93.8512,94.5,73.99,75.25,96.6999,63.98,91.7,91.53,,87.9997,95.6,91.0,89.9,87.7995,91.224
2024-11-03,93.21,96.7,84.15,97.49,97.28,93.8512,94.5,73.99,75.25,96.6999,63.98,91.7,91.53,,87.9997,95.6,91.0,89.9,87.7995,91.224
2024-11-04,93.21,96.7,84.15,97.49,97.28,93.8512,94.5,73.99,75.25,96.6999,63.98,91.7,91.53,,87.9997,95.6,91.0,89.9,87.7995,91.224
2024-11-05,92.94,96.79,83.51,97.7,93.49,93.5993,93.3001,73.6501,74.0002,94.3502,62.1,91.0,86.1,89.9816,87.9499,95.2003,88.9,86.4,86.897,90.9964
2024-11-06,93.21,95.88,83.76,97.8,93.98,93.9501,94.2001,74.749,75.2433,95.5,64.1,88.5,90.47,89.7925,87.7999,96.8,87.5,87.3003,86.9999,90.5
2024-11-07,93.24,96.35,84.69,98.14,93.98,93.9501,94.1265,77.0,75.5,95.492,64.11,,90.0,89.9998,88.55,96.0,88.876,88.1998,87.39,91.3966
2024-11-08,93.25,95.83,83.94,97.9,93.98,94.9999,94.2309,78.7119,77.9997,95.7,65.9,91.5,90.5001,91.5997,90.0,97.2201,91.35,89.002,91.6999,91.98
2024-11-09,93.25,95.83,83.94,97.9,93.98,94.9999,94.2309,78.7119,77.9997,95.7,65.9,91.5,90.5001,91.5997,90.0,97.2201,91.35,89.002,91.6999,91.98
2024-11-10,93.25,95.83,83.94,97.9,93.98,94.9999,94.2309,78.7119,77.9997,95.7,65.9,91.5,90.5001,91.5997,90.0,97.2201,91.35,89.002,91.6999,91.98
2024-11-11,93.25,96.46,84.22,98.31,94.01,95.2504,95.7,80.4914,80.7277,96.0,66.1999,91.62,91.3599,,90.4999,97.3,91.34,91.0,91.8001,90.7001
2024-11-12,93.25,,83.78,98.47,95.99,95.0169,95.0645,81.0,81.1,95.5002,65.5345,91.75,91.5,91.5969,90.8987,96.9,92.9999,93.67,92.4,92.6
2024-11-13,93.51,97.34,84.36,98.3,94.99,95.0518,95.5872,81.2845,81.355,96.1875,65.8,91.75,90.5,91.5999,91.1995,96.53,92.0,92.1104,92.0201,92.501
2024-11-14,93.31,97.18,85.99,98.32,96.5,95.45,95.5002,80.5,81.4476,96.25,66.2983,91.7,91.03,,90.3751,96.9999,93.9998,91.9137,92.2026,92.1104
2024-11-15,93.72,96.93,86.0,98.25,96.7,95.7499,95.8539,79.9114,80.0,96.2016,65.5,91.8,90.6899,91.5998,90.7397,97.0,91.0524,93.0,91.9999,93.18
2024-11-16,93.72,96.93,86.0,98.25,96.7,95.7499,95.8539,79.9114,80.0,96.2016,65.5,91.8,90.6899,91.5998,90.7397,97.0,91.0524,93.0,91.9999,93.18
2024-11-17,93.72,96.93,86.0,98.25,96.7,95.7499,95.8539,79.9114,80.0,96.2016,65.5,91.8,90.6899,91.5998,90.7397,97.0,91.0524,93.0,91.9999,93.18
2024-11-18,93.4,97.22,85.56,98.76,93.63,95.9,95.8999,79.7,80.9103,96.204,67.75,91.8499,91.989,,90.6476,97.25,91.0051,92.7593,91.3001,92.9923
2024-11-19,94.79,,83.5,98.47,95.56,95.5999,96.2987,79.5143,79.3995,96.5985,69.2,91.7499,91.5,91.6599,90.7694,97.1,91.1002,92.2381,90.4,91.4341
2024-11-20,93.58,96.78,83.51,98.45,97.03,96.15,96.7,78.6807,80.2928,96.6499,71.98,91.5,91.7992,95.19,89.7,97.32,91.5,91.1,91.8731,93.25
2024-11-21,93.25,96.4,83.64,98.39,93.7,96.2044,96.7969,78.6002,79.846,96.69,76.98,91.75,90.53,94.5001,90.19,97.5,90.2543,92.591,88.0003,92.2133
2024-11-22,93.8,96.35,84.21,97.99,94.9,96.1993,95.3013,78.864,79.9821,96.9995,75.95,91.6,90.5,,89.8002,97.0,89.5,92.9399,90.5,92.0
2024-11-23,93.8,96.35,84.21,97.99,94.9,96.1993,95.3013,78.864,79.9821,96.9995,75.95,91.6,90.5,,89.8002,97.0,89.5,92.9399,90.5,92.0
2024-11-24,93.8,96.35,84.21,97.99,94.9,96.1993,95.3013,78.864,79.9821,96.9995,75.95,91.6,90.5,,89.8002,97.0,89.5,92.9399,90.5,92.0
2024-11-25,93.33,96.31,84.66,98.04,97.45,96.0,95.5,79.3799,78.8999,97.0872,74.8999,91.9499,91.5999,89.5014,90.1931,97.48,91.98,92.9,90.138,93.29
2024-11-26,92.86,97.21,85.24,97.9,97.6,96.1,95.9899,78.8495,79.3941,96.8001,73.4999,90.4,90.0501,92.976,88.9,96.9,92.47,90.1,89.4845,92.8
2024-11-27,93.09,96.79,84.69,97.94,98.31,95.9679,94.5001,79.0336,78.89,96.7,72.0,91.75,91.2798,89.5181,89.5993,96.9,91.7,86.6969,88.3769,88.0
2024-11-28,93.0,,83.57,98.06,98.53,96.4999,95.4999,79.1,79.9894,97.6999,71.251,91.1999,91.1997,91.0,89.949,97.4999,92.95,88.2,86.25,90.6
2024-11-29,92.99,97.35,83.65,98.08,93.03,96.5999,94.2301,79.8956,79.5099,96.95,69.6002,91.4997,90.0,94.0,90.5,97.3,92.5,88.9913,87.0,91.0
2024-11-30,92.99,97.35,83.65,98.08,93.03,96.5999,94.2301,79.8956,79.5099,96.95,69.6002,91.4997,90.0,94.0,90.5,97.3,92.5,88.9913,87.0,91.0
2024-12-01,92.99,97.35,83.65,98.08,93.03,96.5999,94.2301,79.8956,79.5099,96.95,69.6002,91.4997,90.0,94.0,90.5,97.3,92.5,88.9913,87.0,91.0
2024-12-02,93.0,96.42,82.93,98.18,96.93,95.016,94.9978,79.8,78.7,96.4979,70.0,90.6002,90.3,89.5557,89.5183,97.7,92.4999,89.6921,88.0667,91.5
2024-12-03,93.96,96.41,83.88,98.37,97.47,94.4239,94.4899,79.2487,79.4375,95.996,70.45,91.6999,91.05,94.4925,89.4998,97.2361,89.3011,89.997,87.8997,90.95
2024-12-04,92.95,97.55,85.0,99.0,98.15,94.982,94.9999,78.2,78.8499,96.1999,72.8998,90.2032,90.7999,94.1212,90.4968,97.41,90.1101,89.8899,87.9999,90.5
2024-12-05,92.86,97.49,84.28,98.6,,94.77,95.45,80.5,80.47,95.9719,73.7,91.6993,90.51,89.6642,90.4999,97.35,90.4141,90.3001,89.3778,89.875
2024-12-06,93.0,97.54,85.0,99.12,97.48,95.9854,95.7,80.42,80.1599,96.799,73.6292,92.25,90.49,93.978,90.0448,97.4999,91.8999,91.4994,89.4693,89.9
2024-12-07,93.0,97.54,85.0,99.12,97.48,95.9854,95.7,80.42,80.1599,96.799,73.6292,92.25,90.49,93.978,90.0448,97.4999,91.8999,91.4994,89.4693,89.9
2024-12-08,93.0,97.54,85.0,99.12,97.48,95.9854,95.7,80.42,80.1599,96.799,73.6292,92.25,90.49,93.978,90.0448,97.4999,91.8999,91.4994,89.4693,89.9
2024-12-09,91.95,,84.55,98.93,,95.5,95.6999,80.9987,80.7,96.7671,71.5,92.3,90.87,94.1626,90.515,97.8998,92.2999,92.4379,88.66,89.9001
2024-12-10,93.0,97.49,83.46,98.9,96.78,96.4732,95.8507,81.3017,80.3733,96.99,71.0,90.7,90.8699,88.0143,90.98,97.3505,92.5,92.9848,90.2999,90.0
2024-12-11,93.2,97.6,83.94,98.5,96.78,95.3006,95.91,82.3999,82.9997,97.0483,69.0,92.5,91.49,93.0,91.1875,97.6049,92.4999,90.7003,89.54,88.8001
2024-12-12,93.45,97.65,82.77,98.38,96.09,96.6,96.8998,82.3654,82.4,97.25,69.5959,93.0,91.23,93.85,91.8295,97.65,92.95,92.7997,90.29,89.5
2024-12-13,93.0,97.68,83.04,98.23,99.0,96.9699,97.05,82.9699,82.5001,97.5,68.8654,91.8147,91.0,95.0979,91.7,97.8,,92.7598,91.7783,89.8
2024-12-14,93.0,97.68,83.04,98.23,99.0,96.9699,97.05,82.9699,82.5001,97.5,68.8654,91.8147,91.0,95.0979,91.7,97.8,,92.7598,91.7783,89.8
2024-12-15,93.0,97.68,83.04,98.23,99.0,96.9699,97.05,82.9699,82.5001,97.5,68.8654,91.8147,91.0,95.0979,91.7,97.8,,92.7598,91.7783,89.8
2024-12-16,93.85,97.73,83.47,98.1,96.71,96.1092,96.5,82.75,82.75,97.45,69.1001,92.8999,90.545,89.8739,91.7999,98.1994,92.7497,90.9117,90.9945,89.5
2024-12-17,93.79,97.77,82.73,98.5,,96.1015,97.0475,82.05,83.0,96.8,68.9001,92.4501,90.0,91.0002,90.7999,98.1,92.0,90.3999,90.1,88.0
2024-12-18,93.75,97.22,82.25,98.44,96.69,96.1227,97.0007,81.7,82.1998,97.28,67.2514,92.5001,90.5,94.0,91.1,98.1,92.7499,92.45,89.95,88.2498
2024-12-19,92.86,97.77,82.98,98.6,98.06,96.865,96.3096,82.41,82.7777,97.5,67.4938,92.6006,90.8,94.1,91.2002,98.109,92.5,92.6997,90.399,88.6929
2024-12-20,93.26,,84.02,98.6,98.51,95.8037,96.99,81.95,83.5999,97.8625,69.6,93.9297,90.74,94.2,91.9948,98.3005,93.0,92.6997,90.4979,88.9987
2024-12-21,93.26,,84.02,98.6,98.51,95.8037,96.99,81.95,83.5999,97.8625,69.6,93.9297,90.74,94.2,91.9948,98.3005,93.0,92.6997,90.4979,88.9987
2024-12-22,93.26,,84.02,98.6,98.51,95.8037,96.99,81.95,83.5999,97.8625,69.6,93.9297,90.74,94.2,91.9948,98.3005,93.0,92.6997,90.4979,88.9987
2024-12-23,94.14,97.72,84.37,98.84,99.87,98.0,97.3,83.184,83.6678,97.9498,70.4996,93.75,91.0,95.3,91.7,99.0,93.9,92.8895,90.4979,90.2
2024-12-24,94.45,98.0,84.71,98.7,97.59,97.8678,98.2,83.199,82.0,99.25,70.1996,94.25,92.15,94.8523,92.8998,99.0,93.49,91.5,91.0,90.5152
2024-12-25,95.0,98.45,84.95,98.69,95.61,98.1995,98.8999,84.9,81.0,98.753,69.992,94.39,94.21,94.8524,93.7499,98.9802,94.7,92.0,91.75,91.5
